Result of replaying M5.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
364,"instance_200",1,Yes,"26,053.00","15.00","685.00","27.00","5,290.00","0.71","0.73","55.00","0.74","27.00","9,810.00",[L/M]A|[M-REAL]C|[L]G|[L/M]E|[M-REAL]G|[L/M]P|[L/M]X|[L/M]L|[L/M]AE|[M-REAL]Z|[L]C|[L/M]AB|[L/M]AF|[L]V|[L/M]S|[L]U|[L/M]O|[L/M]N|[M-REAL]R|[L/M]Q|[L]H|[L/M]T|[L]R|[L/M]M|[M-REAL]V|[M-REAL]U|[L/M]AA|[L]Z|[L/M]J|[M-REAL]H|[M-REAL]t26t24|[L/M]Y|[L/M]F|[L/M]D|[L/M]B
365,"instance_106",1,Yes,"73,424.00","15.00","1,885.00","27.00","14,631.00","0.71","0.73","55.00","0.74","27.00","24,268.00",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L/M]S|[L/M]X|[L/M]G|[L/M]L|[L/M]R|[L]V|[L/M]N|[L/M]Q|[M-REAL]AE|[L/M]AF|[M-REAL]Z|[L/M]AC|[M-REAL]O|[L]AE|[L/M]M|[L]B|[L/M]AA|[M-REAL]t26t24|[L/M]T|[M-REAL]V|[M-REAL]I|[L/M]H|[L]O|[L/M]Y|[L]Z|[L/M]U|[M-REAL]F|[L/M]D|[M-REAL]B|[L]J|[L]F
366,"instance_228",1,Yes,"3,182.00","7.00","90.00","31.00","492.00","0.88","0.88","59.00","0.90","31.00","1,652.00",[L/M]A|[L/M]C|[L/M]X|[L/M]E|[L/M]P|[L/M]L|[L/M]G|[L/M]R|[L/M]AE|[L]D|[L/M]S|[L/M]AF|[L]AA|[L/M]K|[L/M]Z|[L/M]AB|[M-REAL]AA|[L/M]O|[L/M]N|[L/M]Q|[L/M]M|[L/M]T|[L/M]W|[L/M]AD|[L]F|[L/M]Z|[L/M]AB|[L/M]U|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]H|[M-REAL]F|[M-REAL]D|[L/M]B
367,"instance_309",1,Yes,"33,403.00","15.00","993.00","27.00","6,345.00","0.71","0.73","55.00","0.74","27.00","12,961.00",[M-REAL]A|[L]N|[L/M]C|[L/M]P|[L/M]E|[L/M]S|[L/M]X|[L/M]R|[L/M]L|[M-REAL]N|[L/M]AE|[L/M]Q|[L/M]G|[L]Y|[L/M]Z|[L/M]K|[L]A|[L]M|[L/M]AF|[L/M]O|[M-REAL]M|[L/M]T|[M-REAL]AB|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L]B|[L/M]H|[L]AC|[L/M]F|[M-REAL]V|[L/M]U|[L/M]D|[M-REAL]B|[L]W
368,"instance_435",1,Yes,"1,590.00","11.00","57.00","31.00","320.00","0.86","0.81","59.00","0.77","31.00","926.00",[L/M]A|[L/M]C|[L]AA|[L]AD|[L/M]E|[M-REAL]X|[L/M]AE|[L/M]P|[L/M]S|[L/M]G|[M-REAL]L|[L/M]N|[L]Q|[L/M]I|[L]AC|[L/M]O|[L]L|[L/M]R|[L]X|[L/M]AF|[M-REAL]Q|[L/M]H|[L]Z|[L/M]M|[L/M]T|[L/M]F|[L/M]Z|[L/M]W|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]U|[L/M]Y|[L/M]D|[L/M]B
369,"instance_414",1,Yes,"3,093.00","7.00","114.00","31.00","461.00","0.88","0.88","59.00","0.90","31.00","1,554.00",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[L/M]P|[L/M]G|[L/M]L|[L/M]N|[L/M]R|[L]AF|[L/M]Z|[L/M]AE|[M-REAL]AF|[L/M]AC|[L]H|[L/M]K|[M-REAL]H|[L/M]O|[M-REAL]S|[L/M]Q|[L/M]AA|[L]S|[L/M]M|[L/M]T|[L/M]AD|[L/M]F|[L/M]Z|[L/M]W|[L/M]AB|[L/M]U|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
370,"instance_477",1,Yes,"18,694.00","15.00","553.00","27.00","3,458.00","0.71","0.73","55.00","0.74","27.00","7,467.00",[L/M]A|[L/M]C|[M-REAL]E|[L]M|[L/M]G|[L]E|[L/M]X|[L/M]AE|[L/M]Z|[M-REAL]P|[L/M]S|[M-REAL]I|[L]D|[L/M]H|[L/M]L|[L/M]O|[L/M]N|[M-REAL]M|[L/M]AF|[L]P|[L]Q|[L/M]R|[M-REAL]Q|[L/M]AB|[L/M]AA|[L]J|[L/M]F|[M-REAL]t26t24|[L]W|[L/M]Y|[L/M]T|[M-REAL]V|[L/M]U|[M-REAL]D|[L/M]B
371,"instance_333",1,Yes,"22,517.00","15.00","478.00","27.00","4,359.00","0.71","0.73","55.00","0.74","27.00","8,775.00",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[L]B|[L]T|[L/M]Z|[M-REAL]AE|[L/M]AF|[L/M]G|[L/M]L|[L/M]AC|[L/M]K|[M-REAL]P|[L]Q|[L/M]S|[L/M]AA|[M-REAL]t26t24|[L]M|[L]F|[L/M]H|[L/M]O|[L/M]R|[M-REAL]Q|[M-REAL]T|[L/M]Y|[L/M]N|[L]P|[L/M]W|[M-REAL]M|[M-REAL]F|[L/M]U|[L/M]D|[M-REAL]B|[L]AE
372,"instance_339",1,Yes,"1,739.00","7.00","66.00","31.00","281.00","0.88","0.88","59.00","0.90","31.00","1,031.00",[L/M]A|[L/M]C|[L/M]P|[L/M]E|[L/M]X|[L]M|[L/M]AE|[L/M]R|[L/M]S|[L/M]L|[L/M]Z|[L/M]G|[L/M]AC|[L/M]AF|[L]D|[L/M]AA|[L/M]N|[L/M]J|[M-REAL]Q|[L/M]T|[L/M]AD|[L/M]H|[L/M]V|[L/M]O|[M-REAL]M|[L/M]F|[L/M]Z|[L/M]U|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[M-REAL]D|[L]Q|[L/M]B
373,"instance_356",1,Yes,"22,368.00","15.00","626.00","27.00","3,925.00","0.71","0.73","55.00","0.74","27.00","8,861.00",[L/M]A|[M-REAL]C|[M-REAL]X|[L/M]Z|[L/M]P|[L]C|[L/M]E|[L]U|[L/M]L|[L/M]G|[L]X|[L/M]S|[M-REAL]AB|[L/M]AA|[M-REAL]t26t24|[L/M]R|[L/M]N|[L/M]AE|[L/M]K|[L]D|[L/M]H|[M-REAL]O|[L/M]M|[L/M]Q|[L/M]AF|[L]AC|[L/M]F|[L/M]T|[L]B|[L]O|[L/M]V|[M-REAL]U|[L/M]Y|[M-REAL]D|[M-REAL]B
374,"instance_335",1,Yes,"1,691.00","7.00","74.00","31.00","302.00","0.88","0.88","59.00","0.90","31.00","1,033.00",[L/M]A|[L/M]C|[L/M]P|[L/M]X|[M-REAL]E|[L/M]G|[L/M]AE|[L/M]L|[L]E|[L/M]Z|[L/M]AF|[L/M]S|[L/M]I|[L/M]O|[L/M]N|[L/M]M|[L/M]AC|[L/M]AA|[M-REAL]R|[L/M]Q|[M-REAL]H|[L/M]F|[L]R|[L/M]AD|[L/M]Z|[L/M]T|[L]H|[L/M]W|[L/M]U|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
375,"instance_473",1,Yes,"8,015.00","15.00","266.00","27.00","1,597.00","0.71","0.73","55.00","0.74","27.00","3,879.00",[L/M]A|[M-REAL]C|[L]B|[L/M]P|[L/M]R|[L/M]X|[M-REAL]AE|[L/M]AF|[M-REAL]E|[L/M]L|[L/M]S|[L]AE|[L/M]Q|[M-REAL]Z|[L/M]AB|[L/M]G|[L]E|[L/M]I|[L]D|[L/M]N|[L/M]H|[L/M]T|[M-REAL]O|[L/M]M|[L/M]V|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]U|[L/M]F|[M-REAL]D|[M-REAL]B|[L]O|[L]Z|[L]C
376,"instance_401",1,Yes,"378.00","7.00","18.00","31.00","83.00","0.88","0.88","59.00","0.90","31.00","312.00",[L/M]A|[L/M]C|[L]AD|[L/M]E|[L]D|[L/M]X|[L/M]P|[L/M]G|[L/M]AE|[L/M]I|[L/M]L|[L/M]R|[L/M]Z|[L/M]N|[L/M]O|[L/M]AF|[L/M]H|[L/M]AC|[L/M]M|[M-REAL]S|[L/M]Q|[L/M]AA|[M-REAL]AD|[L/M]T|[L/M]F|[L/M]W|[L/M]Z|[L/M]U|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[L]S|[L/M]Y|[M-REAL]D|[L/M]B
377,"instance_36",1,Yes,"1,464.00","15.00","51.00","27.00","323.00","0.71","0.73","55.00","0.74","27.00","885.00",[L]O|[L]K|[L]E|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]L|[M-REAL]O|[M-REAL]P|[L/M]S|[L/M]N|[L/M]G|[M-REAL]I|[L/M]R|[M-REAL]X|[L/M]AE|[L/M]Q|[L]L|[L/M]Z|[L/M]AC|[L]X|[L]C|[L/M]M|[L/M]T|[L/M]H|[L]P|[L/M]V|[L/M]F|[L/M]AA|[M-REAL]t26t24|[L/M]AF|[L/M]Y|[L/M]U|[L/M]D|[L/M]B
378,"instance_25",1,Yes,"331.00","7.00","18.00","31.00","62.00","0.88","0.88","59.00","0.90","31.00","272.00",[L]AA|[L/M]A|[L/M]C|[L]M|[L/M]P|[L/M]X|[L/M]E|[L/M]S|[L/M]AE|[L/M]Z|[L/M]R|[L/M]L|[L/M]AF|[L/M]G|[L/M]Q|[L/M]O|[L/M]J|[L/M]N|[M-REAL]M|[L/M]T|[L]AA|[L/M]AC|[M-REAL]AA|[L/M]H|[L/M]AD|[L/M]F|[L/M]W|[L/M]Z|[L/M]U|[L/M]AC|[M-REAL]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
379,"instance_0",1,Yes,"13,896.00","11.00","414.00","31.00","2,339.00","0.86","0.81","59.00","0.77","31.00","5,800.00",[L/M]A|[L/M]C|[L]G|[L/M]P|[L/M]X|[L/M]E|[M-REAL]G|[L/M]S|[L/M]L|[L/M]AE|[L/M]R|[M-REAL]Q|[L/M]T|[L/M]W|[M-REAL]Z|[L/M]AB|[L/M]K|[L/M]AF|[L/M]O|[L/M]N|[L]Q|[L]AB|[L/M]M|[L/M]H|[L/M]F|[L]AD|[L]AA|[L]Z|[L/M]U|[L]Z|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
380,"instance_474",1,Yes,"7,424.00","15.00","226.00","27.00","1,295.00","0.71","0.73","55.00","0.74","27.00","3,245.00",[M-REAL]A|[L]U|[L/M]C|[L/M]P|[L/M]X|[M-REAL]E|[L/M]G|[L/M]L|[L]T|[L/M]AE|[L/M]N|[L/M]S|[L]B|[L/M]AF|[L/M]K|[L/M]O|[L]F|[L/M]R|[L]Y|[L/M]Z|[L/M]M|[L/M]AB|[L/M]H|[M-REAL]F|[L/M]Q|[M-REAL]T|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]W|[M-REAL]U|[L]E|[L]A|[L/M]D|[M-REAL]B
381,"instance_415",1,Yes,"27,125.00","15.00","810.00","27.00","5,263.00","0.71","0.73","55.00","0.74","27.00","11,072.00",[L/M]A|[L/M]C|[L/M]P|[L]H|[L/M]E|[L/M]R|[L/M]S|[M-REAL]L|[L/M]O|[M-REAL]X|[L/M]AE|[L]I|[L/M]G|[L]L|[L/M]Q|[M-REAL]I|[M-REAL]H|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-REAL]t26t24|[L/M]AF|[L/M]N|[M-REAL]T|[L/M]W|[L]X|[L/M]U|[L]AC|[L]F|[L/M]Y|[L/M]M|[M-REAL]F|[L]T|[L/M]D|[L/M]B
382,"instance_470",1,Yes,"969.00","7.00","36.00","31.00","174.00","0.88","0.88","59.00","0.90","31.00","621.00",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L]T|[L/M]R|[L/M]S|[L/M]L|[L/M]G|[M-REAL]X|[L/M]Z|[L/M]J|[L]AF|[L/M]N|[L]X|[L/M]AC|[L/M]H|[L/M]O|[L/M]M|[L/M]AA|[L/M]Q|[M-REAL]T|[L/M]V|[L/M]AD|[L/M]F|[L/M]AE|[M-REAL]AF|[L/M]U|[L/M]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
383,"instance_357",1,Yes,"21,403.00","15.00","584.00","27.00","4,108.00","0.71","0.73","55.00","0.74","27.00","8,517.00",[L/M]A|[L/M]C|[L]N|[L/M]E|[L/M]X|[L/M]AE|[M-REAL]L|[M-REAL]N|[M-REAL]P|[L/M]S|[L]Y|[L/M]R|[L/M]G|[L]U|[L/M]O|[L]L|[L/M]Z|[L]P|[L/M]J|[L/M]AC|[L/M]AF|[L/M]M|[L]W|[L]F|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]H|[M-REAL]F|[L/M]Q|[L/M]T|[M-REAL]V|[M-REAL]U|[L/M]D|[L/M]B
384,"instance_336",1,Yes,"21,246.00","11.00","559.00","31.00","3,602.00","0.86","0.81","59.00","0.77","31.00","8,512.00",[L/M]A|[L/M]C|[L/M]X|[L/M]E|[L/M]P|[L]AA|[L]Z|[L/M]L|[L/M]S|[L]AB|[L/M]R|[L/M]G|[M-REAL]AE|[L/M]AF|[L/M]N|[L/M]Z|[L/M]Q|[L]M|[L]AE|[L/M]T|[L]AD|[L/M]O|[M-REAL]M|[M-REAL]I|[L/M]H|[L/M]F|[L/M]W|[L]K|[L/M]U|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
385,"instance_277",1,Yes,"22,301.00","13.00","655.00","27.00","4,207.00","0.75","0.76","55.00","0.78","27.00","8,758.00",[L/M]A|[L/M]C|[L/M]P|[L/M]E|[L/M]X|[L]M|[L/M]AE|[L]N|[L/M]AF|[L/M]R|[L/M]G|[L/M]Z|[L/M]L|[M-REAL]N|[L]B|[L/M]K|[M-REAL]S|[L/M]Q|[M-REAL]AB|[L/M]AA|[L]S|[L/M]T|[M-REAL]t26t24|[L/M]Y|[L/M]H|[L]F|[L/M]W|[L/M]O|[M-REAL]M|[M-REAL]F|[L/M]U|[L/M]D|[M-REAL]B|[L]AC
386,"instance_380",1,Yes,"4,058.00","13.00","144.00","27.00","699.00","0.75","0.76","55.00","0.78","27.00","2,079.00",[M-REAL]A|[L]W|[L/M]C|[L/M]P|[L/M]X|[L/M]E|[L]T|[L/M]L|[L/M]Z|[L]AF|[L/M]N|[L/M]O|[L/M]AE|[M-REAL]AF|[L/M]R|[L/M]S|[M-REAL]G|[L/M]J|[L/M]M|[L/M]Q|[M-REAL]T|[M-REAL]V|[L]Y|[L/M]AC|[L/M]H|[L/M]AA|[L]G|[L/M]F|[L]A|[L/M]U|[M-REAL]t26t24|[M-REAL]Y|[L/M]D|[L/M]B
387,"instance_49",1,Yes,"21,447.00","13.00","485.00","27.00","4,214.00","0.75","0.76","55.00","0.78","27.00","8,931.00",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L/M]X|[M-REAL]Z|[L/M]AC|[L]F|[L/M]AA|[M-REAL]t26t24|[L/M]AE|[L/M]R|[L]Z|[L/M]L|[M-REAL]G|[L/M]K|[L/M]O|[L]M|[L/M]N|[M-REAL]M|[L/M]H|[M-REAL]F|[M-REAL]S|[L]G|[L]T|[L/M]Q|[M-REAL]T|[L/M]W|[L]S|[L/M]AF|[L/M]Y|[L/M]U|[L/M]D|[L/M]B
388,"instance_271",1,Yes,"12,203.00","13.00","391.00","27.00","2,192.00","0.75","0.76","55.00","0.78","27.00","4,853.00",[L/M]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[L/M]L|[L/M]X|[L]D|[L/M]AE|[L/M]N|[M-REAL]P|[L/M]R|[L/M]S|[M-REAL]O|[L/M]M|[M-REAL]Z|[L/M]AB|[L]H|[L]O|[L]Z|[L/M]AF|[L/M]Q|[L/M]J|[M-REAL]H|[L/M]AA|[M-REAL]t26t24|[L/M]T|[L/M]W|[L/M]F|[L/M]Y|[L/M]U|[M-REAL]D|[L]P|[L/M]B
389,"instance_280",1,Yes,"431.00","9.00","17.00","31.00","88.00","0.89","0.85","59.00","0.81","31.00","328.00",[L]C|[L/M]A|[M-REAL]C|[L]AD|[L]Z|[L/M]P|[L/M]X|[L/M]E|[L/M]AE|[L/M]AF|[L/M]Z|[L/M]S|[L/M]L|[L/M]R|[L/M]G|[L/M]N|[L/M]O|[L/M]K|[L/M]Q|[L]AB|[L]AA|[L/M]M|[L]V|[L/M]H|[L/M]T|[M-REAL]V|[L/M]F|[L/M]U|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
390,"instance_144",1,Yes,"14,760.00","13.00","448.00","27.00","2,842.00","0.75","0.76","55.00","0.78","27.00","6,156.00",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[M-REAL]P|[L/M]S|[M-REAL]AE|[L/M]AF|[L/M]R|[L/M]G|[L]B|[L/M]L|[L]P|[L]W|[L]AE|[L/M]N|[L/M]J|[L/M]Q|[L/M]O|[M-REAL]Z|[L]F|[L/M]AB|[L/M]H|[L/M]M|[M-REAL]F|[L/M]AA|[L]Z|[L/M]T|[M-REAL]V|[M-REAL]t26t24|[L/M]Y|[L/M]U|[L/M]D|[M-REAL]B
391,"instance_240",1,Yes,"1,933.00","13.00","74.00","27.00","345.00","0.75","0.76","55.00","0.78","27.00","1,121.00",[M-REAL]A|[L]N|[L/M]C|[L]U|[L/M]E|[L/M]X|[M-REAL]P|[L/M]R|[L/M]G|[L/M]S|[L/M]L|[L]A|[L/M]Z|[M-REAL]N|[L/M]O|[M-REAL]AE|[L/M]AF|[L]B|[L]AE|[L/M]Q|[L/M]T|[L/M]K|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]M|[L/M]H|[L/M]W|[M-REAL]U|[L/M]Y|[L/M]F|[L]P|[L/M]D|[M-REAL]B
392,"instance_128",1,Yes,"2,572.00","13.00","71.00","27.00","545.00","0.75","0.76","55.00","0.78","27.00","1,330.00",[L/M]A|[L/M]C|[M-REAL]X|[M-REAL]Z|[L]F|[L]V|[L/M]AB|[L/M]AE|[L/M]E|[L/M]G|[L]M|[L/M]P|[L/M]R|[L]Z|[L/M]AF|[L/M]L|[L/M]J|[L/M]O|[L]Q|[L/M]S|[L]X|[L/M]N|[M-REAL]M|[M-REAL]Q|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]T|[M-REAL]V|[L/M]H|[M-REAL]F|[L/M]U|[L/M]D|[L/M]B
393,"instance_369",1,Yes,"3,285.00","9.00","140.00","31.00","521.00","0.89","0.85","59.00","0.81","31.00","1,831.00",[L/M]A|[L/M]C|[L]AB|[L/M]P|[L/M]E|[L/M]G|[L/M]L|[L/M]S|[L]Z|[L/M]R|[L/M]J|[L/M]X|[L/M]O|[L/M]N|[L]B|[L/M]Q|[L/M]H|[L/M]M|[L]AA|[L/M]F|[L/M]AE|[L/M]T|[L]AD|[L/M]V|[L/M]Z|[L/M]AC|[L/M]U|[L/M]AA|[M-REAL]t26t24|[M-REAL]AF|[L/M]Y|[L/M]D|[M-REAL]B|[L]AF
394,"instance_230",1,Yes,"16,628.00","13.00","452.00","27.00","2,965.00","0.75","0.76","55.00","0.78","27.00","6,586.00",[L/M]A|[L/M]C|[L]G|[L/M]E|[M-REAL]G|[L/M]X|[M-REAL]P|[L/M]S|[L/M]Z|[L/M]R|[L]P|[L/M]L|[L]U|[L/M]AE|[L]M|[L/M]K|[L/M]N|[L/M]Q|[L]AA|[L/M]O|[M-REAL]M|[L/M]AC|[M-REAL]AA|[M-REAL]t26t24|[L/M]T|[M-REAL]AF|[L/M]Y|[L/M]H|[L/M]W|[M-REAL]U|[L/M]F|[L]AF|[L/M]D|[L/M]B
395,"instance_427",1,Yes,"2,026.00","13.00","64.00","27.00","401.00","0.75","0.76","55.00","0.78","27.00","1,059.00",[M-REAL]A|[L]R|[L/M]C|[L/M]E|[L/M]X|[M-REAL]P|[M-REAL]R|[L]U|[L]M|[L/M]AE|[L]B|[L/M]S|[L/M]G|[L/M]Z|[L/M]L|[L/M]AF|[L/M]K|[L/M]N|[L/M]AB|[L/M]O|[M-REAL]M|[L/M]Q|[L/M]H|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]T|[L/M]F|[L/M]W|[M-REAL]U|[L]P|[L/M]D|[M-REAL]B|[L]A
396,"instance_97",1,Yes,"1,747.00","13.00","70.00","27.00","361.00","0.75","0.76","55.00","0.78","27.00","978.00",[M-REAL]A|[L/M]C|[M-REAL]X|[L/M]AE|[L]F|[L/M]E|[M-REAL]P|[L]AA|[L]X|[L/M]S|[L/M]G|[L/M]L|[L/M]R|[L/M]Z|[L]P|[L/M]K|[L/M]O|[L/M]N|[L/M]Q|[L]D|[L/M]AB|[M-REAL]AA|[M-REAL]t26t24|[L/M]M|[L/M]H|[M-REAL]F|[L/M]T|[L/M]V|[L/M]AF|[L/M]Y|[L/M]U|[M-REAL]D|[L]A|[L/M]B
397,"instance_497",1,Yes,"12,393.00","13.00","374.00","27.00","2,304.00","0.75","0.76","55.00","0.78","27.00","5,350.00",[L/M]A|[L/M]C|[L/M]P|[M-REAL]E|[L/M]L|[L/M]X|[L]H|[L]B|[L]E|[L/M]AE|[L/M]S|[L/M]R|[L/M]G|[L/M]N|[L]W|[L/M]J|[M-REAL]H|[L/M]O|[M-REAL]Z|[L/M]AC|[L/M]AF|[L/M]M|[L/M]AA|[M-REAL]t26t24|[L]T|[L/M]F|[L/M]Q|[M-REAL]T|[M-REAL]V|[L/M]Y|[L/M]U|[L/M]D|[M-REAL]B|[L]Z
398,"instance_334",1,Yes,"9,616.00","13.00","289.00","27.00","1,694.00","0.75","0.76","55.00","0.78","27.00","4,409.00",[L/M]A|[L/M]C|[L]Q|[L/M]X|[L]N|[L/M]P|[L/M]AE|[L/M]Z|[M-REAL]E|[L/M]L|[M-REAL]N|[L/M]G|[L/M]J|[L/M]S|[L]Y|[L/M]AF|[L/M]AB|[L/M]O|[L]F|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L]T|[L/M]H|[L/M]M|[M-REAL]F|[L/M]R|[M-REAL]Q|[M-REAL]T|[L/M]W|[L]E|[L/M]U|[L/M]D|[L/M]B
399,"instance_493",1,Yes,"6,312.00","13.00","266.00","27.00","1,080.00","0.75","0.76","55.00","0.78","27.00","3,358.00",[L/M]A|[M-REAL]C|[L]H|[L/M]P|[L]N|[L/M]E|[L/M]G|[L/M]X|[L/M]S|[L/M]L|[M-REAL]N|[L/M]AE|[M-REAL]Z|[L/M]AC|[L/M]K|[M-REAL]H|[L/M]R|[L/M]AF|[L/M]Q|[L]M|[L/M]T|[L]C|[L]Z|[L/M]AA|[M-REAL]t26t24|[L/M]O|[M-REAL]M|[L/M]W|[L]B|[L/M]F|[L/M]Y|[L/M]U|[L/M]D|[M-REAL]B
400,"instance_100",1,Yes,"14,724.00","13.00","290.00","27.00","2,703.00","0.75","0.76","55.00","0.78","27.00","5,719.00",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[L/M]G|[L]W|[L]T|[L/M]L|[L/M]AE|[L/M]AF|[M-REAL]P|[L/M]S|[L/M]Z|[L]U|[L/M]O|[L/M]K|[L/M]N|[M-REAL]R|[L/M]Q|[M-REAL]T|[M-REAL]V|[M-REAL]U|[L/M]AC|[L]F|[L/M]M|[L/M]AA|[L]P|[L/M]H|[M-REAL]F|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L]R|[L/M]B
401,"instance_109",1,Yes,"3,721.00","13.00","122.00","27.00","682.00","0.75","0.76","55.00","0.78","27.00","1,770.00",[M-REAL]A|[L]B|[L/M]C|[L/M]P|[L/M]E|[L/M]S|[L/M]X|[L/M]G|[L]F|[L]M|[L/M]AE|[M-REAL]L|[L/M]O|[L/M]K|[L/M]AF|[L/M]R|[L/M]Z|[L/M]N|[M-REAL]M|[L/M]AB|[L/M]Q|[L/M]H|[M-REAL]F|[L/M]T|[L]L|[L]D|[L/M]AA|[M-REAL]t26t24|[L/M]W|[L/M]U|[L/M]Y|[M-REAL]D|[M-REAL]B|[L]A
402,"instance_220",1,Yes,"2,587.00","13.00","97.00","27.00","478.00","0.75","0.76","55.00","0.78","27.00","1,450.00",[L]M|[L/M]A|[L]S|[L/M]C|[L/M]X|[M-REAL]E|[M-REAL]L|[L/M]N|[L/M]P|[M-REAL]S|[L/M]G|[L/M]Z|[M-REAL]R|[L/M]Q|[L]L|[L/M]K|[L]R|[L]U|[L/M]AE|[L/M]AC|[L/M]O|[M-REAL]M|[L/M]AF|[L/M]AA|[M-REAL]t26t24|[L/M]T|[L/M]H|[L/M]W|[M-REAL]U|[L/M]F|[L]E|[L/M]Y|[L/M]D|[L/M]B
403,"instance_344",1,Yes,"210.00","5.00","13.00","31.00","43.00","0.91","0.92","59.00","0.94","31.00","187.00",[L/M]A|[L]U|[L/M]C|[L/M]X|[L/M]E|[L/M]Z|[L/M]P|[L/M]AE|[L/M]R|[L/M]AF|[L/M]G|[L/M]S|[L/M]L|[L/M]I|[L/M]H|[L/M]O|[L/M]AB|[L/M]N|[L/M]Q|[L/M]M|[L/M]AA|[L/M]AD|[L]V|[L/M]F|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[L/M]T|[M-REAL]V|[M-REAL]U|[L/M]Y|[L/M]D|[L/M]B
404,"instance_322",1,Yes,"7,665.00","13.00","269.00","27.00","1,244.00","0.75","0.76","55.00","0.78","27.00","3,598.00",[M-REAL]A|[L]Q|[L/M]C|[L/M]E|[L/M]P|[L/M]R|[M-REAL]X|[L/M]AE|[L/M]S|[M-REAL]Q|[L/M]L|[L/M]Z|[L/M]G|[L/M]O|[L/M]N|[L]B|[L/M]J|[L/M]AC|[L]F|[L]A|[L/M]M|[L/M]AA|[M-REAL]t26t24|[L/M]T|[L]Y|[L/M]V|[L/M]AF|[M-REAL]Y|[L/M]H|[M-REAL]F|[L/M]U|[L/M]D|[M-REAL]B|[L]X
405,"instance_327",1,Yes,"12,780.00","13.00","420.00","27.00","2,392.00","0.75","0.76","55.00","0.78","27.00","5,711.00",[L/M]A|[L/M]C|[L]N|[L/M]X|[L]M|[L/M]E|[L/M]L|[M-REAL]N|[L/M]AE|[L/M]G|[M-REAL]Z|[L/M]AC|[L/M]AF|[L/M]I|[M-REAL]P|[L/M]S|[L/M]R|[L]Z|[L/M]O|[L]P|[L/M]H|[M-REAL]M|[L/M]Q|[M-REAL]AA|[M-REAL]t26t24|[L]B|[L/M]Y|[L/M]F|[L/M]T|[L/M]W|[L/M]U|[L/M]D|[M-REAL]B|[L]AA
406,"instance_231",1,Yes,"6,789.00","13.00","214.00","27.00","1,133.00","0.75","0.76","55.00","0.78","27.00","3,134.00",[L/M]A|[M-REAL]C|[L]D|[L/M]X|[L/M]E|[L/M]G|[L/M]P|[L/M]AE|[L]M|[L/M]L|[L/M]S|[L/M]K|[L]AA|[L/M]AF|[L/M]Z|[L/M]AB|[M-REAL]AA|[M-REAL]t26t24|[L/M]O|[L]Q|[L/M]H|[L/M]R|[M-REAL]Q|[M-REAL]N|[M-REAL]M|[L/M]F|[L]N|[L/M]Y|[L/M]T|[L/M]W|[L/M]U|[M-REAL]D|[L]C|[L/M]B
