Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
401|,1,0.543478260869565,0.8125,0.631999969482422,52,37,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]Z|[L/M]AT|[L]AQ|[M]AW|[L/M]AN|[L/M]AG|[L/M]AP|[L/M]AR|[M]AU|[L/M]AL|[L/M]AM|[L]AW|[L/M]AK|[L/M]AB|[L/M]AJ|[L/M]AY|[L/M]AS|[L/M]AD|[L]AO|[L/M]AF|[L]AU|[L/M]AE|[L]Y|[L/M]AI|[M]AQ|[L/M]AZ|[L/M]AH|[M]AO|[L/M]AC|[M]t51t24|[L/M]AA|[M]Y|[L/M]D|[L/M]B|
253|,1,0.488888888888889,0.71875,0.670000076293945,54,40,31,32,32,[L/M]A|[L]AP|[L/M]C|[L/M]X|[M]AT|[L/M]Z|[L]AY|[M]AW|[L]AT|[M]AN|[L/M]AR|[L/M]AG|[L]AE|[M]AU|[L/M]AK|[L/M]AB|[L]AM|[M]AE|[L/M]AD|[L]AW|[M]AP|[L/M]AF|[M]AY|[L/M]AC|[L/M]AI|[L/M]AS|[L]AU|[L/M]AJ|[L/M]AQ|[L/M]AL|[L]AN|[L/M]AO|[M]AM|[L/M]AH|[L/M]AZ|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
408|,1,0.465116279069768,0.6875,0.818000078201294,54,41,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]AT|[M]AV|[L/M]Z|[L/M]AN|[L]AQ|[M]AU|[L]AH|[M]AB|[L/M]AR|[L/M]AP|[L/M]AG|[L]Y|[M]AJ|[L]AV|[M]AL|[L/M]AM|[L/M]AD|[M]AY|[L/M]AI|[L/M]AZ|[L/M]AS|[L/M]AK|[L/M]AE|[L]AU|[M]AH|[L]AL|[M]AQ|[L/M]AO|[L/M]AF|[L]AY|[L/M]AC|[L/M]AA|[L]AJ|[M]t51t24|[L]AB|[M]Y|[L/M]D|[L/M]B|
258|,1,0.441860465116279,0.625,0.921999931335449,55,43,31,32,32,[L]AB|[M]A|[L/M]C|[L]AV|[L]AE|[M]X|[L/M]AT|[L]AZ|[M]AV|[L/M]Z|[L/M]AL|[M]AN|[L/M]AU|[L/M]AP|[M]AB|[L/M]AG|[L/M]AQ|[L]AN|[M]AI|[L]A|[M]AJ|[L/M]AM|[L/M]AK|[M]AY|[L/M]AD|[L/M]AR|[M]AE|[L/M]AS|[L/M]AF|[L]X|[L/M]AH|[L]AJ|[L]Y|[M]AZ|[L/M]AO|[L]AI|[L/M]AC|[M]t51t24|[L/M]AA|[L]AY|[M]Y|[L/M]D|[L/M]B|
405|,1,0.580645161290323,0.92,0.416000127792358,37,26,24,25,25,[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]M|[L/M]T|[L/M]H|[L/M]I|[L/M]O|[L/M]R|[L/M]L|[M]P|[L/M]V|[L/M]J|[L/M]W|[L]P|[L/M]U|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[M]t15t13|[L/M]N|[L/M]F|[L/M]D|[L/M]B|
404|,1,0.5,0.6875,1.0019998550415,88,77,67,36,32,[L/M]A|[L]AG|[L/M]C|[L/M]X|[L/M]Z|[L/M]AN|[L/M]AT|[L/M]AB|[L]AJ|[L/M]AL|[L/M]AE|[L]AH|[L/M]AD|[L/M]AV|[L]BA|[L/M]AF|[L]AS|[L/M]AM|[L]AQ|[L]AW|[L]AO|[L]AU|[L]AI|[L]AK|[L]AY|[L/M]AC|[L]AZ|[L]AA|[L]BA|[L]BE|[L]BB|[L]AT|[L]BA|[L]AV|[M]AG|[L/M]AU|[L]AY|[L]AZ|[L]BA|[L]BC|[L]BB|[L]AT|[L]AU|[M]AI|[L]AW|[M]AJ|[L]AU|[M]AK|[L/M]AY|[L/M]AZ|[L]BC|[L]BB|[L]BF|[L]BD|[L]BB|[L]AT|[L]BB|[M]AH|[L/M]AP|[L]AY|[L]AZ|[L]BA|[L]BC|[L/M]AR|[L]AT|[M]AS|[L]AV|[M]AQ|[L]AU|[M]AO|[L]AY|[M]t51t24|[L]AZ|[M]AA|[L/M]Y|[L/M]D|[L/M]B|
371|,1,0.534883720930233,0.71875,1.30200004577637,115,104,95,48,32,[L/M]A|[L/M]C|[L/M]X|[L/M]AN|[L]AT|[L/M]Z|[L/M]AG|[L]AE|[L/M]AR|[L/M]AL|[L/M]AP|[L/M]AT|[L]AV|[L/M]AI|[L/M]AM|[L]AY|[L]BA|[L/M]AK|[L]AD|[L]AU|[L/M]AQ|[L]BB|[L]AO|[L]AC|[L/M]AS|[L]AZ|[L]AA|[L]BD|[L]BA|[L]BC|[L]BB|[L]AZ|[L/M]AV|[L]BA|[L]BD|[L]BB|[L]AT|[L]AU|[L]AH|[L]AU|[L]AY|[L]AZ|[L]BA|[L]BD|[L]BB|[L]AT|[L]AW|[L/M]AU|[L]AY|[L]AZ|[M]AB|[L/M]AJ|[L]BE|[L]BB|[L]BF|[L]BA|[L]BD|[L]BB|[L]BF|[L]BA|[L]BB|[L]AT|[L]AV|[L]AU|[L]AY|[L]AZ|[L]BA|[L]BE|[L]BB|[L]AT|[L]AV|[L]BF|[L/M]AY|[L]AZ|[L]BA|[L]BD|[L]BF|[L]BA|[L]BD|[L]BB|[L]AT|[M]AD|[L]AU|[M]AE|[L]AV|[M]AF|[L]AU|[M]AH|[L/M]AZ|[L]AY|[L]BA|[L]BE|[L]BB|[L]AB|[M]AC|[L]AV|[M]AO|[L]AF|[M]t51t24|[L]AY|[M]AA|[L/M]Y|[L/M]D|[L/M]B|
257|,1,0.439024390243902,0.5625,0.685999870300293,62,53,39,32,32,[L/M]A|[L]AP|[L/M]C|[L/M]X|[L]AZ|[L/M]AT|[L]D|[L]AE|[L]AR|[M]AV|[L]AK|[M]Z|[L/M]AG|[L/M]AB|[L/M]AU|[L]AS|[L/M]AD|[L]AQ|[L]AM|[M]AK|[L/M]AN|[L]AO|[M]AP|[L/M]AI|[L]Z|[M]AR|[L/M]AJ|[L/M]AY|[M]AE|[L/M]AF|[L/M]AH|[L]AV|[L/M]AC|[L/M]AL|[L]BA|[L]AA|[M]AS|[L]BD|[M]AQ|[L]BB|[M]AZ|[L]AT|[M]AM|[L]AV|[M]AO|[L]AU|[M]t51t24|[L]AY|[M]AA|[L]AZ|[L/M]Y|[M]D|[L/M]B|
32|,1,0.517241379310345,0.714285714285714,0.285000085830688,34,26,20,21,21,[L]N|[M]A|[L/M]C|[L/M]E|[L/M]G|[L]J|[M]M|[L/M]T|[L/M]O|[L]B|[L/M]H|[L/M]V|[L/M]R|[L/M]I|[L/M]P|[L/M]W|[L/M]L|[M]t15t13|[L/M]U|[L]A|[M]J|[L]M|[M]N|[L/M]F|[L/M]D|[M]B|
21|,1,0.418604651162791,0.65625,0.740000009536743,56,42,31,32,32,[L/M]A|[L]AJ|[M]C|[L]AD|[M]X|[L]C|[M]AT|[L]Y|[L/M]AN|[L/M]Z|[L]AT|[M]AG|[L/M]AL|[L/M]AB|[L/M]AP|[M]AI|[L]AO|[M]AJ|[L/M]AR|[L/M]AX|[M]AK|[L/M]AQ|[L/M]AH|[L/M]AS|[L]AI|[M]AD|[L/M]AM|[L/M]AF|[L]AG|[L/M]AU|[L/M]AE|[L/M]AC|[L/M]AY|[L/M]AZ|[M]AO|[L]AK|[M]t51t24|[L/M]AA|[L]X|[M]Y|[L/M]D|[L/M]B|
370|,1,0.5,0.65625,0.563000202178955,52,42,31,32,32,[L]AA|[M]A|[L/M]C|[L/M]X|[M]AT|[L/M]AN|[M]AX|[L/M]Z|[L]Y|[M]AU|[L/M]AB|[L/M]AG|[L/M]AP|[M]AJ|[L/M]AK|[L/M]AL|[L]AX|[L/M]AR|[L/M]AD|[L/M]AM|[L/M]AF|[L/M]AY|[L/M]AQ|[L/M]AI|[L/M]AE|[L]AO|[L/M]AS|[L]AU|[L/M]AH|[M]AZ|[L/M]AC|[L]D|[M]AO|[L]AJ|[M]t51t24|[L]AZ|[M]AA|[L]A|[M]Y|[L]AT|[M]D|[L/M]B|
35|,1,0.53125,0.6,0.486000061035156,39,34,24,25,25,[L]B|[L/M]A|[L/M]C|[L/M]E|[L/M]M|[L/M]G|[L/M]T|[L/M]O|[M]Q|[L/M]P|[L]R|[M]H|[L/M]I|[L/M]W|[L/M]V|[L/M]L|[M]S|[L]D|[M]O|[L/M]U|[M]R|[L/M]P|[L/M]J|[L]S|[L]O|[M]t15t13|[L]Q|[M]N|[L]H|[M]F|[L]N|[M]D|[L]F|[M]B|
31|,1,0.533333333333333,0.75,1.11900019645691,68,55,47,32,32,[L/M]A|[L/M]C|[L/M]X|[M]AT|[L/M]Z|[M]AX|[L/M]AN|[L]AT|[M]AG|[L/M]AP|[L/M]AI|[L/M]AB|[L/M]AR|[L]AG|[L/M]AU|[M]AK|[L/M]AL|[L/M]AQ|[L/M]AD|[L]AV|[L]AO|[L/M]AS|[L/M]AJ|[L/M]AE|[L/M]AF|[L/M]AC|[L/M]AH|[L]AT|[L]AX|[L]AZ|[L/M]AM|[L]BA|[L]BC|[L]B|[L]BB|[L]AZ|[L]AU|[L]AY|[L/M]AY|[L/M]AZ|[L]BA|[L]BE|[L]BB|[L]AT|[L]AX|[L]AU|[M]AO|[L]AY|[M]t51t24|[L]AK|[M]AA|[L/M]Y|[L/M]D|[L]AA|[M]B|
142|,1,0.555555555555556,0.78125,0.718999862670898,51,38,31,32,32,[L/M]A|[L/M]C|[M]X|[L]AY|[M]AT|[L]X|[M]AX|[L/M]Z|[L/M]AN|[L]AT|[M]AU|[L/M]AG|[L]AX|[L]AS|[L/M]AB|[L/M]AP|[L/M]AQ|[L/M]AR|[L/M]AI|[M]AY|[L/M]AL|[L/M]AE|[L]AU|[L/M]AJ|[L/M]AK|[L/M]AM|[M]AS|[L/M]AF|[L/M]AD|[L/M]AC|[L/M]AH|[L/M]AO|[L/M]AZ|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
22|,1,0.466666666666667,0.71875,0.530999898910523,55,40,31,32,32,[L]AD|[L]AL|[M]A|[L/M]C|[L/M]X|[L/M]AN|[L/M]AP|[M]AT|[L/M]AR|[L/M]Z|[L]D|[L]AM|[L/M]AV|[L/M]AQ|[L]AE|[M]AB|[L]A|[M]AE|[L/M]AS|[L]AB|[L/M]AG|[M]AL|[L/M]AO|[L/M]AK|[L/M]AI|[L/M]AU|[M]AD|[L/M]AF|[L/M]AY|[L/M]AZ|[L/M]AJ|[M]AM|[L/M]AC|[L/M]AH|[M]t51t24|[L/M]AA|[L/M]Y|[L]AT|[M]D|[L/M]B|
409|,1,0.529411764705882,0.551020408163265,1.07100009918213,72,70,48,49,49,[L/M]A|[L]L|[M]C|[L/M]E|[L]O|[L/M]M|[L]S|[L]I|[M]G|[L/M]O|[L]R|[M]Q|[L/M]T|[L]S|[M]H|[L]C|[M]I|[L/M]P|[L/M]W|[L]J|[M]V|[L/M]U|[L/M]S|[L/M]O|[M]Q|[M]P|[L]R|[M]S|[L/M]O|[M]Q|[L/M]P|[L/M]S|[L]Q|[M]O|[L/M]R|[L/M]P|[L]R|[M]S|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L/M]O|[L]P|[M]R|[L]O|[M]P|[L/M]S|[L]N|[M]O|[L]V|[M]R|[L/M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[L]D|[M]L|[L]H|[M]t15t13|[L]G|[M]J|[L]Q|[M]N|[L]P|[L/M]F|[M]D|[L/M]B|
143|,1,0.473684210526316,0.575757575757576,0.668999910354614,52,46,32,33,33,[L]O|[M]A|[L/M]C|[L/M]E|[L/M]M|[L/M]G|[L/M]H|[M]O|[L/M]R|[L/M]I|[L]R|[L]D|[M]T|[L]R|[M]V|[L/M]W|[L]N|[M]P|[L/M]L|[M]S|[L]P|[M]O|[L/M]U|[M]R|[L/M]J|[M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L/M]O|[L]A|[M]R|[L/M]P|[L]S|[L]O|[M]t15t13|[L]B|[M]N|[L/M]F|[L]P|[L]V|[M]D|[L]T|[M]B|
133|,1,0.533333333333333,0.84375,0.646999835968018,52,36,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]Z|[M]AG|[L/M]AN|[L/M]AR|[L/M]AB|[L/M]AI|[L/M]AT|[L/M]AP|[L/M]AX|[L]AG|[L/M]AS|[L]B|[M]AL|[L/M]AE|[L/M]AU|[L/M]AQ|[L/M]AY|[L/M]AK|[M]AF|[L/M]AO|[L/M]AD|[L/M]AM|[L/M]AJ|[L/M]AC|[L]AL|[L/M]AZ|[L/M]AH|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L]AF|[M]B|
132|,1,0.428571428571429,0.625,0.633000135421753,55,43,31,32,32,[L/M]A|[L/M]C|[L]AN|[L/M]X|[L]AF|[L/M]AT|[L]AU|[L]B|[M]Z|[L]AP|[M]AG|[L]AR|[M]AN|[L/M]AL|[L/M]AV|[L/M]AB|[L]D|[L]AS|[M]AU|[L]AQ|[L/M]AD|[M]AP|[L/M]AK|[L]Z|[M]AR|[L/M]AM|[L/M]AE|[M]AF|[L/M]AI|[L]AG|[M]AS|[L/M]AY|[L/M]AJ|[M]AQ|[L/M]AC|[L/M]AO|[L/M]AZ|[L/M]AH|[M]t51t24|[L/M]AA|[L/M]Y|[M]D|[M]B|
29|,1,0.617021276595745,0.75609756097561,0.638999938964844,58,50,40,41,41,[L/M]A|[L]P|[L]B|[L/M]C|[L/M]E|[L/M]G|[L/M]M|[L/M]O|[L]O|[L/M]Q|[M]T|[L/M]V|[M]H|[L/M]I|[L/M]W|[L/M]U|[L/M]P|[L/M]K|[L/M]S|[L/M]O|[L]R|[M]Q|[L/M]P|[L]D|[L/M]S|[L/M]O|[L/M]Q|[L]T|[L/M]P|[L]O|[L/M]S|[L/M]O|[L/M]Q|[L/M]P|[L/M]S|[M]O|[L]Q|[M]R|[L/M]P|[L/M]S|[L]H|[M]O|[L/M]R|[M]P|[M]t15t13|[L/M]J|[L/M]N|[L/M]F|[M]D|[M]B|
39|,1,0.483870967741936,0.6,0.501999855041504,40,34,24,25,25,[L]O|[L/M]A|[L/M]C|[L]P|[L/M]E|[M]M|[L/M]G|[L]U|[M]O|[L/M]H|[L]S|[M]Q|[L/M]T|[L/M]I|[L/M]L|[L/M]W|[L/M]V|[M]P|[L]D|[M]S|[L/M]J|[M]O|[L]M|[M]R|[L/M]P|[L]O|[M]t15t13|[L]R|[M]U|[L/M]N|[L/M]F|[L]Q|[M]D|[L/M]B|
147|,1,0.571428571428571,0.875,0.553999900817871,60,43,39,32,32,[L/M]A|[L/M]C|[L]AJ|[L/M]X|[L/M]Z|[L/M]AN|[L/M]AT|[L/M]AB|[L]BD|[L/M]AG|[L/M]AW|[L/M]AF|[L/M]AP|[L/M]AI|[L]AZ|[M]AJ|[L/M]AR|[M]AK|[L/M]AU|[M]AL|[L/M]AD|[L/M]AS|[L/M]AE|[L/M]AQ|[L/M]AM|[L]AU|[L/M]AH|[L/M]AY|[L/M]AC|[L/M]AZ|[L/M]AA|[L]BA|[L]AL|[L]BB|[L]AT|[L]AX|[L]AY|[L]AK|[M]t51t24|[L/M]AO|[L/M]Y|[L/M]D|[L/M]B|
36|,1,0.363636363636364,0.5,0.502000093460083,59,47,31,32,32,[L]AY|[M]A|[L]AV|[M]C|[L]D|[M]X|[L/M]AT|[M]AV|[L]B|[M]Z|[L]X|[M]AG|[L/M]AN|[L/M]AK|[L]AD|[L]C|[M]AU|[L]AS|[M]AI|[L/M]AP|[L]AG|[L]A|[M]AL|[L/M]AM|[L]Y|[M]AY|[L/M]AB|[M]AD|[L/M]AJ|[L/M]AR|[L/M]AQ|[L]AU|[M]AS|[L/M]AE|[L/M]AF|[L/M]AC|[L/M]AO|[L/M]AZ|[L/M]AH|[M]t51t24|[L/M]AA|[L]Z|[M]Y|[L]AI|[M]D|[L]AL|[M]B|
136|,1,0.488888888888889,0.75,0.549999952316284,54,39,31,32,32,[L/M]A|[L/M]C|[L/M]X|[M]AT|[L/M]Z|[M]AV|[L/M]AN|[L/M]AB|[M]AG|[L/M]AR|[L/M]AE|[M]AU|[L/M]AF|[L/M]AL|[L]AT|[L/M]AM|[L]B|[L/M]AP|[L/M]AQ|[L/M]AK|[L/M]AD|[L]AG|[L]AV|[M]AY|[L/M]AS|[L/M]AI|[L/M]AC|[L/M]AJ|[L/M]AH|[L]AU|[M]AZ|[L/M]AO|[L]AY|[M]t51t24|[L/M]AA|[L]AZ|[L/M]Y|[L/M]D|[M]B|
25|,1,0.461538461538462,0.5625,0.765000104904175,68,61,47,32,32,[L]AU|[L]AD|[L]AJ|[M]A|[L/M]C|[L]AF|[M]X|[L/M]AT|[L]AB|[L/M]AN|[L]AM|[L]BA|[L/M]Z|[L/M]AG|[L/M]AP|[L]AZ|[L]X|[L]AS|[L/M]AL|[L]AE|[L/M]AV|[L/M]AQ|[M]AB|[L/M]AI|[L]AY|[M]AJ|[L/M]AK|[L]AC|[L]AO|[L/M]AU|[M]AR|[L/M]AY|[L/M]AH|[L]AZ|[L]AA|[L]BA|[L]BE|[L]BB|[M]AD|[L]AT|[M]AE|[L]AW|[M]AF|[L]A|[M]AS|[L/M]AZ|[L]AR|[L]BB|[L]AT|[M]AC|[L]AV|[M]AM|[L]AU|[M]AO|[L]AY|[M]t51t24|[L]BE|[M]AA|[L/M]Y|[L/M]D|[L/M]B|
146|,1,0.457142857142857,0.482758620689655,0.468999862670898,47,43,28,29,29,[L]G|[M]A|[L]E|[M]C|[L]A|[M]E|[L/M]M|[L]H|[M]G|[L]P|[M]H|[L]U|[L/M]O|[M]T|[L/M]I|[L/M]Q|[L/M]V|[M]P|[L/M]S|[L]J|[M]O|[L/M]L|[M]R|[L]C|[M]P|[L/M]W|[L]O|[M]S|[L]T|[M]O|[L/M]R|[L/M]P|[L]S|[L]O|[M]t15t13|[L]R|[M]U|[L]P|[M]J|[L/M]N|[L/M]F|[L/M]D|[L/M]B|
26|,1,0.463414634146341,0.71875,0.654000043869019,53,40,31,32,32,[L]AQ|[M]A|[L/M]C|[L/M]X|[L/M]AT|[L/M]AN|[M]AV|[L/M]Z|[L/M]AR|[L/M]AB|[L]Y|[M]AU|[L/M]AG|[L/M]AP|[L/M]AS|[L/M]AD|[L]A|[L/M]AE|[L]AA|[L]AV|[M]AY|[L/M]AF|[L/M]AL|[L/M]AJ|[L]AU|[M]AQ|[L/M]AM|[L/M]AC|[M]AZ|[L/M]AI|[L/M]AO|[L/M]AK|[L]AY|[M]t51t24|[L/M]AH|[M]AA|[L]AZ|[M]Y|[L/M]D|[L/M]B|
129|,1,0.542857142857143,0.655172413793103,0.448999881744385,44,38,28,29,29,[L]P|[L]U|[M]A|[L/M]C|[L/M]E|[L]H|[L/M]G|[L/M]M|[L]S|[L/M]O|[L/M]T|[L/M]Q|[M]H|[L/M]I|[L/M]W|[L/M]L|[M]P|[L/M]V|[M]S|[L]P|[M]O|[L]N|[M]R|[L/M]J|[M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[L]O|[M]t15t13|[L]R|[M]U|[L]A|[M]N|[L/M]F|[L/M]D|[L/M]B|
242|,1,0.375,0.513513513513514,0.984999895095825,61,54,36,37,37,[L]O|[M]A|[L]O|[M]C|[L]S|[M]E|[L]H|[L/M]M|[M]G|[L]A|[M]O|[L]C|[M]Q|[L]R|[M]T|[L/M]W|[M]H|[L]L|[M]I|[L/M]V|[L/M]P|[L/M]U|[L]J|[L]E|[M]S|[L]T|[M]O|[L/M]Q|[L]F|[L/M]P|[L]G|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L/M]O|[M]R|[M]P|[M]L|[L]I|[M]t15t13|[L]R|[M]J|[L/M]N|[L]P|[M]F|[L/M]D|[L/M]B|
126|,1,0.41304347826087,0.59375,0.802000045776367,58,44,31,32,32,[L]AR|[L/M]A|[L]AT|[M]C|[L/M]X|[M]AT|[L/M]Z|[M]AX|[L/M]AB|[L/M]AG|[L]D|[M]AN|[L/M]AD|[L]AA|[L]C|[L]AS|[M]AU|[L/M]AP|[L/M]AK|[L/M]AI|[L/M]AQ|[M]AR|[L]B|[M]AY|[L/M]AL|[L/M]AF|[L/M]AJ|[L/M]AH|[L]AX|[M]AS|[L/M]AE|[L]AU|[M]AZ|[L/M]AO|[L/M]AC|[L]AY|[L/M]AM|[M]t51t24|[L]AZ|[M]AA|[L/M]Y|[M]D|[L]AN|[M]B|
243|,1,0.444444444444444,0.625,0.717000007629395,64,51,39,32,32,[L/M]A|[L/M]C|[L]AC|[L/M]X|[L/M]AN|[L/M]AT|[L/M]Z|[L/M]AR|[L/M]AP|[L]D|[L/M]AQ|[L]Y|[L]B|[M]AX|[L/M]AG|[L]AV|[L/M]AL|[L]AE|[L]AO|[L]AZ|[M]AB|[L/M]AK|[L/M]AF|[L/M]AM|[L/M]AI|[L/M]AU|[L/M]AY|[M]AD|[L/M]AJ|[L]AB|[M]AE|[L/M]AH|[L]AA|[M]AS|[L/M]AZ|[L]BA|[L]BE|[L]BB|[M]AC|[L]AT|[M]AO|[L]AY|[M]t51t24|[L]AU|[M]AA|[L]AD|[M]Y|[L]AX|[M]D|[L]AS|[M]B|
263|,1,0.707317073170732,0.783783783783784,0.703999996185303,48,44,36,37,37,[L/M]A|[L/M]C|[L]O|[M]E|[L/M]M|[L/M]G|[L/M]O|[L/M]T|[L/M]Q|[L/M]H|[M]I|[L/M]V|[L/M]W|[L/M]P|[M]S|[M]O|[L/M]U|[M]Q|[L/M]P|[L/M]S|[L]J|[M]O|[L/M]Q|[L]E|[L/M]P|[L/M]S|[L/M]O|[L/M]Q|[L/M]L|[L/M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[L]S|[L]O|[L]Q|[M]t15t13|[L]I|[M]J|[L/M]N|[L/M]F|[L/M]D|[L/M]B|
264|,1,0.541666666666667,0.619047619047619,0.299999952316284,31,28,20,21,21,[L/M]A|[L/M]C|[L/M]E|[L]R|[L/M]G|[L/M]M|[L/M]O|[M]R|[L]F|[M]T|[L]J|[M]H|[L/M]I|[L/M]V|[L/M]W|[L/M]L|[L/M]P|[M]t15t13|[L]B|[M]U|[L]T|[M]J|[L/M]N|[L]H|[M]F|[L/M]D|[L]U|[M]B|
267|,1,0.68595041322314,0.752212389380531,4.63800001144409,150,140,112,113,113,[L/M]A|[L/M]C|[L/M]E|[L]L|[L/M]G|[L/M]M|[L/M]O|[L/M]T|[L/M]W|[L/M]Q|[L]O|[M]H|[L/M]V|[L/M]I|[L]Q|[L]H|[M]P|[L/M]S|[L]J|[M]O|[L/M]Q|[M]P|[M]S|[L/M]O|[L]R|[M]Q|[L/M]P|[L/M]S|[L/M]O|[L]P|[M]Q|[L/M]P|[L/M]S|[L/M]O|[M]Q|[L/M]P|[L/M]S|[L/M]O|[L]P|[M]Q|[L/M]P|[L/M]S|[L]S|[M]O|[L/M]Q|[L]S|[L/M]P|[L/M]S|[L]P|[M]O|[L/M]Q|[L/M]P|[L/M]S|[L/M]O|[L]R|[M]Q|[L/M]P|[L/M]S|[L/M]O|[L/M]Q|[L]R|[M]P|[L/M]S|[L/M]O|[L/M]Q|[L/M]P|[L/M]S|[M]O|[L/M]Q|[L]R|[L/M]P|[M]S|[L/M]O|[L]O|[M]Q|[L/M]P|[L/M]S|[L/M]O|[L]Q|[L/M]R|[L]S|[M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[L/M]S|[L/M]O|[L/M]R|[L]R|[M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[L/M]S|[L/M]O|[M]R|[L/M]P|[L/M]S|[L/M]U|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L]O|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[M]S|[M]O|[L/M]R|[L/M]P|[L]O|[L]O|[M]L|[L]P|[M]t15t13|[L]P|[M]J|[L/M]N|[L/M]F|[L/M]D|[L/M]B|
246|,1,0.35,0.46875,0.669999837875366,57,48,31,32,32,[L/M]A|[L]B|[M]C|[L/M]X|[L/M]AT|[L]AR|[M]AW|[L]AD|[M]Z|[L]Y|[M]AG|[L]AM|[M]AN|[L]AQ|[M]AB|[L]Z|[L/M]AL|[M]AJ|[L/M]AP|[L/M]AF|[L]AN|[M]AK|[L/M]AE|[L]AC|[M]AR|[L/M]AS|[L]AB|[L/M]AU|[M]AD|[L/M]AI|[L]AW|[M]AH|[L]AK|[M]AQ|[L/M]AY|[L]AG|[M]AC|[L]AJ|[M]AM|[L/M]AO|[L/M]AZ|[M]t51t24|[L/M]AA|[L]AH|[M]Y|[L/M]D|[L]C|[M]B|
247|,1,0.571428571428571,0.78125,1.0699999332428,101,90,83,52,32,[L/M]A|[L]AU|[L/M]C|[L/M]X|[L/M]Z|[L]AZ|[L]AU|[L]BB|[M]AT|[L/M]AG|[L/M]AB|[L/M]AV|[L]AT|[L]AT|[M]AN|[L/M]AP|[L]BC|[M]AK|[L/M]AL|[L]AN|[M]AR|[L/M]AI|[L/M]AD|[L/M]AE|[L]BA|[L/M]AS|[L/M]AF|[L/M]AJ|[L/M]AQ|[L/M]AU|[L]BC|[L/M]AO|[L]BD|[L/M]AH|[L]BA|[L/M]AY|[L]AA|[L/M]AZ|[L]BD|[L/M]AC|[L]BB|[L]BF|[L]BA|[L]BB|[L]BF|[L]BA|[L]AT|[L]AT|[L]AV|[L]AY|[L]AZ|[L]BA|[L]AV|[L]BB|[L]BF|[L]AK|[L]BD|[L]BB|[L]BF|[L]BA|[L]BA|[L]BC|[L]AU|[L]BB|[L]BF|[L]BA|[L]BD|[L]BA|[L]AV|[L]AU|[L]AY|[L]AZ|[L]BC|[L]BB|[L]AT|[L]B|[L]AY|[L]BE|[L]BB|[L]BB|[L/M]AM|[L]AR|[L]AY|[M]t51t24|[L]AZ|[M]AA|[L/M]Y|[L/M]D|[L]AW|[M]B|
360|,1,0.395348837209302,0.65625,0.717000007629395,57,42,31,32,32,[L]AP|[M]A|[L/M]C|[L]AK|[L/M]X|[L/M]Z|[L/M]AN|[L/M]AT|[L]AJ|[M]AG|[L]A|[M]AJ|[L/M]AX|[L]AG|[L/M]AB|[M]AK|[L/M]AL|[L/M]AD|[L/M]AI|[L]AS|[M]AP|[L/M]AQ|[L]AC|[L/M]AM|[L/M]AU|[L/M]AR|[M]AE|[L]AO|[L]D|[M]AS|[L/M]AF|[L/M]AY|[M]AC|[L/M]AH|[L]AE|[M]AO|[L/M]AZ|[M]t51t24|[L/M]AA|[L/M]Y|[M]D|[L/M]B|
268|,1,0.52,0.8125,0.86899995803833,71,53,47,32,32,[L/M]A|[L]AG|[L]AO|[M]C|[L/M]X|[L/M]AN|[L/M]Z|[L/M]AP|[L/M]AR|[L/M]AT|[L/M]AL|[L/M]AS|[L/M]AV|[L/M]AB|[M]AG|[L/M]AQ|[L/M]AD|[L]AY|[L/M]AF|[L/M]AJ|[L/M]AK|[L/M]AI|[L/M]AU|[L]BB|[L/M]AE|[L/M]AY|[L/M]AC|[L]AZ|[L/M]AH|[L]BA|[L]AA|[L]BC|[L]BB|[L]AT|[L]AV|[L]AU|[L]AY|[L]D|[L/M]AZ|[L]BA|[L]BE|[L]C|[L]AT|[L]AV|[M]AO|[L]AU|[M]t51t24|[L/M]AM|[L]AZ|[M]AA|[L/M]Y|[M]D|[L/M]B|
