Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
254|,1,0.515625,0.5789473684,1.736000061,86,79,55,57,57,[L/M]A|[L]CI|[L/M]C|[L]CC|[M]t2t80|[L]DH|[M]CC|[L/M]CD|[L/M]CE|[L]DB|[L/M]CG|[L]DN|[M]CH|[L]DR|[M]CI|[L/M]CF|[L/M]CJ|[M]CN|[M]CK|[L]DW|[M]CO|[L]DL|[M]CQ|[L]CH|[M]CR|[L/M]CP|[L/M]CS|[L/M]CU|[L]DX|[L/M]CY|[L/M]CV|[L/M]CT|[M]DH|[M]DJ|[L]CQ|[M]DL|[L]CO|[M]DN|[L/M]DK|[L/M]DO|[L]DM|[L]DJ|[M]DI|[L/M]DP|[L/M]EA|[M]DR|[L/M]DV|[L/M]EB|[L/M]DU|[L/M]DS|[L/M]DZ|[L/M]DY|[L]DI|[L]CN|[M]DX|[L]CR|[M]DW|[L/M]DQ|[L/M]CS|[L/M]CZ|[M]DB|[L/M]DC|[L/M]DA|[L/M]CT|[L/M]DH|[M]DJ|[L/M]DN|[L]D|[M]DM|[L]DJ|[M]DK|[L/M]DO|[L]CK|[M]DI|[L]DK|[M]t112t3|[L]DI|[M]D|[L/M]B|
488|,1,0.5882352941,0.6666666667,0.8090000153,44,40,30,30,30,[L]AI|[M]A|[L/M]C|[L]AH|[L/M]E|[L/M]T|[M]V|[L/M]W|[L/M]P|[L/M]U|[L/M]Y|[L]B|[M]Z|[L/M]F|[L]D|[L]AE|[L/M]AA|[L/M]AG|[M]AC|[L]AM|[M]AI|[L/M]AJ|[L/M]AF|[L]A|[M]AE|[L]V|[M]AH|[L/M]AD|[L/M]AB|[L/M]AK|[L/M]AQ|[L/M]AR|[L]AC|[M]AM|[L/M]AP|[L/M]AN|[L/M]AL|[M]D|[L]Z|[M]B|
480|,1,0.625,0.6666666667,0.7379999161,42,40,30,30,30,[L/M]A|[L]F|[L]AF|[L/M]C|[L/M]E|[L/M]T|[L/M]W|[L/M]V|[L]D|[L/M]P|[L/M]U|[L/M]Y|[L]B|[M]Z|[L]AK|[M]F|[L/M]AA|[L/M]AG|[L/M]AC|[L/M]AI|[L/M]AJ|[L]AB|[L/M]AE|[L]Z|[M]AF|[L/M]AH|[M]AD|[M]AB|[L]AQ|[M]AK|[L/M]AM|[L]AR|[M]AQ|[L/M]AO|[M]AR|[L/M]AN|[L/M]AL|[M]D|[L]AD|[M]B|
401|,1,0.6666666667,0.7777777778,0.4759998322,25,22,18,18,18,[L/M]A|[L]AT|[L/M]C|[M]AS|[L]D|[M]BP|[L/M]BQ|[L/M]BR|[L/M]BU|[L/M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L/M]BZ|[L/M]CB|[L/M]CA|[L/M]BY|[L]AS|[M]AT|[L]BP|[M]D|[L/M]B|
253|,1,0.5277777778,0.6333333333,0.8469998837,47,41,30,30,30,[L/M]A|[L]AP|[L]E|[L]AJ|[L/M]C|[L]AC|[M]E|[L]AN|[M]G|[L]D|[M]H|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[M]F|[L/M]AA|[L]G|[L/M]AG|[M]AC|[L/M]AI|[M]AJ|[L/M]AE|[L/M]AH|[L/M]AF|[L/M]AD|[L/M]AB|[M]AK|[L]H|[M]AM|[L]F|[M]AP|[L/M]AQ|[L/M]AR|[L]AM|[M]AN|[L]AK|[L/M]AL|[M]D|[L/M]B|
408|,1,0.7027027027,0.7878787879,2.0649998188,134,130,123,33,33,[L/M]A|[L]DA|[L]DM|[L/M]C|[M]t2t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CG|[L/M]CH|[L/M]CI|[L]CO|[L]CN|[L]DI|[L]CO|[L]CR|[L]CQ|[L]CP|[L/M]CF|[L]CS|[L]CZ|[L]DB|[L]DC|[L]DH|[L]DH|[L]DN|[L]DJ|[L]DO|[L/M]CJ|[L]DK|[M]CL|[L/M]CK|[L]EC|[L]FE|[L]ES|[L]EE|[L]EF|[L]EU|[L]EI|[L]FF|[L]FJ|[L]EK|[L]FJ|[L]EW|[M]CO|[L/M]CR|[L]EX|[L]FM|[L]EJ|[L]EV|[L]FG|[L]CD|[L]EW|[L]ET|[L]ED|[L]CC|[L]FL|[L]CE|[L]CH|[L]DJ|[L]CI|[L]CG|[L]CJ|[L]CM|[L]CK|[L]CO|[L/M]CQ|[L/M]CP|[L/M]CS|[L/M]CZ|[L/M]DC|[L/M]DB|[L]CQ|[M]DA|[L/M]CT|[L/M]DH|[L/M]DJ|[L]DN|[L]DO|[L/M]DL|[L]DI|[L]EC|[L]FE|[L]EE|[L]CH|[L]FG|[L]FF|[L]B|[L]EU|[L]EM|[L]CG|[L]FK|[L]EX|[L]FM|[L]CR|[L]FL|[L]EF|[L]EV|[L]CP|[L]ET|[L]ED|[L]CC|[L]CD|[L]CE|[L]CV|[L]CI|[L]ES|[L]CF|[L]CL|[L]CK|[L]CJ|[L]DA|[L]FK|[L]CS|[L]CU|[L]CW|[L]DO|[L]CT|[L]CT|[L]CF|[L/M]DN|[L]DL|[L/M]DK|[L]DK|[M]DO|[L/M]DI|[M]t112t3|[L/M]D|[L]EI|[M]B|
258|,1,0.5384615385,0.625,2.486000061,130,121,100,56,56,[L/M]A|[L]CH|[L]FG|[L/M]C|[M]t2t80|[L]CE|[M]CC|[L/M]CD|[L]CC|[M]CE|[L/M]CG|[L]EC|[L]CD|[M]CH|[L]CT|[M]CI|[L]DL|[M]CF|[L]CU|[M]CJ|[L/M]CL|[L/M]CK|[L/M]CO|[L/M]CQ|[L/M]CR|[L/M]CP|[L]DK|[L/M]CS|[L]CJ|[L]DH|[L]DU|[L/M]CU|[L]B|[L]DJ|[L]DO|[L]DM|[L]CT|[L]DI|[L]EE|[L]CR|[L]FE|[L]EI|[L]FF|[L]EK|[L]EY|[L]FB|[L]FJ|[L]EJ|[L]EZ|[L]EF|[L]FM|[L]FL|[L]ET|[L]FK|[L]ED|[L]CC|[L]CH|[L]CF|[L]CG|[M]CX|[L/M]CV|[L]CK|[L]CI|[L]CF|[L]CJ|[L]CL|[L]CO|[L]ES|[L]CP|[L]CS|[L]CZ|[L]DB|[L]DC|[L]DA|[L]CI|[M]CT|[L/M]DH|[L/M]DJ|[L/M]DN|[L]CE|[M]DL|[L/M]DO|[L]D|[L/M]DK|[L/M]DI|[L/M]DP|[L/M]EA|[L/M]DR|[L/M]EB|[M]DV|[L/M]DX|[L/M]DZ|[L/M]DY|[L]CV|[L]DV|[M]DU|[L/M]DW|[L/M]DS|[L/M]DQ|[L/M]CS|[L]DH|[M]CU|[L/M]CX|[L]CT|[M]CV|[L]CX|[M]CT|[L]DN|[M]DH|[L/M]DJ|[L]DO|[L/M]DL|[M]DN|[L/M]DK|[M]DO|[L/M]DI|[M]t112t3|[L]CQ|[M]D|[L]DN|[M]B|
405|,1,0.6285714286,0.6875,0.6800000668,43,40,30,32,32,[L/M]A|[L/M]C|[M]t2t80|[L/M]CC|[M]CD|[L/M]CE|[L/M]CG|[L/M]CI|[L/M]CH|[L/M]CF|[L/M]CJ|[L/M]CN|[L/M]CK|[L/M]CO|[L]DE|[M]CQ|[L]CS|[M]CR|[L/M]CP|[L]CR|[L]DJ|[M]CS|[L/M]DD|[L/M]DF|[L]CQ|[M]DE|[L/M]CT|[L/M]DH|[L]CD|[L]DI|[M]DJ|[L/M]DN|[L/M]DM|[M]DK|[L/M]DO|[M]DI|[L]DK|[M]t112t3|[L/M]D|[L/M]B|
404|,1,0.7179487179,0.9333333333,0.6159999371,41,32,30,30,30,[L/M]A|[L]G|[L/M]C|[L]AE|[L/M]E|[M]G|[L/M]H|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L/M]F|[L/M]AA|[L/M]AC|[L/M]AG|[L/M]AI|[L/M]AF|[L/M]AJ|[M]AE|[L/M]AD|[L/M]AH|[L/M]AB|[L/M]AK|[L/M]AM|[L/M]AQ|[L/M]AR|[L/M]AP|[L/M]AN|[L/M]AL|[L/M]D|[L/M]B|
371|,1,0.5230769231,0.5964912281,1.7630000114,86,78,55,57,57,[L/M]A|[L/M]C|[M]t2t80|[L/M]CC|[M]CD|[L]DU|[M]CE|[L/M]CG|[L/M]CH|[L/M]CI|[L/M]CF|[L/M]CJ|[L/M]CM|[L]DN|[L/M]CK|[L/M]CO|[L/M]CR|[L/M]CQ|[L/M]CP|[L/M]CS|[L]CZ|[M]CU|[L]DC|[M]CW|[L]DB|[M]CV|[L]CW|[M]CT|[L/M]DH|[L/M]DJ|[L]DO|[L]DI|[L/M]DM|[M]DN|[L/M]DK|[L]DP|[M]DO|[L]DV|[M]DI|[L]EA|[M]DP|[L/M]DR|[L]EB|[M]DV|[L/M]DZ|[L]CE|[M]EA|[L]CS|[M]DU|[L/M]DX|[M]DS|[L/M]DY|[M]EB|[L/M]DW|[L]D|[L/M]DQ|[M]CS|[L]CT|[M]CZ|[L]CU|[M]DB|[L]DA|[M]DC|[L]CV|[M]DA|[L/M]CT|[L/M]DH|[L/M]DN|[L/M]DJ|[L/M]DM|[L/M]DO|[L]CD|[L/M]DK|[L/M]DI|[M]t112t3|[L]DS|[M]D|[L/M]B|
257|,1,0.7121212121,0.8392857143,3.0759999752,180,170,161,72,56,[L/M]A|[L]EM|[L/M]C|[M]t2t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CH|[L]EW|[L/M]CI|[L/M]CG|[L/M]CF|[L]DZ|[L/M]CJ|[L]CN|[M]CL|[L/M]CK|[L/M]CO|[L/M]CQ|[L/M]CR|[L/M]CP|[L/M]CS|[L/M]DD|[L/M]DF|[M]DE|[L/M]CT|[L]DI|[M]DH|[L]FJ|[M]DJ|[L]DO|[M]DL|[L/M]DN|[L]DJ|[L]DH|[L]DM|[L/M]DK|[M]DO|[L/M]DI|[L/M]DP|[L/M]EA|[L/M]DV|[L/M]DR|[L/M]DX|[M]DZ|[L/M]EB|[L/M]DU|[L/M]DY|[L/M]DS|[L]EV|[L/M]DW|[L/M]DQ|[L/M]CS|[L/M]DD|[L/M]DF|[L/M]DE|[L/M]CT|[L/M]DH|[L]CZ|[L/M]DJ|[L]DO|[L/M]DL|[L]DK|[L]EC|[L]CI|[L]FE|[L]EE|[L]ES|[L]FF|[L]EN|[L]EU|[L]FH|[L]ER|[L]DN|[L]DI|[L]CF|[L]EO|[L]FL|[L]EF|[L]FM|[L]CG|[L]FK|[L]FC|[L]FD|[L]ES|[L]EY|[L]FB|[L]EZ|[L]ET|[L]ED|[L]CC|[L]CD|[L/M]DN|[L]CE|[L]CT|[L]CH|[L]CG|[L]CJ|[L]CM|[L]CK|[L]CO|[L]CQ|[L]CR|[L]CP|[L]CS|[L]EX|[L]DB|[L]FE|[L]DA|[L]CT|[L]DH|[L]DJ|[L]DO|[L]DL|[L/M]DK|[L]EC|[L]ES|[L]EE|[L]DC|[L]EY|[L]FG|[L]EI|[L]FB|[L]CJ|[L]FF|[L]EJ|[L]EZ|[L]FJ|[L]EF|[L/M]DO|[L]FM|[L]FL|[L]FC|[L]FK|[L]FD|[L]ES|[L]EU|[L]EX|[L]EW|[L]EV|[L]ET|[L]ED|[L]CC|[L]CD|[L]CF|[L]DE|[L]ET|[L]CH|[L]CE|[L]CL|[L]CK|[L]CO|[L]CR|[L]CQ|[L]CP|[L]CS|[L]DD|[L]DF|[L]DE|[L]CI|[L]DH|[L]DN|[L]DJ|[L]ET|[L]DL|[L]DK|[L/M]DI|[M]t112t3|[L/M]D|[L/M]B|
32|,1,0.5208333333,0.6172839506,2.5620000362,125,110,79,81,81,[L/M]A|[M]C|[L]DZ|[M]t2t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CI|[L]DV|[M]CH|[L/M]CG|[L/M]CF|[L]DH|[L/M]CJ|[L/M]CL|[L/M]CK|[L/M]CO|[L]D|[L/M]CQ|[L/M]CR|[L/M]CP|[L/M]CS|[L]CZ|[L]DB|[M]DD|[L]DC|[M]DF|[L]DA|[M]DE|[L/M]CT|[L/M]DH|[L/M]DN|[L/M]DJ|[L/M]DO|[L]EA|[M]DL|[L]DR|[M]DK|[L/M]DI|[L]DW|[M]DP|[L]CH|[M]DR|[L]DK|[M]DV|[L/M]EA|[L/M]DX|[M]DZ|[L/M]EB|[L]DH|[M]DT|[L/M]DY|[L/M]DS|[L]DP|[M]DW|[L/M]DQ|[L/M]CS|[L/M]DD|[L]DF|[M]DG|[L/M]DE|[L/M]CT|[L]DG|[L]DN|[M]DH|[L/M]DJ|[L]DO|[L/M]DM|[M]DN|[L/M]DK|[M]DO|[L/M]DI|[L/M]DP|[L/M]DV|[L/M]DR|[L/M]DY|[L]DM|[L]DS|[M]EA|[L/M]DX|[L/M]DZ|[L/M]DT|[L/M]EB|[L]C|[M]DS|[L/M]DW|[L/M]DQ|[L/M]CS|[M]CZ|[M]DB|[M]DC|[M]DA|[L/M]CT|[L]DE|[M]DH|[L]DD|[M]DJ|[L]DT|[M]DM|[L/M]DN|[L]DJ|[M]DK|[L/M]DO|[L]DL|[M]DI|[L]DK|[M]t112t3|[L]DI|[M]D|[L/M]B|
21|,1,0.7,0.7777777778,0.3910000324,24,22,18,18,18,[L/M]A|[L/M]C|[L/M]AS|[L/M]BP|[L/M]BQ|[L]BZ|[M]BR|[L/M]BU|[L/M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L]BR|[M]BZ|[L/M]CB|[L/M]CA|[L]D|[M]BY|[L/M]AT|[L]BY|[M]D|[L/M]B|
370|,1,0.5142857143,0.6,0.7039999962,47,42,30,30,30,[L/M]A|[L/M]C|[L/M]E|[L]AL|[L]AM|[M]T|[L/M]P|[L]AA|[M]W|[L/M]V|[L/M]U|[L]AF|[L/M]Y|[L/M]Z|[L/M]F|[L]W|[L]AC|[M]AA|[L/M]AG|[L]AB|[M]AC|[L/M]AI|[M]AJ|[L/M]AE|[M]AF|[M]AH|[L]AJ|[M]AD|[L]T|[M]AB|[L/M]AK|[L]AD|[M]AM|[L/M]AQ|[L]D|[L/M]AR|[L/M]AP|[L/M]AN|[M]AL|[L]AH|[M]D|[L/M]B|
35|,1,0.8,0.8888888889,0.4360001087,22,20,18,18,18,[L/M]A|[L/M]C|[L/M]AS|[L]BY|[M]BP|[L/M]BQ|[L/M]BR|[L/M]BT|[L/M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L/M]CB|[L/M]CA|[L/M]BZ|[L]BP|[M]BY|[L/M]AT|[L/M]D|[L/M]B|
31|,1,0.5945945946,0.7333333333,0.6819999218,45,38,30,30,30,[L/M]A|[L]AA|[L/M]C|[L]AI|[L/M]E|[L/M]T|[L/M]V|[L/M]P|[L]AJ|[L/M]W|[L/M]U|[L/M]Y|[L]AG|[L/M]Z|[L/M]F|[M]AA|[M]AG|[L/M]AC|[M]AI|[L/M]AF|[L]AN|[M]AJ|[L]AL|[M]AE|[L/M]AH|[M]AD|[L/M]AB|[L/M]AK|[L/M]AQ|[L/M]AM|[L/M]AR|[L/M]AP|[L]AE|[M]AN|[L]AD|[M]AL|[L/M]D|[L/M]B|
142|,1,0.7692307692,0.8333333333,0.3990001678,15,14,12,12,12,[L]C|[L/M]A|[M]C|[L/M]AS|[L/M]BP|[L/M]BH|[L/M]AY|[L]B|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AT|[L/M]D|[M]B|
22|,1,0.5428571429,0.625,0.8940000534,46,42,30,32,32,[L/M]A|[L/M]C|[M]t2t80|[L/M]CC|[L]D|[M]CD|[L/M]CE|[L/M]CH|[L]CP|[M]CG|[L/M]CI|[L]CO|[L]DJ|[L]CU|[M]CF|[L/M]CJ|[L/M]CN|[L/M]CK|[M]CO|[L/M]CQ|[L/M]CR|[M]CP|[L/M]CS|[L]CF|[M]CU|[L/M]CY|[L/M]CV|[L/M]CT|[L]CG|[L/M]DH|[M]DJ|[L/M]DN|[L]B|[M]DM|[L/M]DO|[L/M]DK|[L/M]DI|[M]t112t3|[L]CD|[M]D|[L]DM|[M]B|
409|,1,0.8,0.9333333333,0.6159999371,37,32,30,30,30,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]P|[L/M]V|[L/M]W|[L/M]U|[L/M]Y|[L/M]Z|[L/M]F|[L/M]AA|[L/M]AC|[L]D|[M]AG|[L/M]AI|[L/M]AJ|[L/M]AE|[L/M]AH|[L/M]AF|[L/M]AD|[L/M]AB|[L/M]AK|[L/M]AM|[L/M]AQ|[L/M]AR|[L/M]AP|[L/M]AN|[L/M]AL|[L]AG|[M]D|[L/M]B|
143|,1,0.6060606061,0.6666666667,0.5859999657,43,40,30,30,30,[L/M]A|[L/M]C|[M]E|[L]AK|[M]G|[L/M]H|[L]AH|[M]I|[L/M]K|[L/M]M|[L]AO|[L/M]L|[L]AF|[L/M]J|[L/M]F|[L]AL|[M]AA|[L/M]AG|[L/M]AC|[L/M]AI|[L]AB|[L/M]AJ|[L]E|[M]AF|[L/M]AE|[M]AH|[L/M]AD|[L]I|[M]AB|[L]G|[M]AK|[L/M]AM|[M]AO|[L/M]AQ|[L/M]AR|[L/M]AN|[L]AA|[M]AL|[L/M]D|[L/M]B|
133|,1,0.5123966942,0.5849056604,6.9149999619,251,236,192,149,106,[L/M]A|[L]CF|[M]C|[L]ET|[M]t2t80|[L/M]CC|[L/M]CD|[L/M]CE|[L]EB|[L/M]CH|[L/M]CG|[M]CI|[L]DO|[M]CF|[L]CM|[M]CJ|[L]DJ|[M]CM|[L/M]CK|[L/M]CO|[L]FC|[M]CQ|[L/M]CR|[L/M]CP|[L/M]CS|[L]CZ|[L]DB|[L/M]DD|[L]DY|[L]DA|[L]DI|[L]CT|[L]DI|[L]DJ|[L]DM|[L]FD|[L]DK|[L]DP|[L]DR|[L]DO|[L]DW|[L]FB|[L]EA|[L]EB|[L]DU|[L]DX|[L]DZ|[L]DY|[L]DS|[L]FB|[L]DT|[L]DQ|[L]CS|[L]DC|[L]DE|[L]EY|[M]DF|[L/M]DE|[L/M]CT|[L]EI|[L/M]DH|[L/M]DN|[L]DK|[L/M]DJ|[L]DM|[M]DL|[L/M]DK|[L/M]DO|[L]DH|[L]DK|[M]DI|[L/M]DP|[L/M]DR|[L/M]EA|[L/M]DV|[L]EX|[M]DY|[L]CI|[L/M]DX|[M]DT|[L/M]DZ|[L/M]DS|[L]CT|[M]EB|[L/M]DW|[L/M]DQ|[L/M]CS|[L/M]DD|[L]DG|[M]DF|[L/M]DE|[L]CJ|[M]CT|[L/M]DH|[L/M]DJ|[M]DM|[L/M]DN|[L]DN|[M]DK|[L]DL|[M]DO|[L/M]DI|[L/M]DP|[L/M]DR|[L/M]DV|[L/M]EA|[L/M]DX|[L]DM|[L/M]DY|[M]DU|[L/M]EB|[L/M]DZ|[L/M]DS|[L/M]DW|[L/M]DQ|[L]EY|[L/M]CS|[L]DD|[L]DF|[L]DF|[L]DH|[L]DN|[L]DL|[L]CQ|[M]CZ|[L]DI|[M]DB|[L]EC|[M]DC|[L]ES|[M]DA|[L]EE|[M]CT|[L/M]DH|[L]FI|[L]FA|[L]FF|[L]EZ|[L]EK|[L]FJ|[L]ET|[L]EF|[L]FM|[L]FL|[M]DJ|[L]FC|[M]DM|[L]FK|[M]DN|[L]EU|[M]DK|[L/M]DO|[L]ES|[L]FB|[L]EZ|[L]ET|[L]FC|[L]FD|[L]ES|[L]EX|[L]FD|[L]EU|[L]EW|[L]EV|[L]EZ|[L]FC|[M]DI|[L]FD|[M]DP|[L]ES|[M]DR|[L/M]DV|[L]EY|[L]EV|[L]ET|[L]FC|[L]ET|[L]ES|[L]EY|[L]EZ|[L]C|[L]FC|[L]ES|[L]EY|[L]DN|[L]ET|[L]FD|[L]CJ|[L]FD|[L]EW|[L]FB|[L]EZ|[L]ET|[L]ED|[L]CC|[L]CD|[L]CE|[L]CI|[L]CG|[L]CH|[M]DY|[L]CF|[M]DZ|[L]CT|[M]EA|[L]CM|[M]DU|[L]CK|[M]DX|[L]CO|[M]DS|[L]CR|[M]EB|[L]CQ|[M]DW|[L]CP|[M]DQ|[L/M]CS|[L/M]CZ|[L/M]DC|[L/M]DB|[L/M]DA|[L/M]CT|[L]FE|[M]DH|[L/M]DJ|[L]ES|[M]DM|[L]DU|[M]DN|[L/M]DK|[L/M]DO|[L/M]DI|[M]t112t3|[L/M]D|[L/M]B|
132|,1,0.6,0.8333333333,0.7599999905,44,35,30,30,30,[L/M]A|[M]C|[L/M]E|[L/M]T|[L/M]V|[L/M]P|[L/M]W|[L/M]U|[L]AC|[L/M]Y|[L/M]Z|[L/M]F|[L]AO|[M]AA|[L/M]AG|[L/M]AJ|[M]AC|[L/M]AI|[L/M]AE|[L/M]AH|[L/M]AF|[M]AD|[L/M]AB|[L/M]AK|[L/M]AQ|[L/M]AR|[L/M]AM|[L]C|[L]AA|[L]AD|[M]AO|[L/M]AN|[L/M]AL|[L/M]D|[L/M]B|
29|,1,0.6333333333,0.6785714286,0.6919999123,39,37,28,28,28,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]Q|[M]O|[L]S|[M]R|[L]O|[M]S|[L/M]F|[L]AK|[M]AA|[L/M]AG|[L]D|[L/M]AC|[L/M]AI|[L/M]AE|[L/M]AJ|[L/M]AF|[L/M]AH|[L]AM|[L/M]AD|[L/M]AB|[M]AK|[L]AA|[M]AM|[L/M]AO|[L/M]AQ|[L/M]AR|[L]AL|[M]AN|[L]R|[M]AL|[L]AN|[M]D|[L/M]B|
39|,1,0.5737704918,0.6071428571,1.6510000229,80,76,54,56,56,[L]DK|[L/M]A|[M]C|[L]CL|[M]t2t80|[L/M]CC|[L/M]CD|[L]CS|[M]CE|[L/M]CG|[L]DQ|[L]CQ|[L/M]CH|[L/M]CI|[L/M]CF|[L/M]CJ|[M]CL|[L/M]CK|[L/M]CO|[M]CQ|[L/M]CR|[L/M]CP|[L/M]CS|[L/M]CU|[L]DI|[L/M]CY|[L/M]CV|[L/M]CT|[L]DN|[M]DH|[L/M]DJ|[L]DO|[M]DN|[L/M]DM|[M]DK|[L]DH|[M]DO|[L/M]DI|[L/M]DP|[L]CT|[L/M]DR|[L/M]DV|[L]EB|[M]DZ|[L/M]DT|[L]DO|[M]EA|[L/M]DX|[L/M]DY|[L]DK|[M]EB|[L/M]DW|[L/M]DS|[L]CE|[M]DQ|[L]CU|[M]CS|[L]D|[M]CU|[L/M]CY|[L/M]CV|[L]EA|[M]CT|[L/M]DH|[L/M]DJ|[M]DM|[L/M]DN|[M]DK|[M]DO|[L]DM|[M]DI|[L]DZ|[M]t112t3|[L]C|[M]D|[L/M]B|
147|,1,0.8,0.8888888889,0.4700000286,22,20,18,18,18,[L/M]A|[L/M]C|[L/M]AS|[L]B|[M]BP|[L/M]BQ|[L/M]BR|[L/M]BT|[L/M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L/M]CB|[L/M]CA|[L/M]BZ|[L/M]BY|[L/M]AT|[L/M]D|[L]BP|[M]B|
36|,1,0.7777777778,0.7777777778,0.4949998856,22,22,18,18,18,[L/M]A|[L/M]C|[L]BT|[L/M]AS|[L/M]BP|[L/M]BQ|[L/M]BR|[L]BS|[M]BT|[L]B|[M]BS|[L/M]BV|[L/M]BW|[L]CA|[L/M]BX|[L/M]BZ|[M]CA|[L/M]CB|[L/M]BY|[L/M]AT|[L/M]D|[M]B|
136|,1,0.3636363636,0.4,0.8000001907,51,48,30,30,30,[L]AN|[M]A|[L/M]C|[L/M]E|[L]AJ|[M]G|[L/M]H|[M]I|[L]AL|[M]K|[L/M]L|[L/M]M|[L]AB|[L]AG|[M]J|[L/M]F|[L]J|[M]AA|[L/M]AC|[L]B|[M]AG|[L/M]AI|[L/M]AF|[L]AQ|[M]AJ|[L]AP|[M]AE|[L/M]AH|[L/M]AD|[L]K|[M]AB|[L]AR|[M]AK|[L]AE|[L/M]AM|[M]AP|[L]G|[M]AQ|[L]AK|[M]AR|[L]I|[M]AN|[L]D|[M]AL|[L]AA|[M]D|[L]A|[M]B|
25|,1,0.8571428571,0.8571428571,0.3849999905,16,16,14,14,14,[L/M]A|[L/M]C|[L/M]AS|[L/M]BP|[L/M]BH|[L/M]BJ|[L]BM|[M]BI|[L/M]BL|[L/M]BN|[L]BI|[M]BM|[L/M]AV|[L/M]AT|[L/M]D|[L/M]B|
146|,1,0.6060606061,0.6666666667,0.7610001564,43,40,30,30,30,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]P|[L]AJ|[L/M]V|[L]AG|[L]AK|[M]W|[L/M]U|[L]AB|[L]AR|[M]Y|[L/M]Z|[L/M]F|[L/M]AA|[M]AG|[L/M]AC|[L/M]AI|[L]W|[M]AJ|[L/M]AF|[L]Y|[M]AH|[L/M]AE|[M]AD|[L]AL|[M]AB|[L]AH|[M]AK|[L/M]AM|[L/M]AQ|[L/M]AO|[M]AR|[L/M]AN|[L]AD|[M]AL|[L/M]D|[L/M]B|
26|,1,0.4857142857,0.6333333333,0.7139999866,48,41,30,30,30,[L/M]A|[L]AI|[M]C|[L/M]E|[L]J|[L/M]G|[L/M]H|[L]AD|[L/M]I|[L/M]M|[M]K|[L/M]L|[L]AA|[M]J|[L/M]F|[L]K|[L]B|[M]AA|[L/M]AG|[L/M]AC|[L]AH|[L]C|[M]AI|[L/M]AF|[L/M]AJ|[L/M]AE|[L]AB|[M]AH|[L]AQ|[M]AD|[L]AL|[M]AB|[L/M]AK|[L/M]AM|[M]AQ|[L/M]AR|[L/M]AO|[L/M]AN|[M]AL|[L/M]D|[M]B|
129|,1,0.85,0.9444444444,0.373000145,21,19,18,18,18,[L/M]A|[L/M]C|[L/M]AS|[L/M]BP|[L/M]BQ|[L/M]BR|[L/M]BU|[L/M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L/M]CB|[L/M]BZ|[L]AT|[L/M]CA|[L/M]BY|[M]AT|[L/M]D|[L/M]B|
242|,1,0.6756756757,0.7575757576,0.8089997768,43,39,31,33,33,[L/M]A|[L/M]C|[L]CR|[L]CP|[M]t2t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CH|[L/M]CI|[L/M]CG|[L/M]CF|[L/M]CJ|[L/M]CN|[L/M]CK|[L/M]CO|[L/M]CQ|[M]CR|[M]CP|[L/M]CS|[L]DB|[L/M]CZ|[M]DB|[L/M]DC|[L/M]DA|[L/M]CT|[L/M]DH|[L/M]DJ|[L]B|[L]DO|[M]DN|[L/M]DM|[L/M]DK|[M]DO|[L/M]DI|[M]t112t3|[L/M]D|[L]DN|[M]B|
