Result of replaying ML3.tpn on Process 28 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
11,"instance_154",1,Yes,"490,00","62,00","490,00","0,47","490,00","484,00","950,00","0,47","132,00","0,50","982,00","0,50",[L]W|[L/M]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]V|[M-REAL]U|[L]T|[L]O|[L/M]W|[L]AB|[L]Y|[L]Y|[L/M]T|[L/M]P|[L]T|[L]U|[L/M]X|[M-REAL]AA|[L/M]Z|[L]V|[L/M]AB|[L]AB|[L/M]Y|[L]S|[L/M]O|[L/M]S|[L/M]V|[L/M]U|[L/M]W|[L/M]T|[L/M]P|[L/M]X|[L/M]Z|[L]V|[L/M]AB|[L/M]AA|[L/M]Y|[L]U|[L/M]O|[L/M]S|[L/M]V|[M-REAL]W|[M-REAL]U|[M-REAL]T|[L/M]P|[L]W|[L/M]X|[M-REAL]AA|[L]P|[L]W|[L]V|[L/M]AB|[L]S|[L/M]Z|[L/M]Y|[L]AA|[L/M]O|[M-REAL]S|[M-REAL]W|[L/M]U|[L]Z|[L/M]V|[L/M]T|[M-REAL]P|[M-REAL]X|[M-REAL]AB|[M-REAL]Z|[L]T|[L]S|[L/M]AA|[M-REAL]Y|[L/M]O|[L/M]S|[M-REAL]V|[M-REAL]W|[L/M]U|[L]S|[L]AA|[L/M]T|[M-REAL]P|[M-REAL]X|[M-REAL]AB|[L]Z|[L/M]Z|[L/M]AA|[M-REAL]Y|[L]T|[L/M]O|[M-REAL]S|[M-REAL]V|[L]AA|[L/M]U|[L/M]W|[M-REAL]T|[L]AB|[L/M]P|[L/M]X|[L]X|[L/M]Z|[L/M]AA|[M-REAL]AB|[L/M]Y|[L/M]O|[M-REAL]S|[M-REAL]W|[L]O|[L/M]U|[L/M]V|[M-REAL]T|[M-REAL]P|[L/M]X|[M-REAL]AA|[M-REAL]Z|[M-REAL]AB|[L/M]Y|[M-REAL]O|[M-REAL]S|[L]X|[L]AB|[L/M]V|[L]P|[L/M]U|[L/M]W|[M-REAL]T|[L]W|[L]P|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]B
12,"instance_42",1,Yes,"600,00","52,00","600,00","0,40","600,00","482,00","860,00","0,40","130,00","0,33","892,00","0,33",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]W|[M-REAL]U|[L]AF|[L]AK|[L]Y|[L]R|[L/M]V|[L]AF|[L]AH|[L]AK|[L]AE|[L/M]T|[L/M]P|[M-INVI]t15t3|[L]P|[L]Z|[L]X|[L]AF|[L]S|[L]AD|[L]AI|[L]AA|[L]AD|[L/M]D|[L/M]AC|[L/M]AJ|[L]A|[L/M]AN|[M-REAL]AK|[M-INVI]t36t29|[M-REAL]AE|[L/M]AG|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[L]AG|[L]AM|[L]AE|[L]AE|[L]C|[L]S|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L]AG|[L/M]R|[M-REAL]P|[M-INVI]t15t3|[L]S|[L/M]D|[M-REAL]AC|[L]U|[L/M]AE|[L]P|[L/M]AJ|[M-REAL]AL|[L/M]AK|[L/M]AG|[M-REAL]AF|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]AA|[L/M]S|[M-REAL]U|[M-REAL]V|[L]AB|[L/M]W|[M-REAL]T|[L/M]P|[M-REAL]X|[M-REAL]AA|[L/M]AB|[L]AJ|[L]O|[L/M]Z|[L]O|[L/M]Y|[L]AI|[L/M]O|[L/M]S|[M-REAL]R|[L]C|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]AK|[L]AF|[L/M]AC|[L/M]AJ|[L]O|[L/M]AE|[M-REAL]AG|[M-REAL]AF|[L/M]AM|[M-REAL]AK|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]U|[L]O|[L]AN|[L]D|[L/M]W|[L]R|[L]AO|[L]AD|[L]P|[L]R|[L]AC|[L/M]V|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L]X|[L/M]D|[L/M]B
13,"instance_443",1,Yes,"528,00","50,00","528,00","0,40","528,00","430,00","780,00","0,40","125,00","0,35","812,00","0,35",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]V|[L]AI|[L]AH|[L]AE|[L/M]W|[L/M]U|[L]AF|[L]W|[L]S|[L]AE|[L]AJ|[L]S|[L]U|[L/M]T|[M-REAL]P|[L]U|[L/M]X|[L/M]Z|[M-REAL]AB|[L/M]AA|[L/M]Y|[L/M]O|[M-REAL]S|[M-REAL]U|[M-REAL]W|[L]O|[L]O|[L]AN|[L/M]V|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]AC|[M-REAL]AJ|[L/M]AM|[M-REAL]AK|[L/M]AE|[M-REAL]AG|[M-INVI]t36t29|[L/M]AF|[M-INVI]t31t29|[L]V|[L]X|[L]T|[L/M]AD|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]W|[M-REAL]V|[L]S|[L/M]U|[M-REAL]T|[L]O|[L/M]P|[M-REAL]X|[M-REAL]AA|[L]AG|[L/M]Z|[L/M]AB|[M-REAL]Y|[L]AE|[L]AO|[L/M]O|[M-REAL]S|[M-REAL]U|[L/M]W|[M-REAL]V|[L]D|[L]AK|[L]R|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[M-REAL]AE|[M-REAL]AJ|[L/M]AG|[L/M]AN|[L]AJ|[L]AC|[L/M]AK|[M-REAL]AO|[L]W|[L]AA|[L]S|[L/M]AJ|[M-REAL]AL|[M-REAL]AF|[L/M]AI|[M-REAL]AE|[L]V|[L/M]AH|[L]C|[L]AB|[L]C|[L/M]AF|[L/M]AK|[M-INVI]t31t29|[M-INVI]t36t29|[L/M]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]U|[M-REAL]W|[L]AF|[L]P|[L/M]V|[L]D|[L]Y|[L/M]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]B
14,"instance_451",1,Yes,"604,00","45,00","604,00","0,36","604,00","756,00","850,00","0,36","124,00","0,32","882,00","0,32",[L]I|[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]K|[L]D|[L]X|[L/M]S|[M-REAL]V|[M-REAL]W|[L]Z|[L]AK|[L/M]U|[L]AA|[L/M]T|[L]AE|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[L/M]AJ|[L]T|[L]W|[L]U|[L]C|[L/M]AE|[L]AJ|[L/M]AN|[L/M]AH|[M-REAL]AK|[L/M]AO|[L]H|[L/M]AJ|[M-REAL]AL|[M-REAL]AK|[M-INVI]t36t29|[M-REAL]AF|[M-INVI]t31t29|[L]AH|[L]T|[L/M]AD|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]U|[M-REAL]W|[L]AH|[L/M]V|[M-REAL]T|[L]V|[L]AN|[L]AD|[L]AC|[L]AK|[L/M]P|[M-REAL]X|[M-REAL]AA|[M-REAL]Z|[L]V|[L/M]AB|[L]D|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]U|[L/M]V|[L]B|[L/M]W|[L/M]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[M-REAL]AC|[L]C|[L]AF|[L]S|[L]F|[L]W|[L]O|[L/M]AE|[M-REAL]AG|[L]O|[L]W|[L]O|[L]P|[L/M]AJ|[L]AE|[L/M]AM|[L]S|[L/M]AF|[L/M]AI|[M-REAL]AE|[M-REAL]AK|[L/M]AG|[M-INVI]t36t29|[L/M]AF|[M-INVI]t31t29|[L/M]AD|[M-REAL]C|[L]D|[L]AK|[L]AF|[L/M]E|[M-REAL]K|[L]C|[L/M]G|[M-REAL]I|[L]L|[L/M]J|[M-REAL]H|[L]AM|[L]AK|[L]AC|[L]AC|[L/M]N|[L]U|[L]U|[L/M]M|[M-REAL]L|[M-REAL]F|[M-REAL]D|[M-REAL]B
15,"instance_235",1,Yes,"590,00","43,00","590,00","0,36","590,00","716,00","820,00","0,36","120,00","0,31","852,00","0,31",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]X|[L]D|[L]AB|[L]R|[L]P|[L]AE|[L/M]O|[L]AD|[L]AF|[L]AG|[L]AK|[L/M]S|[M-REAL]V|[M-REAL]W|[L]AK|[L]S|[L/M]U|[L/M]T|[M-REAL]P|[L]R|[L]T|[L/M]X|[M-REAL]AB|[M-REAL]AA|[L]L|[L]C|[L/M]Z|[L]AM|[L]AE|[L/M]Y|[L/M]O|[L/M]S|[L/M]U|[M-REAL]V|[M-REAL]W|[M-REAL]T|[L]H|[L]I|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]AC|[M-REAL]AE|[L/M]AJ|[L]M|[L/M]AH|[M-REAL]AF|[M-INVI]t31t29|[L]AE|[L]V|[L]AA|[L]C|[L]AO|[L]AA|[L/M]AN|[L/M]AK|[M-INVI]t36t29|[L]B|[L/M]AD|[M-REAL]C|[L]AI|[L]AF|[L/M]E|[M-REAL]G|[M-REAL]I|[L]F|[L/M]K|[M-REAL]M|[L/M]J|[M-REAL]H|[L/M]N|[M-REAL]L|[M-REAL]F|[M-REAL]D|[L]V|[L]Y|[L]W|[L]P|[L/M]AC|[L]AJ|[L]S|[L/M]AE|[L]Z|[L]G|[L]O|[L]P|[L/M]AG|[M-REAL]AF|[M-REAL]AI|[L]AB|[L]O|[L/M]AE|[L]C|[L/M]AH|[L/M]AF|[L/M]AI|[M-REAL]AE|[L]AI|[L/M]AH|[L]AF|[L/M]AJ|[L/M]AF|[L]W|[L/M]AM|[M-REAL]AK|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B
16,"instance_40",1,Yes,"490,00","49,00","490,00","0,41","490,00","652,00","740,00","0,41","119,00","0,37","772,00","0,37",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]R|[L]AF|[L]A|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]AC|[L]F|[L/M]AJ|[L]G|[L/M]AE|[L]P|[L]I|[L]N|[L/M]AG|[M-REAL]AF|[M-REAL]AL|[M-REAL]AK|[M-INVI]t31t29|[M-INVI]t36t29|[L]S|[L]W|[L/M]AD|[M-REAL]C|[L]D|[L]AA|[L/M]E|[M-REAL]G|[M-REAL]I|[L/M]K|[M-REAL]J|[M-REAL]M|[L]AD|[L]P|[L]T|[L]AK|[L/M]N|[L/M]H|[L/M]L|[L/M]F|[M-REAL]D|[L]E|[L/M]AC|[L]AD|[L]O|[L/M]AJ|[M-REAL]AL|[L/M]AK|[M-REAL]AE|[L]U|[L/M]AG|[M-REAL]AF|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[L]AJ|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]J|[L/M]S|[M-REAL]W|[M-REAL]U|[L]C|[L/M]V|[M-REAL]T|[M-REAL]P|[L]AK|[L/M]X|[M-REAL]AA|[M-REAL]AB|[L/M]Z|[L]C|[L/M]Y|[L/M]O|[L/M]S|[L/M]R|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]AB|[L]AF|[L/M]AC|[M-REAL]AJ|[L]D|[L/M]AN|[M-REAL]AK|[M-INVI]t36t29|[L/M]AE|[L/M]AH|[L]M|[L]G|[L]R|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[L]AE|[L/M]C|[M-REAL]E|[M-REAL]G|[L]D|[L/M]K|[L]AM|[L]AN|[L/M]M|[M-REAL]N|[L/M]J|[L/M]I|[L]B|[L/M]L|[L/M]H|[M-REAL]F|[M-REAL]D|[M-REAL]B
17,"instance_283",1,Yes,"458,00","47,00","458,00","0,40","458,00","577,00","640,00","0,40","118,00","0,32","672,00","0,32",[M-REAL]A|[L]AK|[L]T|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]U|[L/M]V|[L/M]W|[M-REAL]T|[L]M|[L/M]P|[M-REAL]X|[L/M]AB|[M-REAL]Z|[M-REAL]AA|[M-REAL]Y|[L/M]O|[L]Z|[L]AK|[L/M]S|[M-REAL]V|[M-REAL]W|[L]AO|[L]AK|[L]L|[L/M]U|[M-REAL]T|[L]AA|[L/M]P|[M-INVI]t15t3|[L/M]D|[L]D|[L/M]AC|[M-REAL]AE|[L]I|[L]U|[L/M]AJ|[L/M]AG|[M-REAL]AL|[L/M]AF|[M-INVI]t31t29|[M-REAL]AK|[M-INVI]t36t29|[L/M]AD|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]W|[L]X|[L]AH|[L/M]V|[L]AE|[L]G|[L/M]U|[L]H|[L]AJ|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[M-REAL]AJ|[M-REAL]AL|[M-REAL]AK|[M-REAL]AF|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[L]W|[L/M]C|[M-INVI]t2t14|[L/M]O|[L/M]S|[M-REAL]U|[L/M]V|[L]AL|[L]AF|[L/M]W|[L]A|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[M-REAL]AE|[M-REAL]AG|[M-REAL]AF|[M-REAL]AJ|[L/M]AL|[M-REAL]AK|[M-INVI]t31t29|[M-INVI]t36t29|[L]Y|[L/M]AD|[M-REAL]C|[L]AJ|[L/M]E|[M-REAL]G|[L/M]J|[M-REAL]I|[M-REAL]H|[M-REAL]K|[M-REAL]M|[L]AN|[L]B|[L/M]N|[M-REAL]L|[L]AE|[L]K|[L]S|[L/M]F|[L/M]D|[M-REAL]B
18,"instance_382",1,Yes,"474,00","51,00","474,00","0,44","474,00","697,00","740,00","0,44","117,00","0,39","772,00","0,39",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[L]AI|[L/M]O|[M-REAL]S|[M-REAL]W|[L]U|[L/M]V|[L]AJ|[L/M]U|[L/M]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]AC|[M-REAL]AJ|[L]N|[L/M]AE|[L/M]AM|[M-REAL]AK|[L]S|[L/M]AG|[M-INVI]t36t29|[L/M]AF|[M-INVI]t31t29|[L]AE|[L]C|[L/M]AD|[L/M]C|[M-INVI]t2t14|[L/M]O|[L]AE|[L/M]S|[M-REAL]U|[L]AK|[L/M]W|[M-REAL]V|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[L/M]AE|[L]K|[L/M]AJ|[M-REAL]AL|[L/M]AK|[M-REAL]AG|[M-INVI]t36t29|[M-REAL]AF|[M-INVI]t31t29|[L]AJ|[L]S|[L]R|[L]M|[L]AE|[L]AI|[L/M]AD|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]R|[L]B|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]L|[L/M]AC|[M-REAL]AE|[M-REAL]AJ|[L]T|[L/M]AM|[L/M]AG|[L/M]AK|[L]G|[L/M]AF|[L]H|[L/M]AI|[M-REAL]AE|[M-INVI]t36t29|[L]AM|[L]AC|[L/M]AG|[L/M]AF|[M-REAL]AI|[L]P|[L/M]AE|[L]D|[L/M]AH|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]K|[M-REAL]M|[M-REAL]N|[M-REAL]L|[L]D|[L]V|[L]AH|[L]AD|[L]A|[L/M]I|[L/M]J|[M-REAL]H|[L]AF|[L]D|[L/M]F|[M-REAL]D|[M-REAL]B|[L]AH|[L]AF|[L]W
19,"instance_67",1,Yes,"552,00","44,00","552,00","0,38","552,00","653,00","800,00","0,38","116,00","0,34","832,00","0,34",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]AI|[L]F|[L]D|[L/M]S|[M-REAL]V|[M-REAL]U|[L]H|[L/M]W|[L]T|[L/M]T|[L]O|[L]Y|[L/M]P|[L/M]X|[L]AO|[L]AE|[L/M]Z|[L/M]AA|[L/M]AB|[M-REAL]Y|[M-REAL]O|[L]P|[L]AI|[L]A|[L/M]S|[M-REAL]U|[L]AK|[L]D|[L/M]V|[L/M]W|[L]AM|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]AK|[L/M]AC|[M-REAL]AE|[M-REAL]AJ|[M-REAL]AL|[L]G|[L]C|[L/M]AH|[L/M]AK|[L/M]AF|[M-INVI]t36t29|[M-INVI]t31t29|[M-REAL]AD|[L]D|[L]AJ|[L]AI|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]AD|[L]AJ|[L]AE|[L/M]S|[L/M]U|[L]V|[L/M]V|[L/M]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]AC|[M-REAL]AJ|[L]C|[L]AG|[L/M]AM|[M-REAL]AK|[L]O|[L/M]AO|[M-REAL]AJ|[L/M]AM|[M-REAL]AK|[L]U|[L]AG|[L/M]AE|[L]AE|[L]AF|[L]L|[L/M]AG|[M-INVI]t36t29|[L]AN|[L]AG|[L]AJ|[L]AE|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[L/M]E|[M-REAL]G|[L]AF|[L]AD|[L/M]K|[L]AJ|[L/M]M|[L/M]N|[L/M]J|[L/M]I|[M-REAL]H|[M-REAL]L|[M-REAL]F|[M-REAL]D|[L]AK|[L]U|[L]O|[L]AF|[L/M]B
20,"instance_417",1,Yes,"504,00","42,00","504,00","0,37","504,00","541,00","720,00","0,37","114,00","0,33","752,00","0,33",[L]I|[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]I|[M-REAL]J|[M-REAL]H|[M-REAL]K|[L]C|[L]AE|[L/M]M|[L]AG|[L/M]N|[M-REAL]L|[M-REAL]F|[L]AK|[L]Y|[L]Y|[L]AE|[L/M]D|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[M-REAL]AJ|[L]AD|[L]D|[L/M]AN|[M-REAL]AK|[M-INVI]t36t29|[L]F|[L]L|[L]G|[L/M]AF|[M-INVI]t31t29|[L/M]AD|[L/M]C|[L]X|[L/M]E|[M-REAL]G|[L/M]K|[L]AK|[L/M]M|[L/M]N|[L/M]J|[M-REAL]L|[L]AJ|[L/M]I|[L]AN|[L/M]H|[L/M]F|[M-REAL]D|[M-REAL]AC|[M-REAL]AE|[L/M]AJ|[M-REAL]AL|[M-REAL]AK|[M-REAL]AG|[L]K|[L]X|[L]AC|[L]V|[L]D|[L]T|[L/M]AF|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]R|[L]S|[L]O|[L/M]P|[M-REAL]X|[M-REAL]Z|[M-REAL]AB|[L]P|[L]B|[L/M]AA|[M-REAL]Y|[L/M]O|[M-REAL]S|[M-REAL]V|[L/M]W|[L]Z|[L]L|[L/M]U|[L/M]T|[M-REAL]P|[M-REAL]X|[L]O|[L]J|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]Y|[M-REAL]O|[L]H|[L/M]S|[L/M]W|[L/M]V|[L/M]U|[M-REAL]T|[L]AH|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]G|[L]AB|[L]S
21,"instance_431",1,Yes,"504,00","45,00","504,00","0,39","504,00","637,00","730,00","0,39","114,00","0,34","762,00","0,34",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]P|[L]U|[L/M]S|[M-REAL]V|[L]D|[L/M]U|[L/M]W|[L/M]T|[M-REAL]P|[L]AO|[L]AJ|[L/M]X|[M-REAL]AA|[L]O|[L]O|[L]L|[L/M]Z|[L]AM|[L/M]AB|[M-REAL]Y|[M-REAL]O|[L/M]S|[L/M]R|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[L]M|[L]P|[L]V|[L]G|[L/M]AC|[L/M]AE|[L/M]AJ|[M-REAL]AG|[L/M]AF|[M-INVI]t31t29|[L/M]AL|[L]K|[L]AH|[L]AJ|[L/M]AK|[M-INVI]t36t29|[L]AE|[L/M]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]U|[L]AA|[L]H|[L]AK|[L]AA|[L/M]V|[L/M]W|[L/M]T|[M-REAL]P|[L]C|[L/M]X|[M-REAL]AA|[M-REAL]Z|[L/M]AB|[L/M]Y|[M-REAL]O|[L]C|[L]AK|[L/M]S|[M-REAL]U|[L/M]W|[M-REAL]V|[L]I|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[M-REAL]AE|[M-REAL]AJ|[M-REAL]AL|[L/M]AG|[M-REAL]AK|[M-INVI]t36t29|[L]D|[L]Y|[L]E|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]B|[L/M]S|[M-REAL]W|[L]Z|[L]O|[L/M]V|[L]J|[L]O|[L]AN|[L]N|[L/M]U|[M-REAL]T|[L]AC|[L]F|[L]AD|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B
22,"instance_97",1,Yes,"504,00","43,00","504,00","0,38","504,00","687,00","730,00","0,38","112,00","0,34","762,00","0,34",[L/M]A|[L]S|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L/M]U|[M-REAL]V|[L]D|[L]AD|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[L]AF|[L]P|[L/M]AC|[L]T|[L/M]AJ|[M-REAL]AL|[L]AF|[L/M]AE|[L]U|[L/M]AK|[L]W|[L/M]AG|[M-REAL]AF|[M-REAL]AO|[L]S|[L]C|[L/M]AI|[L]AK|[L/M]AJ|[L]H|[L/M]AE|[L/M]AG|[L/M]AN|[M-REAL]AF|[M-REAL]AK|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[L/M]C|[M-INVI]t2t14|[L/M]O|[L/M]S|[L/M]R|[M-REAL]P|[L/M]X|[L/M]AA|[M-REAL]AB|[M-REAL]Z|[L]K|[L]F|[L/M]Y|[L/M]O|[M-REAL]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[L]I|[L]AD|[L]AN|[L]AG|[L/M]D|[L]P|[L]M|[L]L|[L]AK|[L]P|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[L/M]AJ|[L/M]AM|[L/M]AK|[M-REAL]AO|[L]AK|[L/M]AJ|[L]AO|[L]T|[L]AO|[L]B|[L/M]AM|[M-REAL]AK|[M-INVI]t36t29|[L]N|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[L/M]E|[M-REAL]K|[L]Z|[L/M]G|[M-REAL]N|[M-REAL]I|[M-REAL]M|[M-REAL]L|[L]V|[L]V|[L]AO|[L]AM|[L]AE|[L]AB|[L/M]J|[M-REAL]H|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]AJ
23,"instance_392",1,Yes,"540,00","39,00","540,00","0,35","540,00","602,00","750,00","0,35","111,00","0,31","782,00","0,31",[L]J|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]AG|[L/M]K|[M-REAL]M|[L]AJ|[L]AK|[L]AI|[L]AJ|[L/M]J|[L/M]N|[M-REAL]L|[L/M]I|[M-REAL]H|[M-REAL]F|[M-REAL]D|[M-REAL]AC|[L]T|[L/M]AJ|[L]I|[L/M]AE|[L]D|[L]C|[L]M|[L/M]AG|[L]AG|[L/M]AM|[L]AK|[L/M]AK|[L]W|[L]G|[L]D|[L]AM|[L/M]AF|[L/M]AI|[L/M]AO|[M-REAL]AJ|[M-REAL]AE|[M-REAL]AG|[L]C|[L]AM|[L]AF|[L/M]AF|[L]H|[L/M]AM|[L]AM|[L/M]AK|[M-INVI]t31t29|[M-INVI]t36t29|[L/M]AD|[L/M]C|[M-INVI]t2t14|[L/M]O|[L]E|[L/M]S|[M-REAL]W|[M-REAL]V|[L]AJ|[L]AK|[L]AO|[L/M]U|[M-REAL]T|[L]L|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]E|[L/M]AC|[M-REAL]AJ|[M-REAL]AL|[M-REAL]AK|[M-REAL]AE|[L]F|[L]M|[L]K|[L/M]AG|[M-REAL]AF|[L]D|[L/M]AI|[L/M]AE|[L/M]AG|[M-INVI]t36t29|[L/M]AF|[M-INVI]t31t29|[L]V|[L]B|[L]AC|[L]AO|[L]AF|[L/M]AD|[M-REAL]C|[M-REAL]E|[M-REAL]K|[M-REAL]M|[L/M]G|[M-REAL]I|[M-REAL]J|[L]F|[L]AJ|[L/M]N|[L/M]L|[L/M]H|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]AE|[L]AE|[L]AE
24,"instance_245",1,Yes,"550,00","35,00","550,00","0,32","550,00","681,00","720,00","0,32","108,00","0,27","752,00","0,27",[M-REAL]A|[M-REAL]C|[L]AM|[L]AK|[L]T|[L/M]E|[L]C|[L/M]K|[M-REAL]G|[M-REAL]I|[L/M]M|[L/M]N|[L]C|[L/M]L|[L/M]J|[L]W|[L/M]H|[M-REAL]F|[L]B|[L/M]D|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[L/M]AJ|[L/M]AF|[M-REAL]AL|[M-INVI]t31t29|[L]AJ|[L]AE|[L]G|[L/M]AK|[M-INVI]t36t29|[M-REAL]AD|[L]H|[L/M]C|[M-INVI]t2t14|[L]AD|[L]I|[L]S|[L/M]O|[L/M]S|[M-REAL]V|[L]AE|[L]D|[L/M]U|[L/M]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[M-REAL]AE|[L/M]AJ|[L]AD|[L]AJ|[L]I|[L]O|[L]F|[L]U|[L]G|[L]K|[L]E|[L]D|[L]M|[L]AO|[L]P|[L]AG|[L]J|[L]C|[L]T|[L/M]AG|[L]D|[L/M]AM|[L]AC|[L]V|[L]AC|[L]A|[L]AD|[L/M]AF|[L/M]AK|[M-REAL]AO|[M-REAL]AI|[M-REAL]AJ|[L]AF|[L/M]AM|[L/M]AK|[L/M]AE|[L]L|[L]AM|[L]V|[L/M]AG|[M-REAL]AF|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-REAL]E|[M-REAL]K|[L/M]N|[M-REAL]G|[M-REAL]J|[M-REAL]M|[M-REAL]I|[M-REAL]H|[M-REAL]L|[L/M]F|[M-REAL]D|[M-REAL]B
