Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
164,"instance_254",1,Yes,"56,00","11,00","56,00","0,58","56,00","22,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[L]D|[L/M]C|[L/M]P|[L/M]R|[M-REAL]Y|[L]Q|[L/M]W|[L/M]X|[L/M]U|[L/M]V|[L/M]Z|[L/M]T|[L]Y|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B|[L]A
165,"instance_21",1,Yes,"56,00","11,00","56,00","0,58","56,00","70,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[M-REAL]V|[L]D|[L/M]U|[L/M]W|[L]R|[L/M]X|[L/M]Y|[L]Q|[L/M]T|[L/M]S|[L]V|[L/M]Z|[M-REAL]Q|[M-REAL]D|[L/M]B
166,"instance_22",1,Yes,"28,00","15,00","28,00","0,79","28,00","4,00","160,00","0,79","19,00","0,85","192,00","0,85",[L/M]A|[M-REAL]C|[L/M]AA|[L/M]AC|[L/M]AF|[L]AB|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AE|[L/M]AI|[L/M]AG|[L]C|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
167,"instance_305",1,Yes,"56,00","11,00","56,00","0,58","56,00","59,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L/M]C|[M-REAL]P|[L]Z|[L/M]Y|[L/M]W|[L/M]R|[L/M]U|[M-REAL]Z|[L/M]X|[L/M]V|[L]P|[L/M]T|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B|[L]D|[L]Q
168,"instance_388",1,Yes,"56,00","11,00","56,00","0,58","56,00","19,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[M-REAL]C|[M-REAL]P|[M-REAL]Y|[L]B|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]C|[L]P|[L]Y
169,"instance_0",1,Yes,"56,00","11,00","56,00","0,58","56,00","34,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L]D|[L/M]C|[M-REAL]P|[L]T|[L/M]Y|[L/M]W|[L/M]Z|[L/M]R|[L/M]X|[M-REAL]T|[L]S|[L/M]U|[L/M]V|[M-REAL]S|[L]P|[L/M]Q|[M-REAL]D|[L/M]B
170,"instance_304",1,Yes,"28,00","15,00","28,00","0,79","28,00","6,00","160,00","0,79","19,00","0,85","192,00","0,85",[L]AG|[L/M]A|[M-REAL]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[L]C|[M-REAL]AG|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
171,"instance_191",1,Yes,"70,00","9,00","70,00","0,47","70,00","29,00","130,00","0,47","19,00","0,57","162,00","0,57",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-REAL]AF|[L/M]AI|[L]D|[L/M]AC|[L]AA|[L]AF|[L/M]AD|[M-INVI]t29t27|[L/M]AH|[L]AB|[L/M]AJ|[L/M]AG|[M-REAL]AB|[M-REAL]D|[L]C|[L/M]B
172,"instance_11",1,Yes,"56,00","11,00","56,00","0,58","56,00","19,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[M-REAL]C|[L]X|[L/M]P|[L]A|[L/M]R|[L/M]W|[M-REAL]X|[L/M]T|[L]S|[L/M]Y|[L]C|[L/M]V|[L/M]U|[M-REAL]S|[L/M]Z|[L/M]Q|[L/M]D|[L/M]B
173,"instance_84",1,Yes,"28,00","15,00","28,00","0,79","28,00","18,00","160,00","0,79","19,00","0,85","192,00","0,85",[L/M]A|[L]AE|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AH|[M-REAL]AE|[L]AG|[L/M]AI|[M-REAL]AG|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
174,"instance_411",1,Yes,"56,00","11,00","56,00","0,58","56,00","23,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[M-REAL]C|[L]Q|[L/M]P|[M-REAL]Y|[L/M]Z|[L]Y|[L/M]W|[L/M]R|[L]S|[L/M]T|[L/M]V|[L/M]U|[M-REAL]S|[L/M]X|[M-REAL]Q|[L]C|[L/M]D|[L/M]B
175,"instance_495",1,Yes,"56,00","11,00","56,00","0,58","56,00","20,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]R|[L/M]V|[M-REAL]W|[L/M]X|[L]Q|[L/M]Y|[L]P|[L]R|[L/M]T|[L]W|[L/M]Z|[L/M]U|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
176,"instance_395",1,Yes,"56,00","11,00","56,00","0,58","56,00","34,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[L]Q|[L/M]C|[L/M]P|[M-REAL]R|[L/M]V|[L]R|[L/M]W|[L/M]Y|[L/M]X|[L/M]U|[M-REAL]T|[L/M]Z|[L/M]S|[M-REAL]Q|[L]T|[L]A|[L/M]D|[L/M]B
177,"instance_172",1,Yes,"56,00","10,00","56,00","0,56","56,00","24,00","130,00","0,56","18,00","0,65","162,00","0,65",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AC|[M-REAL]AF|[L/M]AI|[L/M]AD|[M-INVI]t29t27|[L]AB|[L]AF|[L/M]AJ|[L/M]AH|[M-REAL]AG|[M-REAL]AB|[L/M]D|[L/M]B|[L]AG|[L]AC
178,"instance_184",1,Yes,"42,00","12,00","42,00","0,67","42,00","38,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L]X|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]Z|[M-REAL]X|[L/M]V|[L]S|[L/M]T|[L/M]U|[M-REAL]S|[L]D|[L/M]Q|[M-REAL]D|[L/M]B
179,"instance_65",1,Yes,"42,00","12,00","42,00","0,67","42,00","24,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L]U|[L/M]C|[L/M]P|[L]S|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[M-REAL]U|[L/M]T|[L/M]V|[M-REAL]S|[L/M]Z|[L/M]Q|[L]B|[L/M]D|[M-REAL]B
180,"instance_185",1,Yes,"42,00","12,00","42,00","0,67","42,00","60,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[M-REAL]Y|[L/M]Z|[L]Y|[L]Q|[L/M]W|[L/M]U|[M-REAL]X|[L/M]V|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[L]X|[L/M]B
181,"instance_178",1,Yes,"42,00","12,00","42,00","0,67","42,00","7,00","150,00","0,67","18,00","0,77","182,00","0,77",[L]B|[M-REAL]A|[L/M]C|[L/M]P|[M-REAL]R|[L/M]W|[L/M]Y|[L/M]X|[L/M]Z|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L]A|[L]R|[M-REAL]B
182,"instance_152",1,Yes,"56,00","10,00","56,00","0,56","56,00","24,00","130,00","0,56","18,00","0,65","162,00","0,65",[L]AB|[M-REAL]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AH|[L]D|[L/M]AJ|[L]B|[L/M]AI|[L/M]AG|[L]A|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
183,"instance_196",1,Yes,"42,00","12,00","42,00","0,67","42,00","27,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[M-REAL]C|[L]T|[L/M]P|[L/M]R|[L/M]W|[L/M]X|[L/M]Y|[L/M]Z|[M-REAL]T|[L/M]V|[L/M]U|[L]C|[L]B|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
184,"instance_498",1,Yes,"42,00","12,00","42,00","0,67","42,00","14,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[M-REAL]C|[L/M]P|[L]A|[L/M]W|[L/M]R|[L]C|[L/M]Y|[L/M]X|[L/M]V|[L/M]Z|[L/M]U|[L]B|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
185,"instance_182",1,Yes,"28,00","14,00","28,00","0,78","28,00","14,00","140,00","0,78","18,00","0,84","172,00","0,84",[L/M]A|[L]J|[L/M]C|[L]K|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[L/M]B
186,"instance_407",1,Yes,"40,00","11,00","40,00","0,61","40,00","5,00","110,00","0,61","18,00","0,72","142,00","0,72",[L/M]A|[L/M]C|[M-REAL]E|[M-INVI]t4t8|[M-REAL]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]K|[L]B|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[M-REAL]B|[L]E
187,"instance_9",1,Yes,"56,00","10,00","56,00","0,56","56,00","12,00","130,00","0,56","18,00","0,65","162,00","0,65",[L/M]A|[L/M]C|[M-REAL]AA|[M-REAL]AC|[L]AG|[L/M]AF|[L]D|[L/M]AD|[M-INVI]t29t27|[L/M]AI|[L/M]AJ|[L/M]AH|[M-REAL]AG|[L]AA|[L/M]AB|[M-REAL]D|[L]AC|[L/M]B
188,"instance_135",1,Yes,"42,00","12,00","42,00","0,67","42,00","9,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[M-REAL]C|[L/M]P|[L/M]Y|[L]S|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]T|[L/M]V|[L]C|[M-REAL]S|[L/M]Z|[L/M]Q|[M-REAL]D|[L/M]B|[L]D
189,"instance_240",1,Yes,"42,00","12,00","42,00","0,67","42,00","14,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]R|[L/M]W|[L]Z|[L/M]V|[L/M]Y|[L]R|[L/M]X|[M-REAL]Z|[L]P|[L/M]T|[L/M]U|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
190,"instance_262",1,Yes,"42,00","12,00","42,00","0,67","42,00","10,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[L/M]C|[L/M]P|[L]X|[L/M]W|[L/M]Y|[L/M]R|[L]A|[L/M]U|[L/M]V|[M-REAL]X|[L/M]Z|[L/M]T|[L/M]S|[L/M]Q|[L]B|[L/M]D|[M-REAL]B
191,"instance_245",1,Yes,"42,00","12,00","42,00","0,67","42,00","10,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L]S|[M-REAL]C|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]Z|[L/M]X|[L/M]V|[L/M]U|[L/M]T|[M-REAL]S|[M-REAL]Q|[L/M]D|[L]C|[L]Q|[L/M]B
192,"instance_483",1,Yes,"56,00","10,00","56,00","0,56","56,00","30,00","130,00","0,56","18,00","0,65","162,00","0,65",[M-REAL]A|[L]AJ|[L/M]C|[L/M]AA|[L/M]AF|[M-REAL]AJ|[L/M]AC|[L/M]AI|[L/M]AD|[M-INVI]t29t27|[M-REAL]AH|[M-REAL]AG|[L/M]AB|[L]AH|[L/M]D|[L]A|[L]AG|[L/M]B
193,"instance_193",1,Yes,"42,00","12,00","42,00","0,67","42,00","7,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L]S|[M-REAL]C|[L/M]P|[L/M]W|[L]Q|[L/M]R|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[L/M]Y|[M-REAL]S|[L/M]Z|[L]C|[M-REAL]Q|[L/M]D|[L/M]B
194,"instance_313",1,Yes,"42,00","12,00","42,00","0,67","42,00","8,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L]Z|[L/M]C|[L]B|[L/M]P|[L]Q|[L/M]R|[L/M]W|[L/M]Y|[L/M]V|[L/M]X|[L/M]U|[L/M]T|[M-REAL]Z|[L/M]S|[M-REAL]Q|[L/M]D|[M-REAL]B
195,"instance_430",1,Yes,"42,00","12,00","42,00","0,67","42,00","39,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[M-REAL]P|[L/M]R|[L/M]W|[L]P|[L/M]Y|[L/M]X|[L/M]V|[M-REAL]Z|[L/M]U|[L]S|[L/M]T|[M-REAL]S|[L/M]Q|[L]Z|[L/M]D|[L/M]B
196,"instance_493",1,Yes,"42,00","12,00","42,00","0,67","42,00","7,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[M-REAL]C|[L/M]P|[L]C|[L/M]W|[L]A|[L/M]Y|[L/M]X|[L/M]R|[L]S|[L/M]Z|[L/M]U|[L/M]V|[L/M]T|[M-REAL]S|[L/M]Q|[L/M]D|[L/M]B
197,"instance_443",1,Yes,"42,00","12,00","42,00","0,67","42,00","13,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[L]Q|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[M-REAL]Y|[L/M]T|[L/M]Z|[L/M]X|[L/M]V|[L/M]U|[L/M]S|[M-REAL]Q|[L]Y|[L]A|[L/M]D|[L/M]B
198,"instance_215",1,Yes,"42,00","12,00","42,00","0,67","42,00","12,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[M-REAL]C|[L]U|[L/M]P|[L/M]W|[L]B|[L/M]Y|[L/M]Z|[L]C|[L/M]R|[L/M]V|[L/M]X|[M-REAL]U|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
199,"instance_229",1,Yes,"42,00","12,00","42,00","0,67","42,00","30,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L]V|[L/M]P|[L]Z|[L/M]Y|[L/M]R|[M-REAL]V|[M-REAL]T|[L/M]U|[L/M]S|[M-REAL]Z|[L/M]W|[L/M]X|[L]T|[L/M]Q|[L/M]D|[L/M]B
200,"instance_324",1,Yes,"42,00","12,00","42,00","0,67","42,00","48,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[M-REAL]W|[L/M]X|[L/M]Y|[L]W|[L/M]U|[L/M]T|[L/M]Z|[L/M]V|[M-REAL]S|[M-REAL]Q|[L/M]D|[L]Q|[L]S|[L/M]B
201,"instance_346",1,Yes,"42,00","12,00","42,00","0,67","42,00","8,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L]Y|[L]W|[L/M]C|[L/M]P|[M-REAL]Y|[M-REAL]W|[L/M]R|[L]B|[L/M]U|[L/M]X|[L/M]V|[L/M]Z|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
202,"instance_462",1,Yes,"42,00","12,00","42,00","0,67","42,00","3,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[L/M]C|[L]A|[L/M]P|[L]B|[L/M]W|[L/M]Y|[L/M]X|[M-REAL]R|[L/M]V|[L/M]U|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L]R|[M-REAL]B
203,"instance_424",1,Yes,"42,00","12,00","42,00","0,67","42,00","11,00","150,00","0,67","18,00","0,77","182,00","0,77",[L]R|[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[L/M]W|[L]Q|[L/M]X|[L/M]Y|[L/M]V|[L/M]U|[L/M]Z|[L]B|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[M-REAL]B
204,"instance_466",1,Yes,"42,00","12,00","42,00","0,67","42,00","9,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[M-REAL]C|[L/M]P|[L]D|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[L]Q|[L/M]U|[L/M]T|[L/M]Z|[L]C|[L/M]V|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B
205,"instance_12",1,Yes,"42,00","12,00","42,00","0,67","42,00","8,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[M-REAL]C|[L]Y|[L/M]P|[L]C|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[M-REAL]Y|[L/M]V|[L/M]T|[L]Q|[L/M]Z|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
206,"instance_454",1,Yes,"42,00","12,00","42,00","0,67","42,00","113,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]Y|[L/M]W|[L/M]Z|[M-REAL]X|[L/M]V|[L/M]U|[L]B|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[M-REAL]B|[L]Q|[L]X
207,"instance_410",1,Yes,"42,00","12,00","42,00","0,67","42,00","8,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[M-REAL]C|[L/M]P|[L]C|[L/M]R|[L]A|[L/M]W|[L/M]Y|[L/M]X|[L/M]U|[L/M]Z|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B|[L]D
208,"instance_310",1,Yes,"42,00","12,00","42,00","0,67","42,00","17,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L/M]P|[M-REAL]W|[M-REAL]Y|[L/M]Z|[L/M]R|[L]Q|[L/M]X|[L/M]V|[L/M]U|[L]W|[L/M]T|[L/M]S|[M-REAL]Q|[L]Y|[L/M]D|[L/M]B
209,"instance_358",1,Yes,"42,00","12,00","42,00","0,67","42,00","11,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[L]U|[L/M]C|[L/M]P|[L/M]W|[L]Q|[L/M]R|[L/M]Y|[L/M]V|[M-REAL]U|[L/M]X|[L/M]T|[L]A|[L/M]Z|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
210,"instance_7",1,Yes,"42,00","12,00","42,00","0,67","42,00","14,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[L]B|[L/M]C|[L/M]P|[L/M]R|[M-REAL]W|[L/M]Y|[L/M]V|[L/M]X|[L/M]U|[L/M]T|[L/M]Z|[L]W|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]A
211,"instance_4",1,Yes,"56,00","10,00","56,00","0,56","56,00","23,00","130,00","0,56","18,00","0,65","162,00","0,65",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[L/M]AF|[L]C|[L/M]AJ|[L]AA|[L]A|[L/M]AC|[L/M]AI|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AG|[L/M]AB|[L]B|[L/M]D|[M-REAL]B
212,"instance_32",1,Yes,"56,00","10,00","56,00","0,56","56,00","33,00","130,00","0,56","18,00","0,65","162,00","0,65",[L/M]A|[L/M]C|[L]AD|[L]AG|[L/M]AA|[M-REAL]AF|[L]B|[L/M]AH|[L/M]AC|[M-REAL]AD|[L]AF|[L/M]AJ|[L/M]AI|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
213,"instance_31",1,Yes,"42,00","12,00","42,00","0,67","42,00","60,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L]Q|[L/M]P|[L/M]W|[L/M]R|[L/M]X|[L/M]Y|[M-REAL]V|[L/M]T|[L]D|[L/M]U|[L/M]Z|[L/M]S|[M-REAL]Q|[M-REAL]D|[L]V|[L/M]B
214,"instance_133",1,Yes,"56,00","10,00","56,00","0,56","56,00","40,00","130,00","0,56","18,00","0,65","162,00","0,65",[L/M]A|[L/M]C|[M-REAL]AA|[L]AG|[L/M]AC|[L/M]AF|[M-REAL]AJ|[L]AA|[L]B|[L/M]AH|[L/M]AI|[M-REAL]AG|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AJ
215,"instance_147",1,Yes,"26,00","13,00","26,00","0,72","26,00","7,00","130,00","0,72","18,00","0,84","162,00","0,84",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AC|[L]AB|[L/M]AD|[L/M]AF|[L/M]AI|[M-REAL]AE|[L/M]AJ|[L/M]AH|[L/M]AG|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
216,"instance_484",1,Yes,"26,00","13,00","26,00","0,72","26,00","8,00","130,00","0,72","18,00","0,84","162,00","0,84",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AF|[L/M]AJ|[M-REAL]AD|[M-INVI]t29t27|[L/M]AH|[L/M]AI|[L]AF|[L/M]AG|[L/M]AB|[L/M]D|[L/M]B
217,"instance_421",1,Yes,"42,00","12,00","42,00","0,67","42,00","15,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[M-REAL]W|[L/M]X|[L]W|[L]S|[L/M]U|[L/M]Y|[L]B|[L/M]T|[L/M]Z|[L/M]V|[M-REAL]S|[L/M]Q|[L/M]D|[M-REAL]B
218,"instance_119",1,Yes,"56,00","10,00","56,00","0,56","56,00","14,00","130,00","0,56","18,00","0,65","162,00","0,65",[L/M]A|[L]B|[M-REAL]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AD|[L]D|[L/M]AH|[L/M]AI|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[L]C|[M-REAL]D|[M-REAL]B|[L]AG
219,"instance_308",1,Yes,"42,00","12,00","42,00","0,67","42,00","41,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L]S|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[L/M]Z|[M-REAL]U|[L]D|[L/M]T|[L/M]V|[M-REAL]S|[L/M]Q|[M-REAL]D|[L]U|[L/M]B
220,"instance_153",1,Yes,"14,00","16,00","14,00","0,89","14,00","6,00","160,00","0,89","18,00","0,93","192,00","0,93",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AH|[L/M]AJ|[L/M]AI|[L/M]AE|[L/M]AG|[L]B|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
221,"instance_115",1,Yes,"42,00","12,00","42,00","0,67","42,00","24,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[M-REAL]C|[L]U|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[M-REAL]U|[L/M]X|[L]C|[L/M]V|[L/M]Z|[L/M]T|[L]Q|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
222,"instance_46",1,Yes,"42,00","12,00","42,00","0,67","42,00","23,00","150,00","0,67","18,00","0,77","182,00","0,77",[L]X|[L/M]A|[L/M]C|[L/M]P|[L/M]R|[M-REAL]W|[M-REAL]X|[L]D|[L/M]Y|[L/M]U|[L/M]Z|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[M-REAL]D|[L]W|[L/M]B
223,"instance_432",1,Yes,"42,00","12,00","42,00","0,67","42,00","11,00","150,00","0,67","18,00","0,77","182,00","0,77",[M-REAL]A|[L]U|[L/M]C|[L]T|[L/M]P|[L/M]R|[M-REAL]T|[M-REAL]U|[L/M]W|[L/M]V|[L/M]Y|[L]A|[L/M]X|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
224,"instance_474",1,Yes,"40,00","11,00","40,00","0,61","40,00","9,00","110,00","0,61","18,00","0,72","142,00","0,72",[L/M]A|[L/M]C|[M-REAL]E|[M-INVI]t4t8|[L/M]I|[L]E|[L/M]J|[M-REAL]K|[L/M]I|[M-REAL]J|[L/M]K|[M-REAL]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L]J|[L/M]D|[L/M]B
225,"instance_499",1,Yes,"42,00","12,00","42,00","0,67","42,00","34,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[M-REAL]W|[L/M]R|[L]B|[L/M]U|[L/M]X|[L]Q|[L/M]V|[L/M]Z|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[M-REAL]B|[L]W
226,"instance_319",1,Yes,"42,00","12,00","42,00","0,67","42,00","25,00","150,00","0,67","18,00","0,77","182,00","0,77",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L]B|[L]S|[L/M]U|[L/M]Y|[L/M]Z|[L/M]T|[L]X|[L/M]V|[M-REAL]S|[L/M]W|[M-REAL]X|[L/M]Q|[L/M]D|[M-REAL]B
227,"instance_290",1,Yes,"28,00","13,00","28,00","0,76","28,00","3,00","150,00","0,76","17,00","0,85","182,00","0,85",[M-REAL]A|[L/M]C|[L]A|[L]Z|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]U|[M-REAL]Z|[L/M]X|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
228,"instance_296",1,Yes,"28,00","13,00","28,00","0,76","28,00","7,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L]B|[L/M]C|[L/M]P|[L/M]W|[L/M]X|[L/M]R|[L/M]U|[L]Q|[L/M]Y|[L/M]V|[L/M]Z|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[M-REAL]B
229,"instance_70",1,Yes,"0,00","17,00","0,00","1,00","0,00","20,00","160,00","1,00","17,00","1,00","192,00","1,00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AE|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
230,"instance_63",1,Yes,"42,00","11,00","42,00","0,65","42,00","6,00","130,00","0,65","17,00","0,74","162,00","0,74",[M-REAL]A|[L]AF|[L]AD|[L/M]C|[L/M]AA|[L/M]AC|[M-REAL]AF|[L]A|[L/M]AH|[L/M]AJ|[M-REAL]AD|[M-INVI]t29t27|[L/M]AI|[L/M]AG|[L/M]AB|[L/M]D|[L/M]B
231,"instance_66",1,Yes,"28,00","13,00","28,00","0,76","28,00","4,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[M-REAL]C|[L]R|[L/M]P|[M-REAL]R|[L/M]W|[L]C|[L/M]Y|[L/M]X|[L/M]T|[L/M]U|[L/M]V|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
232,"instance_293",1,Yes,"28,00","13,00","28,00","0,76","28,00","5,00","150,00","0,76","17,00","0,85","182,00","0,85",[M-REAL]A|[L/M]C|[L]A|[L/M]P|[L]Z|[L/M]R|[L/M]W|[L/M]U|[L/M]X|[L/M]T|[L/M]V|[L/M]Y|[L/M]S|[M-REAL]Z|[L/M]Q|[L/M]D|[L/M]B
