Result of replaying ML4.tpn on Process 7 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
11,"instance_55",1,Yes,"530,00","33,00","530,00","0,33","530,00","6.418,00","740,00","0,33","101,00","0,34","808,00","0,34",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]AA|[L]Q|[L]Z|[L]Q|[L]Z|[L/M]P|[L]AD|[L/M]T|[L]P|[L]P|[L]Z|[L]AD|[L/M]G|[L/M]R|[L]E|[L]P|[L/M]Q|[M-REAL]AA|[M-REAL]H|[L/M]I|[L]AE|[L]Q|[L]F|[L/M]AC|[L]W|[L/M]AE|[L/M]AD|[L]Q|[L/M]AB|[M-REAL]P|[M-REAL]R|[M-REAL]Z|[L/M]X|[M-REAL]Y|[M-REAL]W|[M-REAL]Q|[M-REAL]AA|[M-REAL]AE|[M-REAL]N|[L]X|[L/M]O|[L/M]AD|[L]R|[L/M]AC|[L]P|[L/M]J|[L]W|[L]AA|[L]S|[L/M]AB|[L/M]P|[M-REAL]R|[M-REAL]Z|[L]Y|[L]AB|[L/M]Y|[L/M]X|[M-REAL]W|[M-REAL]Q|[L/M]AA|[L/M]AE|[L]AA|[L/M]AD|[L]AE|[L]C|[L]T|[L/M]G|[L]W|[L]AE|[L]AA|[L/M]AC|[L/M]H|[M-REAL]I|[M-REAL]G|[L]R|[L]A|[L/M]AB|[M-REAL]P|[L/M]R|[M-REAL]S|[L]N|[L/M]Q|[M-REAL]L|[L]R|[L]R|[L/M]K|[L]AC|[L]B|[L]L|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[L]AC|[L]AB|[L]Y|[L/M]D|[M-REAL]B
12,"instance_449",1,Yes,"404,00","42,00","404,00","0,42","404,00","6.052,00","680,00","0,42","101,00","0,46","748,00","0,46",[L/M]A|[M-REAL]C|[L]AE|[L]O|[L/M]E|[L]R|[L/M]P|[L/M]R|[L/M]S|[M-REAL]Q|[L/M]G|[M-REAL]AA|[M-REAL]AE|[M-REAL]AC|[M-REAL]AD|[M-REAL]AB|[M-REAL]J|[L/M]P|[L]AB|[L/M]T|[L/M]M|[L/M]H|[L]P|[L/M]R|[M-REAL]Q|[L]AD|[L/M]I|[L/M]G|[L/M]H|[L/M]AA|[M-REAL]AC|[L]AB|[L/M]AD|[L]Q|[L/M]AE|[M-REAL]AB|[M-REAL]I|[L]AA|[L/M]P|[L/M]R|[L/M]G|[L/M]H|[M-REAL]S|[L]F|[L]T|[L]T|[L]AB|[L/M]Q|[M-REAL]AA|[L/M]AD|[L]AA|[L]T|[L/M]AE|[L/M]AC|[M-REAL]AB|[L/M]P|[M-REAL]T|[M-REAL]R|[L/M]Q|[M-REAL]AA|[M-REAL]AD|[L]AB|[L/M]AC|[L]Q|[L]R|[L/M]AE|[M-REAL]AB|[M-REAL]P|[L/M]R|[L/M]S|[L/M]I|[L/M]Q|[M-REAL]AA|[L/M]AD|[L]P|[L/M]N|[M-REAL]O|[L]AC|[L]AA|[L/M]K|[L/M]AC|[L/M]AE|[L/M]AB|[M-REAL]P|[M-REAL]T|[M-REAL]G|[M-REAL]R|[M-REAL]Q|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L]AC|[L/M]B|[L]J|[L]AD|[L]AA|[L]D|[L]C|[L]Q
13,"instance_426",1,Yes,"348,00","40,00","348,00","0,40","348,00","4.815,00","560,00","0,40","100,00","0,45","628,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[L/M]L|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L]O|[L/M]H|[L/M]I|[L/M]P|[M-REAL]T|[M-REAL]R|[M-REAL]Q|[M-REAL]G|[L/M]H|[L/M]AA|[M-REAL]AE|[M-REAL]AD|[L/M]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]AC|[L/M]N|[L]A|[L/M]K|[L]B|[L/M]AB|[L]AC|[L/M]P|[M-REAL]R|[M-REAL]Y|[M-REAL]Z|[M-REAL]X|[L/M]W|[L]E|[L]X|[L/M]Q|[L/M]G|[L/M]H|[L/M]AA|[M-REAL]AC|[M-REAL]I|[M-REAL]O|[M-REAL]AE|[L/M]AD|[M-REAL]AB|[L/M]P|[L/M]G|[M-REAL]H|[M-REAL]I|[L]AD|[L/M]R|[L]AC|[L/M]S|[L]C|[L]J|[L/M]G|[L/M]H|[M-REAL]I|[L/M]G|[L/M]Q|[M-REAL]AA|[M-REAL]AC|[L/M]H|[M-REAL]AD|[M-REAL]I|[L]Y|[L]D|[L/M]G|[L]S|[L/M]AE|[L/M]H|[M-REAL]I|[L]Z|[L/M]G|[M-REAL]H|[L]Q|[L]R|[L/M]AB|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]P|[M-REAL]T|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]I|[L]AE
14,"instance_70",1,Yes,"386,00","39,00","386,00","0,40","386,00","3.137,00","620,00","0,40","98,00","0,44","688,00","0,44",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]AC|[L/M]G|[L/M]H|[L/M]P|[L]AD|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]N|[M-REAL]R|[L]AA|[L/M]S|[L/M]O|[L]R|[L/M]Q|[L/M]I|[M-REAL]G|[M-REAL]H|[L]T|[L/M]J|[L/M]I|[L/M]AA|[L/M]G|[M-REAL]H|[M-REAL]I|[L]E|[L]F|[L]Q|[L]AB|[L/M]G|[L/M]AE|[L]T|[L]AE|[L/M]L|[L/M]AD|[L/M]H|[M-REAL]I|[L]B|[L/M]G|[L]AA|[L/M]H|[M-REAL]I|[L/M]G|[L]R|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]AC|[M-REAL]AB|[L]D|[L/M]P|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]AA|[L/M]H|[M-REAL]I|[M-REAL]G|[L]R|[L]P|[L/M]K|[L]AB|[L/M]H|[M-REAL]I|[L/M]G|[L/M]AC|[L/M]H|[L]P|[L/M]AD|[L/M]AE|[M-REAL]AB|[M-REAL]P|[L]N|[L]Q|[L]A|[L/M]T|[L/M]I|[M-REAL]G|[M-REAL]H|[L]C|[L/M]I|[L]AB|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]R|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[L]AC|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
15,"instance_81",1,Yes,"418,00","35,00","418,00","0,36","418,00","5.043,00","620,00","0,36","96,00","0,39","688,00","0,39",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]P|[L]AB|[L]D|[L/M]P|[L/M]J|[L]Q|[L]AE|[L/M]H|[M-REAL]I|[M-REAL]T|[L]O|[L]B|[L/M]R|[L/M]L|[L/M]Q|[L]P|[L/M]G|[L]AB|[L/M]AA|[L]T|[L/M]K|[M-REAL]AE|[M-REAL]AC|[L]R|[L/M]AD|[M-REAL]AB|[L/M]N|[M-REAL]O|[M-REAL]H|[L/M]P|[M-REAL]T|[L]AD|[L/M]R|[M-REAL]Q|[M-REAL]AA|[M-REAL]AC|[L]AE|[L/M]AE|[L/M]AD|[L/M]AB|[M-REAL]P|[M-INVI]t7t5|[M-REAL]T|[L]E|[L/M]R|[M-REAL]Q|[L]AB|[L/M]F|[L]AC|[L]T|[L/M]AA|[L/M]AD|[L/M]AC|[M-REAL]AE|[M-REAL]AB|[M-REAL]P|[M-REAL]R|[L/M]S|[L/M]Q|[L]S|[L]S|[L]AC|[L/M]AA|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AB|[L]Q|[L]S|[L]R|[L/M]P|[L/M]R|[M-REAL]S|[L]C|[L/M]Q|[L/M]AA|[M-REAL]AD|[M-REAL]AC|[L]AB|[L]A|[L/M]AE|[M-REAL]AB|[L/M]P|[M-REAL]R|[M-REAL]S|[L]AE|[L]AA|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]AC
16,"instance_27",1,Yes,"418,00","35,00","418,00","0,36","418,00","5.556,00","620,00","0,36","96,00","0,39","688,00","0,39",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]E|[L]AC|[L/M]N|[L/M]R|[M-REAL]Y|[L/M]Z|[M-REAL]X|[L]P|[L]P|[L/M]W|[M-REAL]Q|[M-REAL]AA|[M-REAL]AC|[M-REAL]AE|[M-REAL]G|[L]R|[L/M]AD|[L/M]AB|[L/M]H|[M-REAL]P|[M-REAL]I|[L/M]T|[M-REAL]R|[M-REAL]G|[L]Q|[L]AD|[L]K|[L]F|[L/M]Q|[L/M]AA|[L/M]H|[M-REAL]I|[M-REAL]AE|[L]Q|[L]D|[L]P|[L/M]G|[L/M]AD|[L/M]AC|[M-REAL]AB|[M-REAL]P|[M-REAL]H|[L]Y|[L/M]O|[L/M]T|[L/M]R|[L/M]Q|[L/M]AA|[M-REAL]AD|[L/M]J|[L/M]I|[L]P|[L/M]AC|[L]AA|[L/M]L|[L]Z|[L]AE|[L/M]AE|[L]W|[L/M]AB|[M-REAL]P|[M-REAL]T|[M-REAL]R|[L]A|[L/M]Q|[L]R|[L/M]AA|[M-REAL]AC|[M-REAL]AD|[M-REAL]AE|[L]C|[L/M]AB|[M-REAL]K|[L/M]P|[L]AB|[L]E|[L]AE|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[L]X|[L/M]T|[L]AD|[L]X|[L]Y|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[L]AC|[L]AE|[L/M]B
17,"instance_360",1,Yes,"322,00","41,00","322,00","0,43","322,00","4.398,00","560,00","0,43","96,00","0,49","628,00","0,49",[M-REAL]A|[L]AC|[L]X|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L]A|[L/M]H|[L]P|[L/M]P|[L]O|[L]AA|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]J|[L]E|[L/M]L|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L]Q|[L/M]R|[L/M]H|[M-REAL]I|[L/M]G|[L]R|[L/M]K|[L/M]H|[M-REAL]I|[M-REAL]G|[L]Q|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[L/M]N|[L/M]I|[M-REAL]G|[M-REAL]H|[L]D|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]X|[L]AE|[L/M]Y|[L/M]I|[L/M]G|[M-REAL]H|[L/M]Z|[L/M]W|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]O|[L]AB|[L]J|[L]S|[L]AD|[L/M]G|[L]F|[L/M]H|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]Q|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L/M]B
18,"instance_116",1,Yes,"404,00","36,00","404,00","0,38","404,00","4.319,00","620,00","0,38","95,00","0,41","688,00","0,41",[M-REAL]A|[M-REAL]C|[L]AA|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]P|[L]AA|[L/M]T|[L]AC|[L/M]I|[M-REAL]G|[L]AC|[L]AB|[L/M]H|[M-REAL]I|[M-REAL]R|[L/M]Q|[L/M]N|[L/M]G|[M-REAL]H|[L]R|[L/M]AA|[M-REAL]AC|[L]Q|[L/M]I|[L/M]AD|[M-REAL]G|[L]P|[L/M]AE|[L]S|[L/M]H|[M-REAL]I|[L]F|[L]S|[L/M]AB|[L/M]P|[M-REAL]T|[M-REAL]R|[L/M]Q|[M-REAL]AA|[L]D|[L]K|[L]C|[L/M]AD|[L/M]G|[M-REAL]H|[L/M]I|[L/M]AC|[M-REAL]AE|[M-REAL]AB|[M-REAL]G|[L/M]H|[L/M]P|[L/M]R|[M-REAL]I|[M-REAL]S|[L/M]O|[L]P|[L/M]Q|[M-REAL]AA|[L]R|[L]Q|[L]R|[L/M]AC|[L]A|[L]T|[L]AA|[L]T|[L]P|[L/M]G|[M-REAL]H|[M-REAL]I|[L]AB|[L/M]AD|[L/M]J|[L/M]G|[L/M]H|[L/M]AE|[M-REAL]AB|[M-REAL]P|[M-INVI]t7t5|[L/M]R|[L/M]M|[M-REAL]S|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]K|[M-REAL]F|[M-REAL]D|[L/M]B|[L]AB|[L]AD|[L]AE|[L]AE
19,"instance_254",1,Yes,"312,00","43,00","312,00","0,46","312,00","5.300,00","590,00","0,46","94,00","0,53","658,00","0,53",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L/M]J|[L/M]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[L]E|[L/M]I|[M-REAL]G|[L]Z|[L/M]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]P|[L/M]H|[L/M]I|[L]AE|[L/M]G|[L/M]R|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[L]W|[L/M]G|[M-REAL]H|[L/M]I|[L/M]M|[L/M]X|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]N|[L/M]O|[M-REAL]Z|[L/M]G|[L/M]H|[M-REAL]Y|[M-REAL]W|[L]F|[L]AB|[L/M]K|[L]D|[L]Q|[L/M]I|[L]P|[L/M]G|[L]AC|[L]AA|[L/M]H|[L/M]Q|[L]R|[L]N|[L/M]I|[M-REAL]G|[L]T|[L/M]H|[L]P|[L]Y|[L]AD|[L/M]I|[M-INVI]t16t3|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[L]C|[L/M]B
20,"instance_23",1,Yes,"338,00","36,00","338,00","0,39","338,00","4.384,00","530,00","0,39","92,00","0,43","598,00","0,43",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L]H|[L]H|[L]D|[L]H|[L/M]R|[L]K|[L/M]E|[L/M]G|[M-REAL]H|[L]AE|[L/M]I|[L/M]G|[M-REAL]H|[L]O|[L/M]I|[M-REAL]G|[L/M]Y|[M-REAL]H|[L/M]I|[M-REAL]G|[L]T|[L/M]J|[L/M]H|[L]F|[L]AA|[L/M]Z|[L]R|[L/M]I|[L]B|[L/M]G|[L/M]N|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]X|[M-REAL]W|[L/M]Q|[L/M]G|[M-REAL]H|[L]A|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]AA|[M-REAL]AE|[M-REAL]H|[M-REAL]I|[L]Q|[L]C|[L/M]G|[M-REAL]H|[M-REAL]AC|[L/M]AD|[L/M]AB|[L/M]L|[L]W|[L/M]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]K|[L]X|[L/M]G|[L/M]H|[L]P|[L/M]P|[L]AC|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]T|[M-REAL]R|[M-REAL]Q|[M-REAL]O|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
21,"instance_241",1,Yes,"344,00","39,00","344,00","0,42","344,00","5.011,00","590,00","0,42","92,00","0,48","658,00","0,48",[L/M]A|[M-REAL]C|[L/M]P|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]I|[L]P|[L/M]T|[M-REAL]R|[M-REAL]Q|[M-REAL]AA|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AB|[L/M]P|[L/M]R|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]S|[M-REAL]Q|[L]O|[L]B|[L/M]G|[L]AB|[L]AE|[L/M]AA|[M-REAL]AD|[L]AB|[L/M]AE|[L]W|[L/M]AC|[M-REAL]AB|[M-REAL]P|[M-REAL]T|[L]C|[L]L|[L/M]R|[L]P|[L/M]H|[L/M]N|[M-REAL]I|[L/M]Q|[L]AD|[L/M]G|[L]D|[L/M]AA|[L]Q|[L/M]H|[L]Q|[L]AC|[L]F|[L/M]I|[M-REAL]G|[M-REAL]H|[L]S|[L/M]I|[L/M]AD|[M-REAL]G|[L]R|[L/M]H|[L]R|[L/M]AC|[L]E|[L]Q|[L/M]AE|[L/M]AB|[M-REAL]P|[L]AA|[L/M]I|[M-REAL]R|[L/M]Y|[L/M]X|[L/M]J|[L/M]Z|[L/M]G|[L/M]H|[M-REAL]W|[M-REAL]L|[L/M]I|[L/M]K|[L/M]G|[M-REAL]Q|[M-REAL]H|[M-INVI]t7t5|[M-REAL]O|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
22,"instance_455",1,Yes,"350,00","33,00","350,00","0,36","350,00","4.267,00","500,00","0,36","92,00","0,38","568,00","0,38",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L]O|[L/M]H|[M-REAL]I|[M-REAL]G|[L]AE|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]P|[L/M]R|[M-REAL]H|[M-REAL]I|[L]A|[L/M]G|[M-REAL]H|[L]AB|[L/M]I|[L/M]G|[M-REAL]H|[L/M]Z|[L]R|[L]C|[L]AC|[L/M]I|[L/M]N|[M-REAL]G|[M-REAL]H|[L/M]I|[L]K|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]X|[L]AA|[L]AD|[L]D|[L/M]J|[L/M]G|[M-REAL]H|[L]T|[L]P|[L/M]I|[L/M]G|[L]B|[L]Q|[L/M]H|[M-REAL]I|[M-REAL]G|[L]P|[L/M]H|[M-REAL]I|[M-REAL]G|[L]W|[L/M]H|[L/M]L|[L/M]Y|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]W|[M-REAL]O|[M-REAL]K|[L]F|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[L/M]Q|[M-INVI]t16t3|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]E
23,"instance_37",1,Yes,"370,00","32,00","370,00","0,36","370,00","5.519,00","530,00","0,36","90,00","0,38","598,00","0,38",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]P|[M-REAL]N|[L]AD|[L/M]O|[L/M]J|[L/M]H|[M-REAL]I|[M-REAL]G|[L]AA|[L/M]R|[M-REAL]X|[M-REAL]Z|[M-REAL]L|[L]D|[L/M]H|[L/M]K|[L/M]Y|[M-REAL]W|[M-REAL]Q|[M-REAL]AA|[L]T|[L/M]AC|[M-REAL]I|[L]Q|[L]B|[L/M]G|[M-REAL]H|[L]AD|[L/M]AE|[L]E|[L/M]AD|[L]T|[L]P|[L]F|[L/M]AB|[L]W|[L/M]I|[L/M]P|[L/M]R|[M-REAL]S|[M-REAL]G|[L/M]Q|[M-REAL]AA|[M-REAL]AD|[L]C|[L/M]AC|[M-REAL]AE|[M-REAL]AB|[L]L|[L/M]P|[M-REAL]T|[M-REAL]R|[L]AB|[L]N|[L/M]Q|[L/M]AA|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AB|[L/M]H|[M-REAL]P|[M-INVI]t7t5|[M-REAL]F|[M-REAL]R|[L]A|[L/M]Z|[L/M]X|[M-REAL]Y|[M-REAL]W|[L]AC|[L]S|[L]R|[L]AE|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]R|[L]AA
24,"instance_494",1,Yes,"218,00","45,00","218,00","0,51","218,00","3.039,00","500,00","0,51","89,00","0,62","568,00","0,62",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]P|[L/M]R|[L/M]H|[M-REAL]I|[L/M]J|[L/M]G|[L/M]N|[L]E|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]S|[L]K|[L/M]Q|[L/M]L|[L/M]H|[M-REAL]I|[L]A|[L/M]G|[M-REAL]H|[L/M]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]H|[L]B|[L]T|[L/M]I|[L/M]G|[M-REAL]H|[L]D|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]O|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]K|[M-INVI]t16t3|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[L/M]I|[L/M]G|[L/M]H|[L/M]I|[M-REAL]G|[L/M]H|[L/M]I|[M-REAL]G|[L]P|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B
25,"instance_0",1,Yes,"440,00","30,00","440,00","0,34","440,00","4.805,00","620,00","0,34","89,00","0,36","688,00","0,36",[M-REAL]A|[M-REAL]C|[L]S|[L]AB|[L/M]P|[M-REAL]R|[L/M]X|[M-REAL]Z|[M-REAL]Y|[M-REAL]W|[L]O|[L/M]Q|[M-REAL]AA|[L/M]AC|[L/M]AE|[M-REAL]E|[L]AC|[L]AC|[L]D|[L]Q|[L/M]AD|[L/M]N|[L/M]AB|[M-REAL]P|[M-REAL]T|[L]AD|[L]Z|[L]F|[L/M]R|[M-REAL]Q|[M-REAL]AA|[M-REAL]AC|[L/M]AE|[L]P|[L]C|[L]W|[L/M]G|[L/M]AD|[M-REAL]AB|[L/M]J|[L]AD|[L]Z|[L]R|[L]A|[L/M]P|[L]P|[L/M]R|[M-REAL]Z|[L/M]Y|[M-REAL]X|[M-REAL]W|[L]Q|[L/M]M|[L]P|[L]Y|[L/M]Q|[L]AB|[L/M]AA|[M-REAL]AD|[L]S|[L]R|[L]Q|[L/M]AC|[L/M]AE|[L]Z|[L]W|[L/M]AB|[M-REAL]P|[L]AA|[L]AA|[L]B|[L]AE|[L/M]H|[L]E|[L]X|[L]AA|[L/M]R|[M-REAL]Z|[L/M]Y|[L/M]X|[L/M]W|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]O|[M-INVI]t7t5|[L/M]K|[M-REAL]F|[M-REAL]D|[M-REAL]B
26,"instance_154",1,Yes,"408,00","31,00","408,00","0,35","408,00","4.926,00","590,00","0,35","88,00","0,38","658,00","0,38",[L/M]A|[M-REAL]C|[L]AB|[L]AD|[L/M]P|[L]O|[L]AC|[L/M]T|[M-REAL]R|[M-REAL]Q|[L]P|[L/M]AA|[M-REAL]AD|[L]H|[L]K|[L]M|[L]AA|[L]AC|[L/M]AC|[L]R|[L]R|[L/M]AE|[L/M]E|[M-REAL]AB|[L/M]G|[M-REAL]H|[M-REAL]P|[M-REAL]T|[L/M]R|[L]AD|[L/M]I|[L]AD|[L/M]Q|[L]C|[L/M]AA|[L/M]G|[L/M]N|[M-REAL]H|[L/M]J|[L/M]I|[M-REAL]L|[M-REAL]AC|[M-REAL]G|[L]Q|[L]D|[L/M]AE|[L/M]H|[M-REAL]I|[M-REAL]G|[L]R|[L]B|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]K|[M-REAL]H|[L]P|[L/M]AD|[L/M]AB|[M-REAL]P|[M-REAL]T|[L/M]R|[L/M]Q|[M-REAL]AA|[M-REAL]AC|[M-REAL]AD|[M-REAL]O|[M-INVI]t7t5|[L]Q|[L]Q|[L]P|[L/M]F|[L/M]AE|[L/M]AB|[L]AB|[L]T|[L/M]P|[L]AE|[L/M]T|[M-REAL]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]AC|[L]AA|[L]T|[L]T
27,"instance_115",1,Yes,"282,00","40,00","282,00","0,45","282,00","3.702,00","530,00","0,45","88,00","0,53","598,00","0,53",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L]C|[L/M]H|[M-REAL]I|[M-REAL]G|[L]W|[L]L|[L]A|[L/M]H|[M-REAL]I|[M-REAL]G|[L]Z|[L/M]J|[L/M]H|[L]AD|[L]D|[L/M]N|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L]Q|[L/M]P|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]AA|[M-REAL]AD|[M-REAL]G|[L]R|[L]B|[L]E|[L/M]H|[L/M]AC|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]AE|[L/M]I|[L/M]AB|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]L|[M-REAL]P|[M-REAL]R|[L]T|[L/M]G|[L/M]H|[M-REAL]I|[L/M]G|[L/M]K|[L/M]H|[M-REAL]Z|[L]AA|[L/M]I|[L/M]Y|[L/M]G|[M-REAL]H|[L/M]X|[M-REAL]W|[L/M]I|[L/M]O|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[L]P|[L/M]H|[L/M]Q|[L/M]I|[L/M]G|[M-REAL]H|[M-INVI]t16t3|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]G
