Result of replaying M5.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
365,"instance_245",1,Yes,"98.00","21.00","98.00","0.60","98.00","1,292.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[M-REAL]Z|[M-REAL]P|[L]T|[L/M]AB|[L/M]AE|[L/M]S|[L/M]L|[L/M]N|[L/M]R|[M-REAL]Q|[M-REAL]T|[M-REAL]V|[L]B|[L/M]O|[L]I|[L/M]AF|[L/M]M|[L/M]U|[L]P|[L/M]G|[M-REAL]I|[L/M]H|[L]Z|[L]V|[L/M]AA|[M-INVI]t26t24|[L/M]F|[L]Q|[L/M]Y|[L/M]D|[M-REAL]B
366,"instance_365",1,Yes,"98.00","21.00","98.00","0.60","98.00","1,616.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L]Q|[L/M]C|[M-REAL]X|[M-REAL]E|[L/M]AE|[L/M]P|[L/M]S|[L]X|[L/M]L|[L/M]G|[L/M]AF|[L/M]R|[L]E|[L/M]J|[M-REAL]Q|[M-REAL]O|[L/M]Z|[L/M]N|[L]D|[L/M]M|[L/M]T|[L/M]AB|[L/M]H|[M-REAL]AA|[L]B|[L/M]V|[L/M]F|[M-INVI]t26t24|[L/M]U|[L/M]Y|[M-REAL]D|[M-REAL]B|[L]O|[L]AA
367,"instance_469",1,Yes,"98.00","21.00","98.00","0.60","98.00","973.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L/M]C|[M-REAL]P|[L]AB|[L]O|[L/M]E|[L]Q|[L/M]X|[L/M]S|[L/M]R|[L/M]Z|[M-REAL]Q|[M-REAL]AB|[M-REAL]L|[M-REAL]O|[M-REAL]AE|[L/M]G|[L]D|[L/M]N|[L/M]K|[L]L|[L]P|[L/M]AF|[L/M]M|[L/M]T|[L/M]H|[L/M]W|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]F|[L/M]U|[M-REAL]D|[L/M]B|[L]AE
368,"instance_48",1,Yes,"98.00","21.00","98.00","0.60","98.00","254.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[M-REAL]C|[M-REAL]X|[M-REAL]AE|[L]AA|[L/M]E|[L]C|[L]M|[L/M]P|[L]T|[L/M]R|[L]Y|[L/M]G|[L/M]Z|[L/M]L|[L/M]I|[L/M]S|[L/M]AF|[L/M]N|[L/M]AC|[M-REAL]AA|[M-INVI]t26t24|[M-REAL]Y|[L/M]O|[L/M]Q|[M-REAL]T|[M-REAL]M|[L]AE|[L]X|[L/M]H|[L/M]F|[L/M]W|[L/M]U|[L/M]D|[L/M]B
369,"instance_376",1,Yes,"98.00","21.00","98.00","0.60","98.00","698.00","270.00","0.60","35.00","0.74","378.00","0.74",[M-REAL]A|[L]D|[L/M]C|[M-REAL]P|[L]B|[L/M]E|[L/M]X|[L/M]G|[L/M]S|[M-REAL]I|[L/M]AE|[L/M]R|[L/M]L|[L]A|[L]T|[L/M]Q|[L/M]O|[L/M]N|[L/M]Z|[L]P|[L/M]AF|[L/M]AC|[L/M]H|[M-REAL]M|[L/M]AA|[L/M]F|[M-REAL]T|[M-INVI]t26t24|[L/M]V|[L/M]Y|[L/M]U|[M-REAL]D|[M-REAL]B|[L]K|[L]M
370,"instance_200",1,Yes,"98.00","21.00","98.00","0.60","98.00","1,472.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L]E|[L/M]P|[L/M]X|[M-REAL]I|[L/M]L|[M-REAL]Z|[L/M]AE|[L]C|[L/M]AB|[M-REAL]R|[L/M]AF|[L]V|[L/M]S|[L]U|[L/M]O|[L/M]N|[L/M]Q|[L/M]H|[L/M]T|[M-REAL]V|[L]R|[L/M]M|[L/M]AA|[M-INVI]t26t24|[M-REAL]U|[L]Z|[L]J|[L/M]Y|[L/M]F|[L/M]D|[L/M]B
371,"instance_106",1,Yes,"98.00","21.00","98.00","0.60","98.00","3,314.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L/M]S|[L/M]X|[L/M]G|[M-REAL]AE|[M-REAL]Z|[L/M]L|[M-REAL]O|[M-REAL]I|[L/M]R|[L]V|[L/M]N|[L/M]Q|[L/M]AF|[L/M]AC|[L]AE|[L/M]M|[L]B|[L/M]AA|[L/M]T|[L/M]H|[M-REAL]V|[M-INVI]t26t24|[L]O|[L/M]Y|[L]Z|[L/M]U|[L]D|[L]J|[L/M]F|[M-REAL]D|[M-REAL]B
372,"instance_228",1,Yes,"42.00","29.00","42.00","0.83","42.00","393.00","310.00","0.83","35.00","0.90","418.00","0.90",[L/M]A|[L/M]C|[L/M]X|[L/M]E|[L/M]P|[L/M]L|[L/M]G|[L/M]R|[L/M]AE|[L]D|[L/M]S|[L/M]AF|[L]AA|[L/M]K|[L/M]Z|[L/M]AB|[L/M]O|[M-REAL]AA|[L/M]N|[L/M]Q|[L/M]M|[L/M]T|[M-REAL]H|[L/M]W|[L/M]AD|[L/M]F|[L/M]Z|[L/M]AB|[L/M]U|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[L]H|[L/M]B
373,"instance_309",1,Yes,"98.00","21.00","98.00","0.60","98.00","2,217.00","270.00","0.60","35.00","0.74","378.00","0.74",[M-REAL]A|[L]N|[L/M]C|[L/M]P|[L/M]E|[L/M]S|[L/M]X|[L/M]R|[L/M]L|[M-REAL]N|[L/M]AE|[L/M]Q|[L/M]G|[L]Y|[L/M]Z|[L/M]K|[M-REAL]AB|[L]A|[L]M|[L/M]AF|[L/M]O|[M-REAL]M|[L/M]T|[L/M]AA|[M-INVI]t26t24|[M-REAL]Y|[M-REAL]V|[L]B|[L/M]H|[L]AC|[L/M]F|[L/M]U|[L/M]D|[M-REAL]B|[L]W
374,"instance_414",1,Yes,"42.00","29.00","42.00","0.83","42.00","294.00","310.00","0.83","35.00","0.90","418.00","0.90",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[L/M]P|[L/M]G|[L/M]L|[M-REAL]AE|[L/M]N|[L/M]R|[L/M]AF|[L/M]Z|[M-REAL]I|[M-REAL]S|[L]AE|[L/M]AC|[L/M]H|[L]K|[L/M]O|[L/M]Q|[L/M]AA|[L]S|[L/M]M|[L/M]T|[L/M]AD|[L/M]F|[L/M]Z|[L/M]W|[L/M]AB|[L/M]U|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
375,"instance_477",1,Yes,"98.00","21.00","98.00","0.60","98.00","1,365.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]P|[L]M|[L/M]G|[M-REAL]I|[L]E|[L/M]X|[L/M]AE|[L/M]Z|[L/M]S|[L]D|[L/M]H|[L/M]L|[L/M]O|[L/M]N|[M-REAL]M|[L/M]AF|[M-REAL]R|[L]P|[L/M]Q|[L]R|[L/M]AB|[M-REAL]T|[L/M]AA|[L]J|[L/M]F|[M-INVI]t26t24|[L/M]W|[L/M]Y|[L]T|[L/M]U|[M-REAL]D|[L/M]B
376,"instance_333",1,Yes,"98.00","21.00","98.00","0.60","98.00","540.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[M-REAL]AE|[M-REAL]P|[L]B|[L]T|[L/M]Z|[L/M]AF|[L/M]G|[L/M]L|[L/M]AC|[L/M]K|[L]Q|[L/M]S|[L/M]AA|[L]M|[L]F|[L/M]H|[M-INVI]t26t24|[L/M]O|[L/M]R|[L/M]Y|[L/M]N|[L]P|[M-REAL]Q|[M-REAL]T|[L/M]W|[L/M]U|[M-REAL]M|[M-REAL]F|[L/M]D|[M-REAL]B|[L]AE
377,"instance_354",1,Yes,"42.00","29.00","42.00","0.83","42.00","143.00","310.00","0.83","35.00","0.90","418.00","0.90",[L/M]A|[L/M]C|[L/M]P|[L/M]E|[L/M]X|[L/M]S|[L]AA|[L/M]AE|[L/M]R|[L/M]L|[M-REAL]G|[L/M]I|[L/M]Z|[L/M]N|[L/M]O|[L/M]Q|[L/M]M|[L/M]H|[L/M]AC|[M-REAL]AA|[L/M]AD|[L/M]F|[L/M]T|[L/M]AF|[L]G|[L/M]W|[M-REAL]Z|[L/M]AB|[L/M]U|[L]Z|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
378,"instance_339",1,Yes,"42.00","29.00","42.00","0.83","42.00","7.00","310.00","0.83","35.00","0.90","418.00","0.90",[L/M]A|[L/M]C|[L/M]P|[L/M]E|[L/M]X|[L]M|[L/M]AE|[L/M]R|[L/M]S|[L/M]L|[L/M]Z|[L/M]G|[L/M]AC|[L/M]AF|[L]D|[L/M]AA|[L/M]N|[L/M]J|[M-REAL]Q|[L/M]T|[L/M]AD|[L/M]H|[L/M]V|[L/M]O|[M-REAL]M|[L/M]F|[L/M]Z|[L/M]U|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L]Q|[M-REAL]D|[L/M]B
379,"instance_356",1,Yes,"98.00","21.00","98.00","0.60","98.00","1,254.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L]Z|[L]P|[L/M]C|[L/M]E|[L]U|[L/M]L|[L/M]G|[L/M]X|[M-REAL]Z|[M-REAL]O|[M-REAL]P|[M-REAL]AB|[L/M]S|[L/M]AA|[L/M]R|[L/M]N|[L/M]AE|[L/M]K|[L]D|[L/M]H|[L/M]M|[L/M]Q|[L/M]AF|[L]AC|[L/M]F|[L/M]T|[L]B|[L]O|[L/M]V|[M-REAL]U|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B
380,"instance_335",1,Yes,"42.00","29.00","42.00","0.83","42.00","235.00","310.00","0.83","35.00","0.90","418.00","0.90",[L/M]A|[L/M]C|[L/M]P|[L/M]X|[M-REAL]E|[L/M]G|[L/M]AE|[L/M]L|[M-REAL]R|[L]E|[L/M]Z|[L/M]AF|[L/M]S|[L/M]I|[L/M]O|[L/M]N|[L/M]M|[L/M]AC|[L/M]AA|[L/M]Q|[M-REAL]H|[L/M]F|[L]R|[L/M]AD|[L/M]Z|[L/M]T|[L]H|[L/M]W|[L/M]U|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
381,"instance_473",1,Yes,"98.00","21.00","98.00","0.60","98.00","701.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[M-REAL]C|[M-REAL]E|[L]B|[L/M]P|[L/M]R|[L/M]X|[M-REAL]AE|[L/M]AF|[M-REAL]Z|[L/M]L|[M-REAL]O|[L/M]S|[L]AE|[L/M]Q|[L/M]AB|[L/M]G|[L]E|[L/M]I|[L]D|[L/M]N|[L/M]H|[L/M]T|[L/M]M|[L/M]V|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]U|[L/M]F|[M-REAL]D|[M-REAL]B|[L]O|[L]Z|[L]C
382,"instance_401",1,Yes,"42.00","29.00","42.00","0.83","42.00","67.00","310.00","0.83","35.00","0.90","418.00","0.90",[L/M]A|[L/M]C|[L]AD|[L/M]E|[L]D|[L/M]X|[L/M]P|[M-REAL]S|[L/M]G|[L/M]AE|[L/M]I|[L/M]L|[L/M]R|[L/M]Z|[L/M]N|[L/M]O|[L/M]AF|[L/M]H|[L/M]AC|[L/M]M|[L/M]Q|[L/M]AA|[L/M]T|[L/M]F|[L/M]W|[M-REAL]AD|[L/M]Z|[L/M]U|[L/M]AB|[L/M]AA|[M-INVI]t26t24|[L]S|[L/M]Y|[M-REAL]D|[L/M]B
383,"instance_36",1,Yes,"98.00","21.00","98.00","0.60","98.00","102.00","270.00","0.60","35.00","0.74","378.00","0.74",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]P|[M-REAL]L|[M-REAL]X|[L/M]O|[L]K|[L]E|[L]A|[L/M]S|[L/M]N|[L/M]G|[L/M]R|[L/M]AE|[M-REAL]I|[L/M]Q|[L]L|[L/M]Z|[L/M]AC|[L]X|[L]C|[L/M]M|[L/M]T|[L/M]H|[L]P|[L/M]V|[L/M]F|[L/M]AA|[M-INVI]t26t24|[L/M]AF|[L/M]Y|[L/M]U|[L/M]D|[L/M]B
384,"instance_25",1,Yes,"42.00","29.00","42.00","0.83","42.00","10.00","310.00","0.83","35.00","0.90","418.00","0.90",[L]AA|[L/M]A|[L/M]C|[L]M|[L/M]P|[L/M]X|[L/M]E|[L/M]S|[L/M]AE|[L/M]Z|[L/M]R|[L/M]L|[M-REAL]AB|[L/M]AF|[L/M]G|[L/M]Q|[L/M]O|[L/M]J|[L/M]N|[L/M]T|[L/M]AA|[L]AC|[L/M]H|[L/M]AD|[M-REAL]M|[L/M]F|[L/M]W|[L/M]Z|[L/M]U|[L/M]AC|[M-REAL]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
385,"instance_474",1,Yes,"98.00","21.00","98.00","0.60","98.00","587.00","270.00","0.60","35.00","0.74","378.00","0.74",[M-REAL]A|[L]U|[L/M]C|[L/M]P|[M-REAL]E|[L/M]X|[L/M]G|[L/M]L|[L]T|[L/M]AE|[L/M]N|[L/M]S|[L]B|[L/M]AF|[L/M]K|[L/M]O|[L]F|[L/M]R|[L]Y|[L/M]Z|[L/M]M|[L/M]AB|[L/M]H|[L/M]Q|[L/M]AA|[M-REAL]T|[M-REAL]F|[L/M]W|[M-REAL]U|[M-INVI]t26t24|[M-REAL]Y|[L]E|[L]A|[L/M]D|[M-REAL]B
386,"instance_415",1,Yes,"98.00","21.00","98.00","0.60","98.00","1,321.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L/M]C|[L/M]P|[L]H|[L/M]E|[M-REAL]G|[M-REAL]L|[L/M]R|[L/M]S|[L/M]O|[M-REAL]X|[L/M]AE|[L/M]I|[M-REAL]H|[L]G|[L]L|[L/M]Q|[M-REAL]T|[L/M]Z|[L]AA|[L/M]AF|[L/M]N|[L/M]W|[L]X|[L/M]U|[L/M]AC|[M-REAL]AA|[M-INVI]t26t24|[M-REAL]M|[L/M]F|[L/M]Y|[L]M|[L]T|[L/M]D|[L/M]B
387,"instance_470",1,Yes,"42.00","29.00","42.00","0.83","42.00","12.00","310.00","0.83","35.00","0.90","418.00","0.90",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L]T|[L/M]R|[L/M]S|[L/M]L|[L/M]G|[M-REAL]X|[L/M]Z|[L/M]J|[M-REAL]AE|[L/M]AF|[L/M]N|[L]X|[L/M]AC|[L/M]H|[L/M]O|[L/M]M|[L/M]AA|[L/M]Q|[M-REAL]T|[L/M]V|[L/M]AD|[L/M]F|[L]AE|[L/M]U|[L/M]Z|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
388,"instance_357",1,Yes,"98.00","21.00","98.00","0.60","98.00","1,638.00","270.00","0.60","35.00","0.74","378.00","0.74",[L/M]A|[L/M]C|[M-REAL]P|[L]N|[L/M]E|[L/M]X|[L/M]AE|[M-REAL]L|[L/M]S|[M-REAL]N|[L]Y|[L/M]R|[L/M]G|[L]U|[L/M]O|[L]L|[L/M]Z|[L]P|[L/M]J|[L/M]AC|[L/M]AF|[L/M]M|[L]W|[L]F|[L/M]AA|[L/M]H|[M-INVI]t26t24|[L/M]Q|[L/M]T|[M-REAL]V|[M-REAL]Y|[M-REAL]F|[M-REAL]U|[L/M]D|[L/M]B
389,"instance_277",1,Yes,"84.00","22.00","84.00","0.65","84.00","1,349.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[L/M]P|[L/M]E|[M-REAL]L|[M-REAL]N|[M-REAL]O|[M-REAL]S|[L/M]X|[L/M]M|[L/M]AE|[L]N|[L/M]AF|[L/M]R|[L/M]G|[L/M]Z|[M-REAL]AB|[L]L|[L]B|[L/M]K|[L/M]Q|[L/M]AA|[M-INVI]t26t24|[L]S|[L/M]T|[L/M]Y|[L/M]H|[L/M]F|[L/M]W|[L]O|[L/M]U|[L/M]D|[M-REAL]B|[L]AC
390,"instance_380",1,Yes,"84.00","22.00","84.00","0.65","84.00","418.00","270.00","0.65","34.00","0.78","378.00","0.78",[M-REAL]A|[L]W|[L/M]C|[L/M]P|[L/M]X|[L/M]E|[M-REAL]G|[L]T|[L/M]L|[L/M]Z|[L]AF|[L/M]N|[L/M]O|[L/M]AE|[L/M]R|[L/M]S|[L/M]J|[L/M]M|[L/M]Q|[M-REAL]T|[M-REAL]V|[M-REAL]AF|[L]Y|[L/M]AC|[L/M]H|[L/M]AA|[L]G|[L/M]F|[M-INVI]t26t24|[M-REAL]Y|[L]A|[L/M]U|[L/M]D|[L/M]B
391,"instance_49",1,Yes,"84.00","22.00","84.00","0.65","84.00","1,058.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L/M]X|[M-REAL]G|[M-REAL]Z|[M-REAL]S|[L/M]AC|[L]F|[L/M]AA|[L/M]AE|[L/M]R|[M-REAL]Q|[L]Z|[L/M]L|[L/M]K|[L/M]O|[L]M|[L/M]N|[M-REAL]M|[L/M]H|[L]G|[M-INVI]t26t24|[L/M]T|[M-REAL]F|[L]Q|[L/M]W|[L]S|[L/M]AF|[L/M]Y|[L/M]U|[L/M]D|[L/M]B
392,"instance_271",1,Yes,"84.00","22.00","84.00","0.65","84.00","763.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[L/M]L|[M-REAL]P|[M-REAL]I|[L/M]X|[M-REAL]Z|[M-REAL]O|[L]D|[L/M]AE|[L/M]N|[L/M]R|[L/M]S|[L/M]M|[L/M]AB|[L/M]H|[L]O|[L]Z|[L/M]AF|[L/M]Q|[L]J|[L/M]AA|[L/M]T|[M-INVI]t26t24|[L/M]W|[L/M]F|[L/M]Y|[L/M]U|[M-REAL]D|[L]P|[L/M]B
393,"instance_144",1,Yes,"84.00","22.00","84.00","0.65","84.00","567.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[M-REAL]AE|[M-REAL]Z|[M-REAL]P|[L/M]S|[L/M]AF|[L/M]R|[L/M]G|[L]B|[L/M]L|[L]P|[L]W|[L]AE|[L/M]N|[L/M]J|[L/M]Q|[L/M]O|[L]F|[L/M]AB|[L/M]H|[L/M]M|[M-REAL]F|[L/M]AA|[M-INVI]t26t24|[L]Z|[L/M]T|[L/M]Y|[M-REAL]V|[L/M]U|[L/M]D|[M-REAL]B
394,"instance_240",1,Yes,"84.00","22.00","84.00","0.65","84.00","212.00","270.00","0.65","34.00","0.78","378.00","0.78",[M-REAL]A|[L]N|[L/M]C|[M-REAL]P|[L]U|[L/M]E|[L/M]X|[L/M]R|[L/M]G|[L/M]S|[L/M]L|[M-REAL]N|[L]A|[L/M]Z|[M-REAL]AE|[L/M]O|[L/M]AF|[L]B|[L]AE|[L/M]Q|[L/M]T|[L/M]K|[L/M]AC|[L/M]AA|[L/M]M|[L/M]H|[L/M]W|[M-REAL]U|[M-INVI]t26t24|[L/M]Y|[L/M]F|[L]P|[L/M]D|[M-REAL]B
395,"instance_128",1,Yes,"84.00","22.00","84.00","0.65","84.00","231.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[M-REAL]X|[M-REAL]Z|[L]F|[L]V|[L/M]AB|[L/M]AE|[L/M]E|[L/M]G|[L]M|[L/M]P|[L/M]R|[L]Z|[L/M]AF|[L/M]L|[L/M]J|[L/M]O|[L]Q|[L/M]S|[M-REAL]Q|[L]X|[L/M]N|[M-REAL]M|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]T|[L/M]H|[M-REAL]V|[M-REAL]F|[L/M]U|[L/M]D|[L/M]B
396,"instance_230",1,Yes,"84.00","22.00","84.00","0.65","84.00","1,092.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[M-REAL]P|[L]G|[L/M]E|[L/M]X|[L/M]S|[L/M]Z|[M-REAL]G|[L/M]R|[L]P|[L/M]L|[M-REAL]AB|[L]U|[L/M]AE|[L]M|[L/M]K|[L/M]N|[L/M]Q|[L/M]AA|[L/M]O|[M-REAL]M|[L]AC|[L/M]T|[L]Y|[L/M]H|[L/M]W|[M-INVI]t26t24|[L/M]F|[M-REAL]U|[L/M]AF|[M-REAL]Y|[L/M]D|[L/M]B
397,"instance_427",1,Yes,"84.00","22.00","84.00","0.65","84.00","229.00","270.00","0.65","34.00","0.78","378.00","0.78",[M-REAL]A|[L]R|[L/M]C|[L/M]E|[L/M]X|[M-REAL]P|[M-REAL]R|[L]U|[L]M|[L/M]AE|[L]B|[L/M]S|[L/M]G|[L/M]Z|[L/M]L|[L/M]AF|[L/M]K|[L/M]N|[L/M]AB|[L/M]O|[L/M]Q|[M-REAL]M|[L/M]H|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]T|[L/M]F|[L/M]W|[M-REAL]U|[L]P|[L/M]D|[M-REAL]B|[L]A
398,"instance_97",1,Yes,"84.00","22.00","84.00","0.65","84.00","219.00","270.00","0.65","34.00","0.78","378.00","0.78",[M-REAL]A|[L/M]C|[M-REAL]X|[M-REAL]P|[L/M]AE|[L]F|[L/M]E|[L]AA|[L]X|[L/M]S|[L/M]G|[L/M]L|[L/M]R|[L/M]Z|[L]P|[L/M]K|[L/M]O|[L/M]N|[L/M]Q|[L]D|[L/M]AB|[M-REAL]AA|[L/M]M|[L/M]H|[L/M]T|[M-REAL]F|[M-INVI]t26t24|[L/M]V|[L/M]AF|[L/M]Y|[L/M]U|[M-REAL]D|[L]A|[L/M]B
399,"instance_497",1,Yes,"84.00","22.00","84.00","0.65","84.00","995.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[L/M]P|[M-REAL]E|[L/M]L|[L/M]X|[L]H|[L]B|[L]E|[L/M]AE|[L/M]S|[L/M]R|[L/M]G|[L/M]N|[L]W|[L/M]J|[M-REAL]H|[M-REAL]Q|[M-REAL]Z|[L/M]O|[L/M]AC|[L/M]AF|[L/M]M|[L/M]AA|[L/M]T|[M-REAL]V|[M-INVI]t26t24|[L/M]F|[L]Q|[L/M]Y|[L/M]U|[L/M]D|[M-REAL]B|[L]Z
400,"instance_334",1,Yes,"84.00","22.00","84.00","0.65","84.00","695.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]L|[L]Q|[L/M]X|[L/M]N|[L/M]P|[L/M]AE|[L/M]Z|[L]L|[L/M]G|[M-REAL]R|[L/M]J|[L/M]S|[M-REAL]Q|[L]Y|[L/M]AF|[L/M]AB|[L/M]O|[L]F|[L/M]AA|[L/M]T|[L/M]H|[L/M]M|[M-REAL]F|[L]R|[L/M]W|[L]E|[L/M]U|[M-INVI]t26t24|[M-REAL]Y|[L/M]D|[L/M]B
401,"instance_493",1,Yes,"84.00","22.00","84.00","0.65","84.00","923.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[M-REAL]C|[L]H|[L/M]P|[L]N|[L/M]E|[L/M]G|[L/M]X|[L/M]S|[L/M]L|[M-REAL]N|[L/M]AE|[M-REAL]Z|[L/M]AC|[L/M]K|[L/M]R|[M-REAL]H|[M-REAL]O|[L/M]AF|[L/M]Q|[L/M]M|[L/M]T|[L]C|[L]Z|[L/M]AA|[L]O|[L/M]W|[L]B|[L/M]F|[M-INVI]t26t24|[L/M]Y|[L/M]U|[L/M]D|[M-REAL]B
402,"instance_100",1,Yes,"84.00","22.00","84.00","0.65","84.00","796.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]S|[L/M]E|[L/M]X|[L/M]G|[M-REAL]R|[M-REAL]Q|[L]W|[L/M]T|[M-REAL]V|[L/M]L|[L/M]AE|[L/M]AF|[L]S|[L/M]Z|[L/M]U|[L/M]O|[L/M]K|[L/M]N|[L]Q|[L/M]AC|[L]F|[L/M]M|[L/M]AA|[L]P|[L/M]H|[M-REAL]F|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L]R|[L/M]B
403,"instance_109",1,Yes,"84.00","22.00","84.00","0.65","84.00","430.00","270.00","0.65","34.00","0.78","378.00","0.78",[M-REAL]A|[L]B|[L/M]C|[L/M]P|[L/M]E|[L/M]S|[M-REAL]L|[L/M]X|[L/M]G|[L]F|[L]M|[L/M]AE|[L/M]O|[L/M]K|[L/M]AF|[L/M]R|[L/M]Z|[L/M]N|[M-REAL]M|[L/M]AB|[L/M]Q|[L/M]H|[M-REAL]F|[L/M]T|[L]L|[L]D|[L/M]AA|[L/M]W|[L/M]U|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B|[L]A
404,"instance_220",1,Yes,"84.00","22.00","84.00","0.65","84.00","374.00","270.00","0.65","34.00","0.78","378.00","0.78",[L]M|[L/M]A|[L]S|[L/M]C|[M-REAL]E|[M-REAL]L|[L/M]X|[L/M]N|[L/M]P|[L/M]G|[M-REAL]S|[M-REAL]R|[L/M]Z|[L/M]Q|[L]L|[L/M]K|[L]R|[L]U|[L/M]AE|[L/M]AC|[L/M]O|[L/M]AF|[L/M]AA|[M-REAL]M|[L/M]T|[L/M]H|[L/M]W|[M-REAL]U|[M-INVI]t26t24|[L/M]F|[L]E|[L/M]Y|[L/M]D|[L/M]B
405,"instance_344",1,Yes,"28.00","30.00","28.00","0.88","28.00","70.00","310.00","0.88","34.00","0.93","418.00","0.93",[L/M]A|[L]U|[L/M]C|[L/M]X|[L/M]E|[L/M]Z|[L/M]P|[L/M]AE|[L/M]R|[L/M]AF|[L/M]G|[L/M]S|[L/M]L|[L/M]I|[L/M]H|[L/M]O|[L/M]AB|[L/M]N|[L/M]Q|[L/M]M|[L/M]AA|[L/M]AD|[L]V|[L/M]F|[L/M]Z|[L/M]AB|[L/M]AA|[L/M]T|[M-REAL]V|[M-REAL]U|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
406,"instance_322",1,Yes,"84.00","22.00","84.00","0.65","84.00","746.00","270.00","0.65","34.00","0.78","378.00","0.78",[M-REAL]A|[L]Q|[L/M]C|[M-REAL]X|[L/M]E|[L/M]P|[L/M]R|[L/M]AE|[L/M]S|[M-REAL]Q|[L/M]L|[L/M]Z|[L/M]G|[M-REAL]AF|[L/M]O|[L/M]N|[L]B|[L/M]J|[L/M]AC|[L]F|[L]A|[L/M]M|[L/M]AA|[M-INVI]t26t24|[L/M]T|[L/M]Y|[L/M]V|[L]AF|[L/M]H|[L/M]U|[M-REAL]F|[L/M]D|[M-REAL]B|[L]X
407,"instance_327",1,Yes,"84.00","22.00","84.00","0.65","84.00","1,350.00","270.00","0.65","34.00","0.78","378.00","0.78",[L/M]A|[L/M]C|[L]N|[L/M]X|[L]M|[L/M]E|[L/M]L|[M-REAL]N|[M-REAL]P|[L/M]AE|[L/M]G|[M-REAL]Z|[L/M]AC|[L/M]AF|[L/M]I|[L/M]S|[M-REAL]AA|[L/M]R|[L]Z|[L/M]O|[M-INVI]t26t24|[M-REAL]M|[L]P|[L/M]H|[L/M]Q|[L]B|[L/M]Y|[L/M]F|[L/M]T|[L/M]W|[L/M]U|[L/M]D|[M-REAL]B|[L]AA
