Result of replaying M2.tpn on Process 13 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
116,"instance_95",1,Yes,"96,00","14,00","96,00","0,48","96,00","119,00","190,00","0,48","29,00","0,61","246,00","0,61",[L/M]A|[M-REAL]C|[L]D|[L/M]E|[M-REAL]G|[L]M|[L/M]I|[L/M]J|[L/M]Q|[L/M]L|[L/M]K|[L]B|[L]G|[L/M]H|[L/M]P|[M-REAL]M|[L/M]R|[M-REAL]S|[L]F|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]C
117,"instance_195",1,Yes,"94,00","13,00","94,00","0,45","94,00","31,00","170,00","0,45","29,00","0,58","226,00","0,58",[L/M]A|[M-REAL]C|[M-REAL]T|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[L]W|[L/M]Z|[L]B|[L/M]AE|[M-REAL]AF|[L/M]V|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L]T|[L/M]AA|[L/M]AD|[L/M]X|[M-REAL]W|[M-REAL]AE|[M-INVI]t30t20|[L]C|[L/M]U|[L/M]D|[M-REAL]B|[L]AE
118,"instance_168",1,Yes,"52,00","19,00","52,00","0,66","52,00","36,00","200,00","0,66","29,00","0,80","256,00","0,80",[L/M]A|[L/M]C|[L/M]T|[L/M]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[L/M]Z|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[M-REAL]V|[L]U|[L/M]AD|[L/M]X|[L/M]AB|[L/M]AE|[L/M]W|[L/M]AF|[L]V|[L/M]AA|[M-REAL]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[L/M]D|[L/M]B
119,"instance_172",1,Yes,"52,00","18,00","52,00","0,64","52,00","37,00","190,00","0,64","28,00","0,79","246,00","0,79",[L/M]A|[L/M]C|[L/M]E|[M-REAL]Q|[L/M]G|[L]D|[L/M]R|[L/M]K|[M-REAL]S|[L/M]J|[L/M]L|[M-REAL]Q|[L]M|[L/M]R|[L/M]I|[L/M]S|[L/M]H|[L/M]N|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]M|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
120,"instance_177",1,Yes,"82,00","15,00","82,00","0,54","82,00","51,00","190,00","0,54","28,00","0,67","246,00","0,67",[L]O|[L/M]A|[M-REAL]C|[L]R|[L/M]E|[L/M]Q|[M-REAL]R|[L/M]L|[M-REAL]N|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]G|[L]F|[L]C|[L/M]I|[L/M]J|[L/M]M|[L/M]K|[L/M]S|[L/M]H|[M-REAL]Q|[L]G|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
121,"instance_292",1,Yes,"82,00","15,00","82,00","0,54","82,00","56,00","190,00","0,54","28,00","0,67","246,00","0,67",[L]K|[L/M]A|[L/M]C|[M-REAL]E|[L]F|[L/M]L|[L/M]P|[L/M]G|[M-REAL]K|[L]D|[L]B|[L/M]Q|[L/M]I|[M-REAL]R|[L/M]M|[L/M]J|[L/M]S|[L/M]H|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]E
122,"instance_45",1,Yes,"82,00","15,00","82,00","0,54","82,00","103,00","190,00","0,54","28,00","0,67","246,00","0,67",[M-REAL]A|[L]O|[L/M]C|[L/M]E|[L/M]Q|[L/M]L|[M-REAL]R|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]G|[L]A|[L/M]I|[M-REAL]N|[L/M]J|[M-REAL]K|[L]B|[L/M]M|[L/M]H|[L/M]Q|[L]K|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B|[L]G
123,"instance_49",1,Yes,"80,00","14,00","80,00","0,50","80,00","53,00","170,00","0,50","28,00","0,65","226,00","0,65",[L/M]A|[M-REAL]C|[M-REAL]T|[M-REAL]AD|[L]AA|[L/M]AE|[M-REAL]AF|[L/M]V|[L/M]AD|[M-REAL]AE|[L/M]Z|[M-REAL]AF|[L/M]Y|[L]B|[L/M]AD|[L/M]AE|[L/M]W|[L]T|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[L/M]AB|[M-REAL]AA|[M-INVI]t30t20|[L]C|[L/M]U|[L/M]D|[M-REAL]B
124,"instance_156",1,Yes,"40,00","21,00","40,00","0,75","40,00","25,00","220,00","0,75","28,00","0,86","276,00","0,86",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]Q|[L]H|[L/M]R|[L]B|[L/M]L|[L/M]P|[L/M]I|[L/M]J|[L/M]K|[L/M]M|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B
125,"instance_161",1,Yes,"68,00","17,00","68,00","0,61","68,00","27,00","200,00","0,61","28,00","0,73","256,00","0,73",[L/M]A|[L]AE|[L/M]C|[M-REAL]T|[L/M]V|[L]D|[L/M]Z|[L]U|[L/M]AD|[L/M]X|[L/M]AC|[L/M]W|[L/M]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L]T|[L/M]B
126,"instance_256",1,Yes,"110,00","11,00","110,00","0,39","110,00","61,00","170,00","0,39","28,00","0,51","226,00","0,51",[M-REAL]A|[M-REAL]C|[L]B|[L]U|[L/M]T|[L/M]AD|[L/M]V|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[M-REAL]X|[L/M]W|[L/M]AE|[L]Y|[L/M]AF|[L/M]AD|[M-REAL]AE|[M-REAL]Z|[M-REAL]AB|[M-INVI]t30t20|[L/M]AA|[M-REAL]U|[L]Z|[L]C|[L/M]D|[M-REAL]B|[L]A|[L]AC
127,"instance_128",1,Yes,"80,00","14,00","80,00","0,50","80,00","47,00","170,00","0,50","28,00","0,65","226,00","0,65",[L/M]A|[L/M]C|[L/M]T|[M-REAL]V|[L/M]Y|[L]AA|[L]U|[L/M]AD|[M-REAL]AE|[L]V|[L/M]Z|[M-REAL]AF|[L]D|[L/M]AD|[M-REAL]AE|[L/M]W|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AE|[L/M]AB|[M-REAL]AA|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L/M]B
128,"instance_365",1,Yes,"80,00","14,00","80,00","0,50","80,00","33,00","170,00","0,50","28,00","0,65","226,00","0,65",[M-REAL]A|[M-REAL]C|[L/M]T|[M-REAL]AD|[L]A|[L/M]V|[M-REAL]AE|[L/M]Z|[L/M]AF|[M-REAL]AD|[L]C|[L/M]AE|[M-REAL]AF|[M-REAL]X|[L]U|[L/M]AD|[L/M]AB|[L/M]W|[L/M]AE|[M-REAL]AF|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[L]X|[L/M]D|[L/M]B
129,"instance_1",1,Yes,"80,00","14,00","80,00","0,50","80,00","32,00","170,00","0,50","28,00","0,65","226,00","0,65",[L/M]A|[M-REAL]C|[L/M]T|[M-REAL]AD|[L/M]Z|[L/M]AC|[L]C|[L]B|[L/M]AE|[M-REAL]AF|[L/M]V|[M-REAL]X|[L/M]W|[M-REAL]AD|[L/M]AE|[L/M]AA|[L]Y|[L/M]AF|[L]D|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[L/M]U|[M-REAL]D|[M-REAL]B
130,"instance_469",1,Yes,"82,00","15,00","82,00","0,54","82,00","166,00","190,00","0,54","28,00","0,67","246,00","0,67",[L/M]A|[L/M]C|[M-REAL]E|[L/M]G|[M-REAL]L|[L/M]K|[L]E|[L/M]N|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L]H|[L/M]I|[L]L|[L/M]M|[L/M]R|[M-REAL]S|[L]B|[L/M]J|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B|[L]S
131,"instance_197",1,Yes,"52,00","18,00","52,00","0,64","52,00","97,00","190,00","0,64","28,00","0,79","246,00","0,79",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]Q|[L/M]L|[L/M]K|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]J|[M-REAL]I|[L/M]H|[L/M]Q|[L]D|[L/M]P|[L/M]M|[L/M]R|[L]I|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
132,"instance_124",1,Yes,"82,00","15,00","82,00","0,54","82,00","114,00","190,00","0,54","28,00","0,67","246,00","0,67",[L/M]A|[L]R|[L/M]C|[L/M]E|[M-REAL]G|[L/M]J|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[M-REAL]L|[L]B|[L/M]I|[L/M]P|[L/M]K|[L]L|[L/M]H|[L/M]M|[L]F|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[M-REAL]B|[L]G
133,"instance_446",1,Yes,"68,00","17,00","68,00","0,61","68,00","44,00","200,00","0,61","28,00","0,73","256,00","0,73",[L/M]A|[L/M]C|[L]AD|[L/M]T|[L/M]V|[L/M]AD|[M-REAL]AE|[L]B|[L/M]AF|[L/M]Y|[L/M]AD|[L/M]W|[L/M]AE|[L/M]AF|[M-REAL]AD|[L]AA|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[M-REAL]Z|[L/M]AC|[L/M]AE|[M-INVI]t30t20|[M-REAL]AA|[L/M]U|[L/M]D|[M-REAL]B|[L]Z
134,"instance_323",1,Yes,"82,00","15,00","82,00","0,54","82,00","78,00","190,00","0,54","28,00","0,67","246,00","0,67",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]Q|[L]C|[L/M]L|[L/M]R|[M-REAL]S|[M-REAL]G|[L]E|[L/M]K|[M-REAL]I|[L]B|[L/M]O|[L/M]Q|[L/M]J|[L/M]H|[M-REAL]R|[L/M]M|[L/M]S|[M-REAL]Q|[L/M]R|[M-INVI]t17t5|[L]G|[L/M]F|[L]I|[L/M]D|[M-REAL]B
135,"instance_431",1,Yes,"80,00","14,00","80,00","0,50","80,00","27,00","170,00","0,50","28,00","0,65","226,00","0,65",[M-REAL]A|[M-REAL]C|[M-REAL]T|[L]Y|[L/M]Z|[L/M]AD|[M-REAL]AE|[L]C|[L]T|[L/M]AF|[M-REAL]AD|[L/M]V|[L/M]AE|[M-REAL]AF|[M-REAL]X|[M-REAL]AD|[L]A|[L/M]AB|[L/M]W|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[L/M]AA|[L/M]U|[L/M]D|[L/M]B
136,"instance_132",1,Yes,"68,00","17,00","68,00","0,61","68,00","26,00","200,00","0,61","28,00","0,73","256,00","0,73",[M-REAL]A|[L]AF|[L/M]C|[L]AE|[L/M]T|[L/M]AD|[L/M]AE|[L/M]Z|[L/M]V|[L/M]AB|[L/M]X|[M-REAL]AF|[L]U|[L/M]W|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-INVI]t30t20|[L/M]AA|[M-REAL]U|[L]A|[L/M]D|[L/M]B
137,"instance_15",1,Yes,"52,00","18,00","52,00","0,64","52,00","62,00","190,00","0,64","28,00","0,79","246,00","0,79",[L/M]A|[L/M]C|[L/M]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]G|[L/M]Q|[M-REAL]R|[L/M]L|[L/M]I|[L/M]N|[L/M]J|[L/M]M|[L]H|[L/M]S|[M-REAL]Q|[L/M]K|[M-REAL]H|[L]F|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
138,"instance_470",1,Yes,"80,00","14,00","80,00","0,50","80,00","30,00","170,00","0,50","28,00","0,65","226,00","0,65",[L/M]A|[L/M]C|[M-REAL]T|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-REAL]V|[M-REAL]Z|[L/M]AB|[L]B|[L/M]Y|[L]V|[L/M]W|[L/M]AF|[M-REAL]AD|[L/M]AE|[L/M]AA|[M-REAL]AF|[M-REAL]AD|[L]T|[L]Z|[L/M]AE|[M-INVI]t30t20|[L/M]U|[L/M]D|[M-REAL]B
139,"instance_71",1,Yes,"54,00","18,00","54,00","0,67","54,00","30,00","200,00","0,67","27,00","0,79","256,00","0,79",[L/M]A|[L/M]C|[L/M]T|[L/M]Z|[L/M]AD|[M-REAL]AE|[L/M]AF|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]V|[M-REAL]X|[L/M]AA|[L/M]W|[L/M]AF|[L]B|[L/M]AD|[L/M]AE|[M-REAL]AF|[L]Y|[L/M]AD|[L]D|[L/M]AE|[M-INVI]t30t20|[L/M]U|[M-REAL]D|[M-REAL]B
140,"instance_170",1,Yes,"96,00","12,00","96,00","0,44","96,00","39,00","170,00","0,44","27,00","0,58","226,00","0,58",[L/M]A|[M-REAL]C|[M-REAL]T|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[L]D|[L/M]Z|[L/M]AD|[L/M]AE|[M-REAL]AF|[L/M]V|[L/M]AC|[L/M]AD|[L]C|[L/M]AA|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]X|[L]B|[L/M]W|[L]T|[L]X|[L/M]U|[M-REAL]D|[M-REAL]B|[L]AE
141,"instance_77",1,Yes,"66,00","15,00","66,00","0,56","66,00","16,00","170,00","0,56","27,00","0,71","226,00","0,71",[M-REAL]A|[L/M]C|[M-REAL]T|[M-REAL]AD|[M-REAL]AE|[L]A|[L/M]V|[L/M]AF|[L/M]Y|[L/M]Z|[L/M]AB|[M-REAL]AD|[L/M]W|[L/M]AA|[L]D|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[L]T|[L/M]U|[M-REAL]D|[L/M]B
142,"instance_81",1,Yes,"84,00","15,00","84,00","0,56","84,00","80,00","200,00","0,56","27,00","0,67","256,00","0,67",[M-REAL]A|[L]B|[L]AD|[L/M]C|[L/M]T|[M-REAL]Z|[L]A|[L/M]V|[L/M]AD|[L/M]X|[L/M]AE|[L/M]AC|[L/M]W|[L/M]AF|[M-REAL]AD|[L/M]AA|[L]U|[L]Z|[L/M]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[M-REAL]U|[L/M]D|[M-REAL]B|[L]AF
143,"instance_382",1,Yes,"54,00","18,00","54,00","0,67","54,00","31,00","200,00","0,67","27,00","0,79","256,00","0,79",[L/M]A|[L/M]C|[L/M]T|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[L/M]V|[L/M]Z|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[L/M]AB|[M-REAL]X|[L/M]W|[L/M]AE|[L/M]AA|[L]Y|[L]B|[L/M]AF|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[L/M]U|[L/M]D|[M-REAL]B|[L]AE
144,"instance_438",1,Yes,"68,00","16,00","68,00","0,59","68,00","35,00","190,00","0,59","27,00","0,72","246,00","0,72",[M-REAL]A|[L]D|[L/M]C|[M-REAL]E|[L/M]Q|[L]A|[L/M]L|[M-REAL]R|[M-REAL]S|[L/M]G|[L/M]Q|[L/M]J|[L/M]K|[L/M]I|[L/M]R|[L/M]N|[L/M]M|[L/M]S|[M-REAL]Q|[L]F|[L/M]H|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[L]E|[L/M]B
145,"instance_330",1,Yes,"110,00","10,00","110,00","0,37","110,00","152,00","160,00","0,37","27,00","0,49","216,00","0,49",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[L]D|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]L|[M-REAL]N|[M-REAL]G|[L/M]K|[L]G|[L]C|[L/M]M|[L/M]I|[L/M]J|[L]L|[L/M]H|[M-REAL]F|[M-REAL]D|[L/M]B|[L]F|[L]O|[L]A
146,"instance_217",1,Yes,"66,00","15,00","66,00","0,56","66,00","28,00","170,00","0,56","27,00","0,71","226,00","0,71",[L/M]A|[L/M]C|[L/M]T|[M-REAL]AD|[M-REAL]AE|[L]U|[L/M]V|[M-REAL]X|[L/M]Z|[L/M]W|[L]Y|[L/M]AB|[L/M]AF|[M-REAL]AD|[L]D|[L/M]AE|[L/M]AA|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L/M]B
147,"instance_226",1,Yes,"110,00","10,00","110,00","0,37","110,00","138,00","160,00","0,37","27,00","0,49","216,00","0,49",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]H|[L/M]J|[L/M]I|[L]G|[L/M]L|[L/M]K|[M-REAL]H|[M-REAL]Q|[M-REAL]N|[L]F|[L]B|[L/M]M|[L]E|[L/M]R|[M-REAL]S|[L]O|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[M-REAL]B|[L]C
148,"instance_112",1,Yes,"68,00","16,00","68,00","0,59","68,00","30,00","190,00","0,59","27,00","0,72","246,00","0,72",[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]G|[L]B|[L/M]K|[L/M]L|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]J|[L/M]I|[L]G|[L/M]H|[L/M]R|[L/M]P|[M-REAL]S|[M-REAL]Q|[L/M]M|[L]C|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B|[L]S
149,"instance_410",1,Yes,"66,00","15,00","66,00","0,56","66,00","24,00","170,00","0,56","27,00","0,71","226,00","0,71",[L/M]A|[L]W|[L/M]C|[M-REAL]T|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]V|[L/M]X|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-REAL]Z|[L/M]AB|[L/M]AA|[M-REAL]W|[L]Z|[L/M]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[L]T|[L/M]U|[L/M]D|[L/M]B
150,"instance_310",1,Yes,"96,00","12,00","96,00","0,44","96,00","59,00","170,00","0,44","27,00","0,58","226,00","0,58",[M-REAL]A|[M-REAL]C|[L/M]T|[L]W|[L]C|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]V|[L/M]Z|[M-REAL]AB|[L]B|[L]A|[L/M]Y|[L/M]AA|[M-REAL]W|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-INVI]t30t20|[L/M]U|[L]AB|[L]AE|[L/M]D|[M-REAL]B
151,"instance_354",1,Yes,"96,00","12,00","96,00","0,44","96,00","45,00","170,00","0,44","27,00","0,58","226,00","0,58",[M-REAL]A|[M-REAL]C|[M-REAL]T|[L/M]AD|[L]W|[L/M]V|[L]AA|[L/M]Z|[L/M]AE|[L/M]Y|[M-REAL]W|[M-REAL]AF|[L/M]AB|[L/M]AD|[M-REAL]AE|[L]T|[L]C|[L/M]AF|[M-REAL]AD|[M-REAL]AA|[M-REAL]AE|[M-INVI]t30t20|[L]A|[L/M]U|[L/M]D|[L/M]B|[L]AE
152,"instance_65",1,Yes,"112,00","10,00","112,00","0,38","112,00","71,00","170,00","0,38","26,00","0,50","226,00","0,50",[L/M]A|[M-REAL]C|[L]AE|[L]AA|[L/M]T|[M-REAL]Z|[M-REAL]V|[L]C|[L]W|[L/M]AB|[L/M]AD|[L/M]Y|[M-REAL]AA|[L]B|[L/M]AE|[L]D|[L/M]AF|[L]Z|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]W|[L/M]U|[M-REAL]D|[M-REAL]B|[L]V
153,"instance_273",1,Yes,"82,00","13,00","82,00","0,50","82,00","56,00","170,00","0,50","26,00","0,64","226,00","0,64",[M-REAL]A|[L]AE|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]AB|[L/M]Y|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L]A|[L]D|[L/M]AA|[L]B|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[L]U|[L/M]W|[L/M]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[M-REAL]B
154,"instance_275",1,Yes,"42,00","20,00","42,00","0,77","42,00","65,00","220,00","0,77","26,00","0,85","276,00","0,85",[L/M]A|[L/M]C|[L/M]E|[L]H|[L/M]L|[L/M]G|[L/M]Q|[L/M]J|[L/M]K|[L]B|[L/M]I|[M-REAL]H|[M-REAL]N|[L/M]R|[L/M]S|[L/M]M|[L/M]Q|[L]P|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B
155,"instance_271",1,Yes,"82,00","13,00","82,00","0,50","82,00","73,00","170,00","0,50","26,00","0,64","226,00","0,64",[L/M]A|[M-REAL]C|[M-REAL]T|[M-REAL]V|[L/M]Z|[L]T|[L]C|[L/M]AD|[L]D|[L/M]AB|[L/M]Y|[L/M]W|[L]V|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L]U|[L/M]AA|[L/M]AE|[L/M]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L/M]B
156,"instance_496",1,Yes,"96,00","11,00","96,00","0,42","96,00","56,00","160,00","0,42","26,00","0,56","216,00","0,56",[L]M|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]I|[M-REAL]Q|[M-REAL]K|[L/M]J|[L]E|[L/M]R|[L/M]H|[M-REAL]S|[L]K|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[L]N|[L/M]L|[M-REAL]N|[M-REAL]M|[L]G|[L]C|[L/M]F|[L/M]D|[L/M]B
157,"instance_255",1,Yes,"84,00","14,00","84,00","0,54","84,00","56,00","190,00","0,54","26,00","0,66","246,00","0,66",[M-REAL]A|[M-REAL]C|[L]R|[L]Q|[L/M]E|[L/M]G|[M-REAL]K|[L/M]Q|[L/M]L|[L]B|[L/M]R|[L/M]I|[L/M]J|[L/M]S|[L]C|[L/M]H|[L]A|[L/M]N|[L/M]M|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B|[L]K
158,"instance_131",1,Yes,"82,00","13,00","82,00","0,50","82,00","38,00","170,00","0,50","26,00","0,64","226,00","0,64",[L/M]A|[M-REAL]C|[L]AF|[L/M]T|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[L/M]V|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[M-REAL]X|[L/M]AD|[M-REAL]Z|[L]U|[L/M]AB|[L/M]AE|[L/M]W|[L/M]AA|[M-INVI]t30t20|[M-REAL]U|[L]Z|[L]C|[L]Y|[L/M]D|[L/M]B
159,"instance_306",1,Yes,"82,00","13,00","82,00","0,50","82,00","46,00","170,00","0,50","26,00","0,64","226,00","0,64",[M-REAL]A|[L/M]C|[L]X|[L/M]T|[M-REAL]V|[L/M]AD|[M-REAL]X|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L]U|[L/M]Z|[L]D|[L]A|[L/M]AC|[L/M]AE|[L/M]W|[L/M]AF|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L]V|[L/M]B
160,"instance_465",1,Yes,"54,00","17,00","54,00","0,65","54,00","15,00","190,00","0,65","26,00","0,78","246,00","0,78",[L/M]A|[M-REAL]C|[M-REAL]E|[L]H|[L/M]Q|[L]E|[L/M]L|[M-REAL]R|[L/M]G|[L/M]K|[L/M]S|[M-REAL]Q|[L/M]J|[L/M]O|[L/M]M|[L/M]R|[L/M]I|[M-REAL]H|[M-REAL]S|[L]C|[L/M]Q|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[L/M]B
161,"instance_93",1,Yes,"96,00","11,00","96,00","0,42","96,00","84,00","160,00","0,42","26,00","0,56","216,00","0,56",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]G|[L/M]J|[L]F|[L/M]Q|[M-REAL]R|[L]G|[L/M]K|[M-REAL]L|[M-INVI]t17t5|[L/M]I|[M-REAL]N|[L]E|[L]C|[L/M]H|[L/M]M|[M-REAL]F|[L]P|[L]L|[L/M]D|[L/M]B
162,"instance_476",1,Yes,"24,00","20,00","24,00","0,77","24,00","14,00","190,00","0,77","26,00","0,90","246,00","0,90",[L/M]A|[L/M]C|[L/M]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]L|[L/M]G|[L/M]Q|[L/M]O|[L/M]J|[L/M]K|[M-REAL]R|[M-REAL]S|[L/M]M|[L/M]Q|[L/M]I|[M-REAL]R|[L/M]S|[M-REAL]Q|[L/M]H|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[L/M]B
163,"instance_228",1,Yes,"112,00","10,00","112,00","0,38","112,00","70,00","170,00","0,38","26,00","0,50","226,00","0,50",[M-REAL]A|[M-REAL]C|[M-REAL]T|[M-REAL]V|[L]U|[L/M]AD|[L]T|[L]C|[L/M]X|[L]V|[L/M]AE|[L/M]AF|[L/M]Z|[M-REAL]AB|[L/M]AA|[L/M]W|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[L]B|[L]A|[L]AB|[L/M]D|[M-REAL]B|[L]AE
164,"instance_116",1,Yes,"12,00","23,00","12,00","0,88","12,00","5,00","220,00","0,88","26,00","0,96","276,00","0,96",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]Q|[M-REAL]R|[L/M]S|[L/M]L|[L/M]N|[L/M]Q|[L/M]K|[L/M]J|[L/M]I|[L/M]H|[L/M]M|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[L/M]B
165,"instance_318",1,Yes,"54,00","17,00","54,00","0,65","54,00","21,00","190,00","0,65","26,00","0,78","246,00","0,78",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]L|[L/M]G|[L]E|[L/M]I|[L/M]K|[L/M]J|[L/M]P|[L/M]M|[L]B|[L/M]R|[L/M]S|[L/M]H|[M-REAL]Q|[L]C|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B
