Result of replaying M8.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
144,"instance_375",1,Yes,"167.00","10.00","5.00","18.00","76.00","0.72","0.62","26.00","0.72","18.00","132.00",[M-REAL]A|[L]J|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[M-REAL]L|[M-REAL]J|[L/M]D|[L]J|[L]L|[L]L|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L/M]M|[L/M]K|[M-REAL]J|[L]A|[L/M]D|[L/M]B
145,"instance_255",1,Yes,"363.00","12.00","11.00","17.00","210.00","0.65","0.52","25.00","0.65","17.00","254.00",[L/M]A|[L]F|[L/M]C|[L]B|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L]K|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L]D|[L/M]M|[M-REAL]K|[M-REAL]L|[L]D|[L/M]J|[M-REAL]D|[M-REAL]B|[L]L
146,"instance_127",1,Yes,"202.00","10.00","5.00","18.00","96.00","0.72","0.62","26.00","0.72","18.00","154.00",[L/M]A|[M-REAL]C|[M-REAL]I|[L/M]L|[L/M]M|[M-REAL]K|[L]I|[L]O|[L]C|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L]M|[L/M]C|[L/M]I|[L]K|[L/M]K|[M-REAL]M|[L/M]L|[L/M]J|[L/M]D|[L/M]B
147,"instance_86",1,Yes,"242.00","12.00","8.00","17.00","132.00","0.65","0.52","25.00","0.65","17.00","187.00",[L/M]A|[M-REAL]C|[M-REAL]E|[L]K|[L]O|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L]J|[L]E|[L/M]C|[L]D|[L/M]I|[M-REAL]K|[L/M]M|[L/M]L|[M-REAL]J|[M-REAL]D|[L]C|[L/M]B
148,"instance_217",1,Yes,"306.00","12.00","6.00","17.00","171.00","0.65","0.52","25.00","0.65","17.00","211.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[M-REAL]K|[M-REAL]L|[L]B|[L]H|[L/M]J|[M-REAL]D|[L]C|[L/M]N|[L/M]O|[M-REAL]C|[L]D|[L/M]E|[L]L|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B|[L]K
149,"instance_104",1,Yes,"207.00","12.00","5.00","17.00","113.00","0.65","0.52","25.00","0.65","17.00","163.00",[M-REAL]A|[L]H|[L/M]C|[M-REAL]E|[M-REAL]H|[L]J|[L/M]G|[L]A|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]L|[L/M]I|[M-REAL]L|[L/M]M|[L]C|[L/M]K|[M-REAL]J|[L]E|[L/M]D|[L/M]B
150,"instance_325",1,Yes,"94.00","10.00","2.00","18.00","45.00","0.72","0.62","26.00","0.72","18.00","91.00",[M-REAL]A|[M-REAL]C|[L]N|[L]D|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[M-REAL]N|[L/M]O|[L/M]C|[L]A|[L]B|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B|[L]C
151,"instance_378",1,Yes,"240.00","10.00","7.00","18.00","118.00","0.72","0.62","26.00","0.72","18.00","178.00",[L/M]A|[M-REAL]C|[L]D|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L]B|[L/M]D|[M-REAL]N|[L]M|[L/M]O|[L/M]C|[L/M]I|[L]N|[L/M]K|[M-REAL]M|[L/M]L|[L/M]J|[M-REAL]D|[M-REAL]B|[L]C
152,"instance_38",1,Yes,"242.00","10.00","7.00","17.00","126.00","0.71","0.60","25.00","0.71","17.00","175.00",[L/M]A|[L/M]C|[M-REAL]E|[L]D|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[L]L|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L]J|[L/M]K|[L/M]M|[M-REAL]J|[M-REAL]D|[L]N|[L]E|[L/M]B
153,"instance_230",1,Yes,"163.00","8.00","3.00","18.00","68.00","0.78","0.69","26.00","0.78","18.00","123.00",[L/M]A|[L]I|[L/M]C|[L]D|[L/M]I|[L/M]L|[L]C|[L/M]M|[M-REAL]K|[L/M]J|[M-REAL]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]I|[L]K|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
154,"instance_120",1,Yes,"137.00","8.00","5.00","18.00","57.00","0.78","0.69","26.00","0.78","18.00","116.00",[L/M]A|[M-REAL]C|[L]M|[L/M]I|[L]J|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L]O|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]K|[L/M]L|[M-REAL]J|[L]C|[L/M]D|[L/M]B
155,"instance_376",1,Yes,"187.00","8.00","4.00","18.00","90.00","0.78","0.69","26.00","0.78","18.00","142.00",[L/M]A|[L/M]C|[L/M]I|[L]B|[L/M]K|[L/M]L|[M-REAL]M|[L/M]J|[L/M]D|[M-REAL]N|[L]D|[L/M]O|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[M-REAL]D|[M-REAL]B|[L]N|[L]M
156,"instance_447",1,Yes,"264.00","10.00","6.00","17.00","135.00","0.71","0.60","25.00","0.71","17.00","186.00",[L/M]A|[L/M]C|[L]F|[L/M]I|[L/M]M|[M-REAL]K|[M-REAL]L|[L/M]J|[L/M]D|[L]K|[L]H|[L/M]N|[L/M]O|[L/M]C|[L]G|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L]L|[L/M]B
157,"instance_418",1,Yes,"232.00","10.00","5.00","17.00","116.00","0.71","0.60","25.00","0.71","17.00","172.00",[L/M]A|[L/M]C|[M-REAL]E|[L]C|[L]M|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[L]D|[L]E|[L/M]I|[L]O|[L/M]L|[M-REAL]M|[L/M]K|[L/M]J|[M-REAL]D|[L/M]B
158,"instance_333",1,Yes,"149.00","8.00","3.00","18.00","63.00","0.78","0.69","26.00","0.78","18.00","122.00",[L/M]A|[L/M]C|[M-REAL]I|[L]J|[L/M]K|[L/M]M|[L/M]L|[M-REAL]J|[L]M|[L/M]D|[L/M]N|[L/M]O|[L]B|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[L]I|[L/M]J|[L/M]D|[M-REAL]B
159,"instance_356",1,Yes,"204.00","8.00","6.00","18.00","90.00","0.78","0.69","26.00","0.78","18.00","153.00",[L/M]A|[L/M]C|[L]O|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L]K|[L/M]J|[L/M]D|[L]M|[L]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[M-REAL]K|[M-REAL]M|[L/M]L|[L/M]J|[M-REAL]D|[L/M]B
160,"instance_257",1,Yes,"135.00","8.00","4.00","18.00","58.00","0.78","0.69","26.00","0.78","18.00","114.00",[M-REAL]A|[L]I|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[L]C|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]I|[L]J|[L]A|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
161,"instance_304",1,Yes,"265.00","10.00","6.00","17.00","134.00","0.71","0.60","25.00","0.71","17.00","187.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L]K|[L]L|[L/M]F|[L/M]D|[L]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]K|[M-REAL]L|[L]B|[L]H|[L/M]M|[L/M]J|[M-REAL]D|[M-REAL]B
162,"instance_195",1,Yes,"230.00","10.00","2.00","17.00","116.00","0.71","0.60","25.00","0.71","17.00","174.00",[L/M]A|[L]E|[L/M]C|[M-REAL]E|[L]O|[L]F|[L/M]H|[L/M]G|[M-REAL]F|[L]B|[L]K|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[M-REAL]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B
163,"instance_478",1,Yes,"162.00","12.00","3.00","16.00","88.00","0.62","0.50","24.00","0.62","16.00","137.00",[M-REAL]A|[M-REAL]C|[L]F|[L/M]E|[L]F|[L/M]H|[L/M]G|[M-REAL]F|[L]C|[L/M]D|[M-REAL]N|[L]G|[L/M]O|[L/M]C|[L/M]E|[L]N|[L/M]H|[M-REAL]G|[M-REAL]F|[L]A|[L/M]D|[L/M]B
164,"instance_457",1,Yes,"117.00","10.00","3.00","17.00","50.00","0.71","0.60","25.00","0.71","17.00","106.00",[M-REAL]A|[L]M|[L]G|[L]E|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L]B|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[L]A|[L/M]J|[L/M]D|[M-REAL]B
165,"instance_299",1,Yes,"96.00","6.00","10.00","18.00","37.00","0.83","0.77","26.00","0.83","18.00","89.00",[M-REAL]A|[L]M|[L/M]C|[L/M]I|[L/M]L|[L/M]K|[L/M]M|[L/M]J|[L/M]D|[L]J|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[M-REAL]J|[L]A|[L/M]D|[L/M]B
166,"instance_174",1,Yes,"204.00","8.00","9.00","17.00","90.00","0.76","0.68","25.00","0.76","17.00","159.00",[L/M]A|[L]M|[L/M]C|[L/M]E|[L/M]H|[L]B|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]K|[L/M]I|[M-REAL]K|[M-REAL]M|[L/M]L|[L]D|[L/M]J|[M-REAL]D|[M-REAL]B
167,"instance_68",1,Yes,"211.00","8.00","6.00","17.00","99.00","0.76","0.68","25.00","0.76","17.00","156.00",[L/M]A|[L/M]C|[L/M]I|[L]B|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[L]O|[L/M]D|[L/M]N|[M-REAL]O|[L]H|[L]J|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]B
168,"instance_69",1,Yes,"184.00","6.00","8.00","18.00","82.00","0.83","0.77","26.00","0.83","18.00","140.00",[L/M]A|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L]D|[L/M]K|[L/M]L|[L/M]M|[M-REAL]J|[M-REAL]D|[L/M]B|[L]I
169,"instance_62",1,Yes,"153.00","8.00","6.00","17.00","69.00","0.76","0.68","25.00","0.76","17.00","126.00",[L/M]A|[L/M]C|[L]N|[L/M]E|[L]M|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[L]D|[L]H|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[L/M]B
170,"instance_96",1,Yes,"143.00","8.00","5.00","17.00","68.00","0.76","0.68","25.00","0.76","17.00","124.00",[L/M]A|[M-REAL]C|[L]N|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[L]C|[L/M]O|[M-REAL]C|[L]J|[L/M]I|[L/M]K|[L/M]L|[L/M]M|[M-REAL]J|[L]C|[L/M]D|[L/M]B
171,"instance_163",1,Yes,"114.00","8.00","3.00","17.00","47.00","0.76","0.68","25.00","0.76","17.00","103.00",[L/M]A|[M-REAL]C|[L]M|[L]F|[L/M]E|[L]I|[L/M]G|[L]C|[L/M]H|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[M-REAL]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]B
172,"instance_396",1,Yes,"198.00","8.00","4.00","17.00","99.00","0.76","0.68","25.00","0.76","17.00","156.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]M|[L]L|[L/M]D|[L/M]N|[M-REAL]O|[L]J|[L/M]C|[L/M]I|[M-REAL]L|[M-REAL]M|[L/M]K|[M-REAL]J|[L]O|[L/M]D|[L/M]B
173,"instance_134",1,Yes,"104.00","10.00","4.00","16.00","57.00","0.69","0.58","24.00","0.69","16.00","94.00",[M-REAL]A|[M-REAL]C|[L/M]E|[L]C|[L/M]H|[M-REAL]G|[L]D|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L]F|[L/M]C|[L]G|[L]A|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]B
174,"instance_149",1,Yes,"150.00","6.00","2.00","18.00","65.00","0.83","0.77","26.00","0.83","18.00","122.00",[L/M]A|[L/M]C|[L/M]I|[L]B|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[M-REAL]N|[L]M|[L/M]O|[L/M]C|[L/M]I|[L]N|[L/M]K|[M-REAL]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B
175,"instance_272",1,Yes,"122.00","8.00","3.00","17.00","54.00","0.76","0.68","25.00","0.76","17.00","107.00",[L/M]A|[M-REAL]C|[L]F|[L/M]I|[L/M]M|[L]O|[L/M]K|[M-REAL]L|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L]L|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]C|[L/M]D|[L/M]B
176,"instance_430",1,Yes,"207.00","8.00","4.00","17.00","96.00","0.76","0.68","25.00","0.76","17.00","159.00",[L/M]A|[L/M]C|[L/M]I|[L]J|[L]D|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[M-REAL]D|[L/M]N|[L/M]O|[L]F|[L]B|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[M-REAL]B
177,"instance_215",1,Yes,"169.00","10.00","3.00","16.00","88.00","0.69","0.58","24.00","0.69","16.00","132.00",[L/M]A|[M-REAL]C|[L]G|[L/M]E|[M-REAL]G|[L/M]H|[L]B|[L/M]F|[L/M]D|[L/M]N|[L]E|[L/M]O|[L/M]C|[M-REAL]E|[L/M]H|[M-REAL]G|[L]C|[L/M]F|[L/M]D|[M-REAL]B|[L]G
178,"instance_449",1,Yes,"141.00","8.00","5.00","17.00","70.00","0.76","0.68","25.00","0.76","17.00","122.00",[M-REAL]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]A|[L/M]F|[M-REAL]D|[L]I|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L]D|[L/M]M|[L/M]L|[L/M]K|[L]B|[L/M]J|[L/M]D|[M-REAL]B
179,"instance_106",1,Yes,"246.00","8.00","2.00","17.00","123.00","0.76","0.68","25.00","0.76","17.00","176.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L]B|[L/M]J|[L/M]D|[M-REAL]N|[L/M]O|[L]N|[L]H|[L/M]C|[L]G|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B
180,"instance_416",1,Yes,"101.00","6.00","1.00","18.00","38.00","0.83","0.77","26.00","0.83","18.00","91.00",[L/M]A|[L]D|[L/M]C|[L/M]I|[L/M]M|[L]N|[L/M]K|[L]J|[L/M]L|[M-REAL]J|[M-REAL]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
181,"instance_473",1,Yes,"113.00","8.00","3.00","17.00","54.00","0.76","0.68","25.00","0.76","17.00","104.00",[L/M]A|[M-REAL]C|[L]D|[L]B|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]O|[L]C
182,"instance_247",1,Yes,"314.00","16.00","12.00","17.00","200.00","0.56","0.36","25.00","0.29","17.00","231.00",[L]F|[L]C|[L]E|[L]B|[L]G|[L/M]A|[L]N|[L]O|[L/M]C|[M-REAL]I|[L]J|[L]D|[L]D|[L/M]M|[L/M]L|[L/M]K|[M-REAL]J|[M-REAL]D|[M-REAL]B|[L]H|[L]I
183,"instance_95",1,Yes,"147.00","8.00","3.00","17.00","64.00","0.76","0.68","25.00","0.76","17.00","122.00",[L/M]A|[L/M]C|[M-REAL]E|[L]D|[L]M|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L/M]N|[L]J|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[M-REAL]J|[L/M]D|[L]E|[L/M]B
184,"instance_491",1,Yes,"125.00","8.00","2.00","17.00","51.00","0.76","0.68","25.00","0.76","17.00","110.00",[M-REAL]A|[L/M]C|[M-REAL]I|[L/M]L|[L]E|[L]I|[L/M]K|[L/M]M|[L/M]J|[L]O|[L/M]D|[L/M]N|[M-REAL]O|[L]A|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
185,"instance_315",1,Yes,"202.00","8.00","1.00","17.00","101.00","0.76","0.68","25.00","0.76","17.00","158.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]M|[L/M]D|[L]J|[L]O|[L/M]N|[M-REAL]O|[M-REAL]C|[L/M]I|[M-REAL]M|[L/M]K|[L/M]L|[M-REAL]J|[L/M]D|[L]C|[L/M]B
186,"instance_296",1,Yes,"214.00","6.00","23.00","17.00","102.00","0.82","0.76","25.00","0.82","17.00","159.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L]F|[L]B|[L/M]G|[L]D|[L/M]H|[M-REAL]F|[M-REAL]D|[M-REAL]B
187,"instance_187",1,Yes,"108.00","8.00","6.00","16.00","55.00","0.75","0.67","24.00","0.75","16.00","94.00",[L/M]A|[L/M]C|[M-REAL]E|[L]D|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]B|[L]F|[L]H|[L]E
188,"instance_90",1,Yes,"117.00","6.00","1.00","17.00","51.00","0.82","0.76","25.00","0.82","17.00","102.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L]C|[L/M]F|[M-REAL]D|[L/M]N|[L/M]O|[M-REAL]C|[L]H|[L]D|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
189,"instance_20",1,Yes,"126.00","6.00","1.00","17.00","54.00","0.82","0.76","25.00","0.82","17.00","108.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L]O|[L/M]G|[M-REAL]F|[L/M]D|[L]F|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L]D|[L/M]K|[L/M]J|[M-REAL]D|[L/M]B
190,"instance_28",1,Yes,"278.00","14.00","10.00","17.00","159.00","0.67","0.44","25.00","0.35","17.00","200.00",[M-REAL]A|[L]H|[L/M]C|[L/M]I|[L]J|[L/M]L|[L]N|[L]D|[L/M]K|[L]D|[L/M]M|[M-REAL]J|[M-REAL]D|[L]O|[L]A|[L]E|[L]C|[L]G|[L]F|[L/M]B
191,"instance_145",1,Yes,"110.00","8.00","3.00","16.00","53.00","0.75","0.67","24.00","0.75","16.00","94.00",[L/M]A|[M-REAL]C|[L/M]E|[L/M]G|[L]C|[L]G|[L/M]H|[L]O|[L/M]F|[L]E|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
192,"instance_151",1,Yes,"86.00","4.00","1.00","18.00","30.00","0.89","0.85","26.00","0.89","18.00","81.00",[L/M]A|[L/M]C|[L/M]I|[L]O|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L]M|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
193,"instance_155",1,Yes,"263.00","14.00","11.00","17.00","160.00","0.67","0.44","25.00","0.35","17.00","198.00",[M-REAL]A|[L]B|[L/M]C|[L/M]I|[L]E|[L]A|[L]D|[L]F|[L]G|[L]N|[L]D|[L]O|[L]C|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[M-REAL]B|[L]H
194,"instance_113",1,Yes,"122.00","8.00","2.00","16.00","60.00","0.75","0.67","24.00","0.75","16.00","101.00",[L]E|[L/M]A|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[M-REAL]F|[L/M]D|[L]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L]E|[L]F|[L/M]F|[M-REAL]D|[L/M]B
195,"instance_101",1,Yes,"114.00","8.00","2.00","16.00","58.00","0.75","0.67","24.00","0.75","16.00","101.00",[L/M]A|[M-REAL]C|[L]D|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[L]C|[L/M]N|[L]F|[L/M]O|[M-REAL]C|[L/M]E|[L]C|[L/M]G|[L/M]H|[M-REAL]F|[L/M]D|[L/M]B
196,"instance_207",1,Yes,"66.00","6.00","2.00","17.00","27.00","0.82","0.76","25.00","0.82","17.00","67.00",[M-REAL]A|[L]B|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L]I|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[M-REAL]B|[L]A
197,"instance_237",1,Yes,"118.00","6.00","2.00","17.00","47.00","0.82","0.76","25.00","0.82","17.00","102.00",[L/M]A|[L/M]C|[L]D|[L/M]I|[L/M]L|[L]E|[L/M]K|[M-REAL]M|[L/M]J|[M-REAL]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]H|[L]M|[L/M]G|[L/M]F|[L/M]D|[L/M]B
198,"instance_110",1,Yes,"148.00","6.00","1.00","17.00","61.00","0.82","0.76","25.00","0.82","17.00","120.00",[L/M]A|[L/M]C|[L/M]I|[L/M]K|[L]J|[L/M]L|[L]E|[L/M]M|[M-REAL]J|[L]G|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
199,"instance_14",1,Yes,"109.00","8.00","2.00","16.00","51.00","0.75","0.67","24.00","0.75","16.00","95.00",[M-REAL]A|[L]H|[L/M]C|[L/M]E|[L]A|[L/M]G|[L/M]H|[L/M]F|[L]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]G|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B
200,"instance_239",1,Yes,"92.00","6.00","2.00","17.00","36.00","0.82","0.76","25.00","0.82","17.00","88.00",[L/M]A|[M-REAL]C|[L]L|[L/M]E|[L]D|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L/M]M|[L]C|[L/M]K|[L/M]J|[M-REAL]D|[L/M]B
201,"instance_258",1,Yes,"119.00","6.00","2.00","17.00","50.00","0.82","0.76","25.00","0.82","17.00","104.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L]L|[L/M]F|[L]I|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[M-REAL]L|[L/M]K|[L/M]M|[L]H|[L/M]J|[L/M]D|[L/M]B
202,"instance_29",1,Yes,"103.00","4.00","0.00","18.00","36.00","0.89","0.85","26.00","0.89","18.00","90.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]M|[L/M]I|[M-REAL]L|[M-REAL]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
203,"instance_36",1,Yes,"265.00","14.00","8.00","17.00","149.00","0.67","0.44","25.00","0.35","17.00","196.00",[M-REAL]A|[L]L|[L/M]C|[L/M]I|[M-REAL]L|[L]F|[L]G|[L]H|[L]N|[L]O|[L]C|[L]D|[L]E|[L/M]M|[L]A|[L]J|[L/M]K|[M-REAL]J|[L/M]D|[L/M]B
204,"instance_384",1,Yes,"86.00","4.00","0.00","18.00","31.00","0.89","0.85","26.00","0.89","18.00","81.00",[L/M]A|[L/M]C|[L/M]I|[L]O|[L/M]M|[L/M]L|[M-REAL]K|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L]K|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]B
205,"instance_391",1,Yes,"219.00","6.00","0.00","17.00","104.00","0.82","0.76","25.00","0.82","17.00","161.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L]E|[L]B|[L]D|[L/M]F|[M-REAL]D|[M-REAL]B
206,"instance_419",1,Yes,"327.00","15.00","10.00","17.00","198.00","0.62","0.40","25.00","0.29","17.00","240.00",[L]M|[L]C|[L]F|[L]L|[L]K|[L/M]A|[L/M]C|[L]D|[L]N|[L]O|[L]J|[L]G|[L/M]E|[L]I|[L/M]H|[M-REAL]G|[M-REAL]F|[M-REAL]D|[L/M]B|[L]D
207,"instance_172",1,Yes,"85.00","4.00","5.00","17.00","34.00","0.88","0.84","25.00","0.88","17.00","80.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L]C|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]H|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
208,"instance_50",1,Yes,"336.00","11.00","12.00","18.00","171.00","0.89","0.58","26.00","0.44","18.00","216.00",[L/M]A|[L]I|[L/M]C|[L/M]I|[L]N|[L/M]K|[L/M]M|[L]D|[L/M]L|[M-REAL]J|[L/M]D|[L]J|[L]O|[L/M]B|[L]L|[L]M|[L]K|[L]J|[L]C
209,"instance_180",1,Yes,"91.00","6.00","3.00","16.00","38.00","0.81","0.75","24.00","0.81","16.00","83.00",[L/M]A|[L/M]C|[L]D|[L/M]E|[L]F|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L]H|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]B
210,"instance_407",1,Yes,"295.00","13.00","8.00","17.00","175.00","0.75","0.48","25.00","0.35","17.00","207.00",[L/M]A|[L/M]C|[M-REAL]E|[L/M]H|[M-REAL]G|[L]N|[L/M]F|[L]M|[L/M]D|[L]J|[L]L|[L]O|[L]C|[L]I|[L]D|[L]K|[L]E|[L]G|[L/M]B
